Time,IncR_apx,MorR_apx,CNR_apx,CumInc,CumMor,IncR,MorR,DetR,CNR,PrLat,PrRecent,Prev,PrevA,PrevS,PrevC,Key
2021.875,0.0027377564723901565,0.0004927213523681855,0.002092349145170225,216812284.3136178,31148418.334293015,0.0006842943773306741,0.00012316232494530573,0.000618651904133959,0.0005228968624658396,0.5813810487749347,0.790978396662254,0.004265815934333105,0.0018904158149427213,0.0008311221215794233,0.0005120723748964036,1
2020.125,0.006759242776153319,0.0011597053754624246,0.004557643614357743,239384318.19798088,36140422.961370975,0.0016896928516212345,0.0002899006490048864,0.0014001364106312707,0.0011404212614120651,0.6673460627833663,0.9075222186194706,0.009690551878155667,0.004493710405499664,0.0016730244450574743,0.001256018686464543,2
2020.375,0.006541627225502332,0.0011254735572381455,0.004420727939251742,239483494.36098412,36157461.89766001,0.0016352941751374686,0.00028134670720090225,0.001357614976836595,0.001105787245185424,0.6629874358973218,0.9048337481950389,0.009398397776692706,0.004354519904067322,0.0016238028265330592,0.0012177134148383512,2
2020.625,0.006328229846053116,0.0010916162929240202,0.0042904627584527105,239579753.0714318,36174045.1128341,0.0015819848675994446,0.0002729171031300097,0.0013146727401241664,0.001070810481929834,0.658560114396928,0.90204687853137,0.009109556044674873,0.0042177510359666555,0.0015726802450888116,0.001183640497035893,2
2020.875,0.0061192996410350045,0.0010583565379596385,0.004160028608627801,239673136.46314657,36190174.491720766,0.0015297088400686783,0.00026454029279761586,0.0012770895194291819,0.001040198676089679,0.6540656393367756,0.8991505954060709,0.008825983574334303,0.004083464899101441,0.001522746370287396,0.0011488298425129328,2
2021.125,0.005914976986204695,0.0010257415274559896,0.004026581951544152,239763690.10748273,36205854.17498912,0.0014786122144203524,0.00025636011947075286,0.0012369461593198315,0.0010075016181274625,0.649506718157886,0.8961540801561425,0.008548369781661548,0.003951748086568394,0.0014754807473670265,0.0011111033749175133,2
2021.375,0.005715075619623876,0.0009933625282002234,0.003899577790326786,239851464.96215856,36221093.94019936,0.00142870203410616,0.00024841647721185884,0.0011952216799251182,0.0009735167270395022,0.6448878780494925,0.8930545443998557,0.008273827497813368,0.003822713153746622,0.0014277426423084418,0.0010767203488028538,2
2021.625,0.005519766880620398,0.0009614788441282649,0.003776355421165504,239936509.1996829,36235895.38407706,0.0013798513814497798,0.00024039483836361622,0.001158172947833011,0.0009433402660423209,0.6402109040126567,0.8898288944179327,0.008004092548406278,0.0036963755637514453,0.0013805090698024822,0.0010438678681076595,2
2021.875,0.005329231711354401,0.0009303817147721257,0.00365548088399815,240018872.35806572,36250259.556766056,0.0013322039418750262,0.00023258812347593997,0.0011224661075313188,0.0009142567856416677,0.635477306755595,0.8864913009447595,0.00774128271938314,0.0035727467902405942,0.0013345594180425467,0.0010094556006952113,2
2020.125,0.004801755393643425,0.0007770781216522916,0.003224405355880848,191843576.1818349,27068542.101751164,0.001200349243881478,0.00019436079978618837,0.0009562294072701555,0.0008071058094639344,0.6881700555234845,0.8624455731386572,0.0068566530588647905,0.0031193958678406046,0.0014906604276568136,0.0006896434641752304,3
2020.375,0.00464142192968903,0.000752321648530706,0.0031214517981154,191914017.17535555,27079957.776749127,0.0011602667916980004,0.00018820037180083827,0.0009261723769808159,0.0007817361611585747,0.6830466878525022,0.8585190919948761,0.006635705399682716,0.0030178200855614156,0.0014439546679550948,0.000667322467794002,3
2020.625,0.004485318481301716,0.0007284471782148553,0.0030243125413471216,191982306.52162617,27091038.795566358,0.001121224282708021,0.0001820071653520146,0.0008947874707184101,0.0007552457186130302,0.6778628293629675,0.8544654060832052,0.006421351687945375,0.0029186340162712806,0.0013972120895351587,0.0006471664729392494,3
2020.875,0.00433342192537364,0.0007054182211168025,0.0029327711799958323,192048491.6839759,27101791.30603777,0.001083249088064662,0.00017613342871144596,0.0008660294111012948,0.0007309724670170272,0.6726216227225902,0.8502952940067604,0.0062135177040699065,0.0028218407068057215,0.001350698096482689,0.0006290056130474874,3
2021.125,0.0041858250603780175,0.0006827546765810151,0.00283708152045907,192112621.7481681,27112233.62537103,0.0010463453466086749,0.00017062837396123444,0.0008407206014520194,0.0007096105562209685,0.6673297067787836,0.8460100063149236,0.006010233987253286,0.0027275961685091377,0.0013059510589046464,0.0006087114667444408,3
2021.375,0.004042408858815559,0.0006603175240240317,0.0027401371024566535,192174746.50026786,27122372.80087884,0.0010105086568307773,0.00016506354957685016,0.0008115365145191111,0.0006849777161012043,0.6619910726146241,0.8415965254189183,0.005810545009531245,0.00263593563353867,0.0012629250289484726,0.0005873708083336997,3
2021.625,0.00390302087149692,0.000638288850667529,0.0026494158549371007,192234914.7594105,27132208.212430496,0.0009756872664020665,0.00015960984965475897,0.0007837225346400689,0.0006615013153818119,0.6566075818474689,0.8370496093035483,0.00561501341308138,0.0025467826085608354,0.0012207652813773743,0.0005680411270946135,3
2021.875,0.003767750956259029,0.0006169023657093566,0.002563422001405695,192293173.50197914,27141742.947099704,0.0009418483223167889,0.0001542173954117072,0.0007591846072065397,0.0006407900680248075,0.6511820517638323,0.8323599805488475,0.005425256890492957,0.0024600815812409987,0.0011793033534094424,0.0005491550660024679,3
2020.125,0.004229351355184964,0.0006728892866603162,0.002885779154807839,153848651.63626307,22003629.33866092,0.0010572608368239432,0.00016822005945466264,0.0008786873786591474,0.0007219823168632967,0.675273180525571,0.8458040114386648,0.0054599379715165675,0.002254584866967049,0.0009854290539733656,0.0007975889595482269,4
2020.375,0.004102642996437294,0.0006536504752410741,0.002802781688045255,153910647.67389363,22013500.25221192,0.0010255858826365642,0.00016340722921537063,0.0008532067547419137,0.0007010459061011702,0.6710698487934978,0.8418227479024066,0.005301979918377019,0.0021881826672585265,0.0009576686268162964,0.0007743003350434237,4
2020.625,0.003978970829088844,0.0006348129601143504,0.0027238013307091047,153970966.0573461,22023116.78049271,0.0009946823482528872,0.0001586827671540048,0.0008275700098787199,0.0006799812169947962,0.6668164912710743,0.837734395193993,0.005147125783162702,0.0021232706201870155,0.0009286901821015108,0.0007536779637987707,4
2020.875,0.0038584074205551843,0.000616417348669916,0.002644971696052347,154029639.50760022,22032482.902130947,0.0009645204717342743,0.0001540671078775595,0.000805006056572931,0.0006614413179578886,0.6625156289313925,0.8335325362811397,0.004995946993981645,0.002059863199786314,0.0009007242735775337,0.0007325198235067221,4
2021.125,0.0037409756410501133,0.0005984444082257488,0.0025644591006328266,154086701.81613028,22041603.130745053,0.0009351492145218702,0.00014955548705765026,0.0007812659432623757,0.0006419350152310849,0.6581702963808536,0.8292253172658901,0.004848554465104066,0.0019979864132190616,0.0008749317015941674,0.0007092454708893295,4
2021.375,0.003626487062207342,0.0005806662489365884,0.0024890567167568647,154142189.19764012,22050483.82916896,0.0009065831046782035,0.00014521154042416924,0.000756034686606984,0.0006212034995864145,0.653783662954207,0.8248179331989607,0.004703255554876211,0.0019376717227894483,0.0008483246573544009,0.0006889212996710034,4
2021.625,0.0035150026123037395,0.0005632271644947842,0.002416848893887946,154196135.16665608,22059127.158026963,0.0008787001643750019,0.00014082991674284467,0.0007344827965783908,0.0006034951725138591,0.6493580262423546,0.820277419248312,0.004560999400507337,0.0018788848700244337,0.0008217676300069784,0.0006701054242304103,4
2021.875,0.003406627685453899,0.0005463397772033772,0.0023454816695196896,154248572.86951697,22067534.2794268,0.000851592131104805,0.00013658059498346665,0.000713858771627887,0.0005865492351095577,0.6448954219766833,0.8156285043837727,0.0044233218948063965,0.0018215814161622705,0.000796697025440198,0.0006495251156273215,4
2020.125,0.004664695401942894,0.0007750971521101904,0.003139486753998069,162258031.55048156,23844213.20312813,0.0011660873772959054,0.00019375019906622896,0.000962714592733123,0.0007858471074549083,0.5748590195939866,0.8827569328576389,0.006821830735640721,0.003095981116467697,0.0014877237934206363,0.0006818120596599794,5
2020.375,0.004521491376383323,0.0007531321809616381,0.003048362652131759,162326298.81217098,23855569.722337894,0.001130288679933246,0.00018825999405424246,0.0009345926863409535,0.0007628916864391435,0.5704379306852475,0.879761928900088,0.006624597445523597,0.0030040623379054806,0.001445350983317429,0.0006617546457718874,5
2020.625,0.004381117391150087,0.0007313714463052668,0.002963109986029083,162392663.42425874,23866636.46280928,0.0010952394535851645,0.0001828609434293232,0.0009055324914320286,0.000739170356894663,0.5659612172598982,0.8766765318146681,0.006429376005209424,0.0029138190843482374,0.0014028186616150727,0.0006439463191784033,5
2020.875,0.0042437424832564765,0.0007100031180901614,0.0028785329568565016,162457153.8350045,23877414.343525186,0.0010608668033004296,0.0001774751244159348,0.0008811678455723957,0.0007192819220276837,0.5614313027373536,0.8734850950395598,0.006237741254560008,0.00282527355787051,0.001360799537252452,0.0006262208153023988,5
2021.125,0.004109526255709704,0.0006891920657404944,0.002789715813994821,162519799.87033778,23887904.681521352,0.0010272733717782909,0.00017219208025137908,0.000855803211676935,0.0006985772143931859,0.5568511178129547,0.8701999564067043,0.006051121376438652,0.002738458947641209,0.00131986579855392,0.0006065499046526907,5
2021.375,0.003978259158159616,0.0006684901523571115,0.0027047659512775477,162580636.74452686,23898116.41351483,0.000994518762180332,0.00016717374594565383,0.0008274134209356172,0.0006754031240614719,0.552225194681202,0.8668322869622099,0.005866464395713729,0.0026534700374444874,0.0012796436962993086,0.0005880899886962765,5
2021.625,0.003849949897930412,0.0006479027011221073,0.0026248734945673326,162639697.58800322,23908052.7133884,0.0009624555529632611,0.00016206399888118019,0.0008023739980762731,0.0006549638805156236,0.5475565824907861,0.8633462879685493,0.005683767305382717,0.0025703265186656494,0.0012400688518827525,0.0005713075616339677,5
2021.875,0.0037248250881092666,0.0006279391982261849,0.0025463031738533638,162697013.29383206,23917709.68969792,0.0009311383519870588,0.0001569824983192335,0.0007798391132713962,0.0006365690476393394,0.5428466785125383,0.8597495941032034,0.005506425195332508,0.0024889790993310964,0.0012009956359292028,0.0005537779298784133,5
2020.125,0.004981849775432592,0.0008442734156751131,0.0032408480018702186,152106786.65764347,23929159.754226014,0.0012453961894633794,0.0002110471141790701,0.0009681518342946703,0.0008110302422659267,0.6608149694944405,0.8736768407518444,0.006160472333763918,0.002763479150521859,0.0012675286187121184,0.0005798379960963989,6
2020.375,0.004863818344097622,0.0008252613360726006,0.003166835557481134,152180099.18006015,23941591.17755439,0.0012159073353033426,0.0002063096389600186,0.0009450652147939973,0.0007916903557484486,0.6569906062283961,0.8711990997298774,0.006020357937284267,0.0026992353906859076,0.0012391529198029043,0.0005664070832069475,6
2020.625,0.004747699676722341,0.0008064167818158914,0.0030972911417622784,152251889.53859788,23953779.116933174,0.0011869009919340864,0.00020161779448251397,0.0009230250546432383,0.0007732270984437326,0.6531137077993272,0.8686666986367588,0.005881350242130164,0.0026360304026058555,0.0012105310129668693,0.0005544348943855215,6
2020.875,0.004633677828731047,0.0007879218035999969,0.0030253068033313365,152322173.68811944,23965723.412634734,0.0011583474528303046,0.00019694037940903112,0.0009037726621734697,0.000757099181338556,0.6491860157534282,0.8660736401518644,0.005744969208107765,0.002573829068689239,0.0011823355102806119,0.0005415695681935272,6
2021.125,0.004521676376706259,0.0007696499089670744,0.0029536022507857347,152390971.2395004,23977427.49695112,0.0011303871830642283,0.0001924269384609526,0.000880826136769265,0.0007378766530132925,0.6452097780457224,0.8634409127338383,0.005610455981066784,0.0025126746133006376,0.0011546272354750779,0.0005286293598016918,6
2021.375,0.004411628261152153,0.0007515377393356123,0.002885694419743689,152458302.0477494,23988894.02467031,0.001102875880269558,0.000187900546125693,0.0008604556083051414,0.0007208120624706728,0.6411871769836687,0.8607439104378106,0.0054772887983071915,0.002452593414030798,0.0011272581110357634,0.0005167473598516126,6
2021.625,0.004303697958063233,0.0007337848542836124,0.0028167164274725655,152524183.8658502,24000122.657959044,0.001075874578512411,0.0001834367550733784,0.0008409410464321297,0.0007044645234970224,0.6371200884752151,0.8579915805655719,0.005346930903843641,0.0023935434836672557,0.001100285944719814,0.000504404199323114,6
2021.875,0.004197789428800828,0.0007162681694175216,0.002750875243636138,152588637.5039707,24011116.49734928,0.0010494097690610183,0.00017907219560751796,0.0008215270051783364,0.000688201191627266,0.6330103478179729,0.8551884117021912,0.005218652983401829,0.00233555085339988,0.001073160319538054,0.0004921171917535241,6
2020.125,0.005449358088031799,0.00084100464670196,0.00363248199492519,222462732.65261018,29616977.712467294,0.0013622076289736532,0.00021024993851313336,0.0010610137182460848,0.0009090234197932476,0.7215276819879537,0.8735576837552256,0.007528492152813637,0.003384497200453121,0.0014164641015201093,0.000995687124663564,7
2020.375,0.00525230801879319,0.0008125901264615923,0.0035077663981158153,222542089.2802106,29629240.768599316,0.0013129443369459925,0.00020314309206145514,0.0010245992361032786,0.0008778253150764642,0.717348575632945,0.8692952560989058,0.007269345253526058,0.00326550339417919,0.0013688182919558574,0.0009609763466815809,7
2020.625,0.005060629500652984,0.0007848061139132997,0.003389542345319351,222618798.89137468,29641122.540152833,0.0012650443926971971,0.0001961682922025382,0.000987541133932332,0.0008460757889515102,0.7131101004815084,0.8648696782226333,0.007015798807740513,0.0031494462000142623,0.0013202431003444047,0.0009298885657012378,7
2020.875,0.004874402664187237,0.0007576841379951224,0.00327468525189923,222692922.99057585,29652629.9331812,0.0012184838871882868,0.00018938628761694417,0.0009543543368975413,0.000817643003198073,0.7088146801793288,0.8602736865997379,0.006768421705452098,0.0030363770731175856,0.0012722296624935597,0.0009001238603752755,7
2021.125,0.004693755993211682,0.0007312843620441857,0.0031573594664562688,222764524.16646144,29663770.283279553,0.001173294090749787,0.00018274729265315378,0.0009221109923882923,0.0007900185203219744,0.7044652921096122,0.8555053439165986,0.006528154633167421,0.0029263849338744185,0.001227113064290067,0.0008676264116263762,7
2021.375,0.00451853976187381,0.0007053882956005294,0.0030429711241075907,222833668.28298393,29674552.75200491,0.001129523223972465,0.00017635789391966207,0.0008874491838361992,0.0007603220185661821,0.7000658514208751,0.850570861010882,0.006293411178366498,0.00281950306322138,0.0011833045082123477,0.0008358475114874215,7
2021.625,0.004348683154205101,0.0006799641791020739,0.0029344809424488643,222900420.57590923,29684984.264858462,0.001087071397148897,0.00017003327671690432,0.0008553033442749252,0.0007327810730465411,0.6956193165538702,0.8454469292935518,0.006063820825171797,0.0027157153827453984,0.0011398408122637277,0.0008067268677619149,7
2021.875,0.004184293196655337,0.000655323455461687,0.0028303871361313408,222964844.6901254,29695067.72168933,0.0010459549750825399,0.00016382088109658083,0.0008259085566435599,0.0007075970910515453,0.6911272949883265,0.8401331738730206,0.0058414986341860185,0.002614989678066199,0.0010975259889101055,0.0007775764974010057,7
2020.125,0.004426741047211687,0.0006974170015011643,0.0031224503657541177,184011155.90274018,25336714.035734534,0.0011065739346204659,0.0001743371120598787,0.0009268800641050186,0.0007815336660609616,0.676085961125741,0.8526384580039962,0.006100154417814935,0.002822332752545749,0.001129783247841298,0.0006376813188872484,8
2020.375,0.004273454803433008,0.000674512635105976,0.0030188964734264717,184076123.12543547,25346958.75800679,0.0010682607603500812,0.00016861345040006525,0.0008954549081621933,0.0007550363679948212,0.6707872328220603,0.8483145865538607,0.005897052241057562,0.002726742784833776,0.001092713538056192,0.0006163706455591378,8
2020.625,0.004124428554504199,0.0006521037275509119,0.002921955347612192,184139026.59700963,25356895.942187503,0.0010310297466079833,0.00016302179984959252,0.0008643904080873397,0.0007288431704406589,0.6654345088975205,0.8438572402372628,0.005698311096118017,0.00263366292764574,0.001055493738046814,0.0005974461244606718,8
2020.875,0.003979772300759956,0.0006303434790273549,0.0028239165109356073,184199914.6513441,25366530.20738435,0.000994825715972696,0.00015752723752460561,0.0008381338957181158,0.0007067040079270765,0.6600310585190876,0.8392538534975611,0.005505345060168514,0.0025430780110605967,0.0010194126471542695,0.0005776718583682162,8
2021.125,0.003839432118498751,0.0006091417374836716,0.0027247287657429105,184258837.72959664,25375868.78500998,0.0009597511799055913,0.00015224855572957681,0.0008083533113845988,0.0006815933920525965,0.6545810822714384,0.8345253714663883,0.005317738492706657,0.0024550048865495874,0.0009847732816144778,0.0005569064283484982,8
2021.375,0.003703173042383479,0.0005882074563785598,0.0026335951876518696,184315848.1164856,25384920.795187492,0.0009257418176559658,0.00014712633398644365,0.0007787742577580232,0.0006566527043466505,0.6490890999251326,0.829658472523029,0.005133309352092052,0.0023694700555612937,0.0009506055798429063,0.000538780701440953,8
2021.625,0.003571127957553539,0.0005678847063427229,0.0025441915086763783,184370993.7180223,25393687.797893632,0.0008926931262759213,0.00014196682953810405,0.0007540315258030985,0.0006357899425270321,0.6435577817961173,0.824624401621098,0.004954408578184173,0.0022864030292999334,0.0009174294474283621,0.0005208593350375407,8
2021.875,0.0034432950435939495,0.0005482620340554383,0.0024559412942476975,184424323.9656558,25402174.331672855,0.0008607358809356908,0.00013705907686318138,0.0007286174645304494,0.0006143611242309036,0.6379903232635329,0.8194601885176644,0.004781758009035949,0.002205768135581935,0.0008849413224825771,0.000502090010167556,8
2020.125,0.0054290007520035564,0.0008971686675023912,0.003396127023797233,140874895.0081732,21880331.94192542,0.0013572070033523228,0.00022429677568420808,0.0010525482310790916,0.0008497899156690689,0.6273797270298793,0.8911831082618518,0.007291999801541139,0.003043898187707431,0.001610223521241882,0.0009652022518424127,9
2020.375,0.0053287456973023315,0.0008816760625764649,0.0033359601604228853,140954673.56783986,21893524.507257845,0.0013321317480656859,0.00022042475765684174,0.0010345053172088167,0.0008352227102873609,0.6244482994466873,0.8895225707285744,0.0071640186329142135,0.002989000578825107,0.0015830816918817885,0.0009474770172554737,9
2020.625,0.005229435718242286,0.000866269679664619,0.0032788472402924163,141033213.86895138,21906527.21459936,0.0013073448225060789,0.000216552350119476,0.0010145148097855628,0.0008190830873081409,0.6214669350144018,0.8878348327365334,0.007036478134166043,0.0029345929046116674,0.001554820152607045,0.000931778855585958,9
2020.875,0.00513107577961211,0.0008509491981304924,0.0032250747661400677,141110520.73403376,21919339.54510139,0.001282786200935371,0.00021271854334144053,0.0009963902087054696,0.0008044499305856324,0.6184363386706009,0.8861141306893924,0.006909493507927599,0.0028806823129014134,0.0015256453639515256,0.0009181573134103668,9
2021.125,0.005033964815597253,0.000835866295080245,0.0031673872196242058,141186596.91374505,21931961.53983994,0.0012584406180108506,0.00020890260251227695,0.0009811824678753966,0.0007921717428350699,0.6153588216981372,0.8843571998592512,0.006784615122919056,0.0028272799947165524,0.0014976833589329117,0.000902037630491564,9
2021.375,0.004938070021276995,0.0008209072408059037,0.0031070279228934536,141261449.78067458,21944394.824849997,0.0012344704394063569,0.0002051769979221298,0.0009623966649213187,0.00077700475529318,0.6122362984481785,0.8825814465097727,0.006661158103880868,0.0027744432662906507,0.0014708219194531965,0.0008840899421021888,9
2021.625,0.004843153513501988,0.0008057366211765781,0.0030502186050063323,141335089.76933354,21956643.040732026,0.0012108059238511127,0.00020153464765156087,0.0009437893557171676,0.0007619818772409243,0.6090702286633375,0.8807791837361224,0.006536855760184106,0.002722256628088623,0.001443226575322355,0.0008682423108122441,9
2021.875,0.004749332192134967,0.0007906178445512375,0.002997061880962892,141407521.7623452,21968700.988831967,0.0011873223593424523,0.00019768810651700033,0.0009284173091397844,0.0007495710348882401,0.6058609586424941,0.8789285286439366,0.006413449302680565,0.0026706533431107397,0.0014151165845562772,0.0008527490959901031,9
2020.125,0.0049657292089165285,0.0007706872515403486,0.003043161784433164,133097094.19509247,19371658.194443963,0.00124140008215449,0.00019268332356877992,0.0008965696144791379,0.0007614082692468984,0.621418446244367,0.8817368519037946,0.006490261862769501,0.003235900557448733,0.0011155642657496659,0.0007106108288302453,10
2020.375,0.004867108897339559,0.0007563001821004249,0.0029863664860655037,133170401.86175045,19383043.474666446,0.0012167443088385215,0.0001890862475255564,0.0008798944340678438,0.0007472469369296811,0.6185298519508808,0.879754217796548,0.0063675179986839026,0.003173537153862894,0.0010952921093872186,0.0006970846104843438,10
2020.625,0.004769563578391924,0.0007420823707860641,0.002932576457390531,133242468.3526136,19394248.660756033,0.0011923696658060617,0.00018549212459090342,0.0008621355069047946,0.0007321652368847497,0.6155916302513071,0.8777311778557283,0.006245788362172966,0.0031117457002613276,0.0010738548699881162,0.0006853519867810728,10
2020.875,0.00467317679636667,0.0007280194399465784,0.0028787633495203054,133313299.76505911,19405274.71425257,0.0011682625191555326,0.00018197804532609635,0.0008470275018639032,0.0007193348221749883,0.6126051611989878,0.87566664500448,0.006125296007031263,0.003050559124118995,0.001052372827979904,0.0006736314788496477,10
2021.125,0.004578048727339274,0.0007140786110190725,0.00282116422618093,133382903.07979573,19416123.014991514,0.001144459173844297,0.00017848005094463353,0.0008312517061240073,0.0007059372888027315,0.6095725212899759,0.8735620600794931,0.006006205032892546,0.0029900226449444227,0.0010321111032187882,0.0006597706016386909,10
2021.375,0.004484045846780636,0.0007001083230398775,0.0027656701765192662,133451288.04345636,19426794.97448257,0.00112100730110985,0.00017506173109442974,0.000813298027501,0.0006906901968359607,0.6064952665066368,0.8714239057352163,0.005887353713948882,0.002930197205019331,0.0010118249186193062,0.0006467847591415134,10
2021.625,0.004391233462882815,0.0006862080680500983,0.002712333222773842,133518462.61952612,19437289.268373534,0.0010977911119595207,0.00017156806282095114,0.00079790623767091,0.0006776187789938324,0.6033745285349414,0.8692318585121444,0.005769355103368973,0.0028710815459303497,0.0009914434496761143,0.0006347293988906508,10
2021.875,0.004299748945608617,0.0006725348543306418,0.0026600517315594264,133584434.5598774,19447604.00937785,0.0010749095106839589,0.00016813439617892966,0.000783424684174777,0.0006653203758299539,0.6002114287940549,0.8670009357820764,0.005653400183355602,0.00281265727490861,0.0009710969010850523,0.0006218508378611925,10
2020.125,0.00585650484354132,0.0009635174314226427,0.0036996388751157276,178575933.41136828,27121856.27407553,0.0014640546706441305,0.00024087356378937105,0.0011082776236749135,0.0009257693631379094,0.7354396538580934,0.8810056138749567,0.007476896111188856,0.003286786477124405,0.0014715243272943556,0.0009432453699415286,11
2020.375,0.005719325583650065,0.0009420879024955957,0.0036161674154441114,178661780.7766779,27135988.722561896,0.0014297594278855795,0.00023551427385659743,0.0010833055238519311,0.0009049096034032576,0.7319290210624854,0.8785591938496009,0.007308510946887698,0.003211254994755024,0.0014394126937630211,0.0009214378717505333,11
2020.625,0.005584380435284061,0.0009209178269776385,0.0035375751355626968,178745869.0478661,27149847.607731417,0.0013960641174169317,0.00023021929688763217,0.0010571334809047167,0.000883047504039443,0.7283632953008508,0.8760604927825916,0.00714189710356916,0.0031369098750275767,0.0014060440980691652,0.0009024187122016283,11
2020.875,0.005451788121267586,0.0009000803371240576,0.003459957685519883,178828217.8492031,27163434.680752933,0.0013628954935398152,0.0002249926117290704,0.001034833587443454,0.0008644198987114392,0.724743731497562,0.8735010265846862,0.006977859688937042,0.0030637514698398133,0.0013728135207474374,0.0008837686974912563,11
2021.125,0.0053217388838029366,0.0008797095875964019,0.0033774265934177626,178908846.8681134,27176751.086560294,0.0013303160180921554,0.00021980845531698777,0.001012552405837136,0.0008458079238190423,0.7210722258785234,0.8708852982254072,0.006817684589926739,0.002991778127998799,0.0013415255942785924,0.000861983771637657,11
