,beta,rr_sus_slat,rr_sus_rec,p_primary,r_clear,r_sc,irr_hiv,adr,irr_art,rr_inf_asym,rr_inf_cs,r_lat,r_stab,r_react,r_relapse,r_relapse_td,r_relapse_tc,dur_succ,r_act,cas
62,15.161552802483515,0.602111830574784,0.2775213970658103,0.12691168125295138,0.02792916484238546,0.231381228976653,16.899246875529506,0.004349742199310809,0.8191761846352484,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.07267974987632395,Cascade(1.544 -> 4.236(0%) -> 4.338(100%))
63,18.864157387929485,0.26410838245907214,0.21762018730676438,0.12207450110628064,0.038600760711852006,0.1676108178162252,15.165709990068478,0.016667589068382657,0.7028152258177498,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.0695244079708971,Cascade(1.441 -> 3.978(0%) -> 5.108(100%))
64,26.19819417794619,0.3017940004755578,0.1684201465915196,0.09877752275471284,0.039126905437620145,0.24381877422873738,11.707465354430282,0.03741768467659486,0.6622018843064148,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.05480196358208918,Cascade(1.510 -> 3.773(0%) -> 4.277(100%))
65,17.32954247942723,0.5121642015700337,0.22664555903098582,0.10717593152053205,0.037161287442605176,0.1995591929035112,16.63816334719646,0.06682525001452695,0.27639904744966204,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.0600207450181417,Cascade(1.645 -> 3.146(0%) -> 3.835(100%))
66,13.196844354421858,0.7108919100147875,0.27646786856303535,0.12518912714406183,0.03094300789214231,0.20125322699284726,26.558408322535275,0.05762084796381538,0.49664194840327025,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.07155210973508196,Cascade(1.698 -> 2.802(0%) -> 6.012(100%))
67,22.444254598643067,0.4032157090588075,0.2988210352356452,0.09859602161067446,0.029077976228596605,0.16191772318794556,29.542745188484812,-0.09016108974547239,0.4324968106242931,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.05469025208145345,Cascade(1.643 -> 3.079(0%) -> 5.007(100%))
68,19.859012501503194,0.24996667092934635,0.28250197496052093,0.13810730221583029,0.027389237558397988,0.23266730361788898,16.389181989631943,-0.09015094149920946,0.9309891063896102,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.080118617184534,Cascade(1.353 -> 3.559(0%) -> 4.614(100%))
69,20.79979479771206,0.5084634149134567,0.2965899379637872,0.09877170966033058,0.021865815178104903,0.19893284750989862,21.767507486787395,0.08441985795042732,0.6855888270487812,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.05479838500359543,Cascade(1.602 -> 3.241(0%) -> 4.719(100%))
70,13.779522814354692,0.6523539631139263,0.21397082241754017,0.12740901613886657,0.03411032189965581,0.22356122646776064,14.793628429273465,0.025559680857506137,0.38863915072745503,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.07300614978571839,Cascade(1.527 -> 3.337(0%) -> 4.756(100%))
71,22.248547778388666,0.4608585795028869,0.21612141909221194,0.10369434749528085,0.023907106213240884,0.2451998581205973,25.78403289505371,-0.04501294786383766,0.47980197491182675,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.057845416463406095,Cascade(1.560 -> 3.085(0%) -> 3.831(100%))
72,25.676227914056,0.35401409662497396,0.16229183838593603,0.09530313119303832,0.035924357493847134,0.2370641339671935,6.4976628409207855,0.07376005916698726,0.51751947914771,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.05267130598048609,Cascade(1.422 -> 3.004(0%) -> 5.053(100%))
73,21.9974261222726,0.43514275931945984,0.22731397866918027,0.10293752913891817,0.030736188393581283,0.1796439913736247,18.375993598617512,0.026811594928323176,0.6094131670864381,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.0573747829625006,Cascade(1.504 -> 3.658(0%) -> 6.390(100%))
74,20.308764464019053,0.38724589356188327,0.2676616254765148,0.10026494594942738,0.02805625131945405,0.16984775053956253,24.6911212243586,0.012849063885169418,0.5893790050784928,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.05571915059774455,Cascade(1.393 -> 3.467(0%) -> 5.001(100%))
75,14.313273814243026,0.5766970777967456,0.2882184295122424,0.12567955898051442,0.032314029612349186,0.2116336285788736,7.863202065041952,0.0318340567674425,0.4157262329014122,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.07187270998374923,Cascade(1.557 -> 4.305(0%) -> 4.519(100%))
76,17.299590396514116,0.533193325646012,0.20757943898894504,0.11611880997911185,0.03960348128840452,0.23958519353378666,26.404189005462996,0.02228390735598486,0.6055771701276582,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.06568688828889305,Cascade(1.445 -> 3.647(0%) -> 5.124(100%))
77,14.373094668665045,0.5270577984916698,0.2889355360167496,0.12931356007061365,0.028584484296062578,0.2000615767427253,18.377345198422432,-0.07945935622895646,0.8525323387110485,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.07425954634202246,Cascade(1.461 -> 5.169(0%) -> 4.940(100%))
78,13.196844354421858,0.7108919100147875,0.27646786856303535,0.12518912714406183,0.03094300789214231,0.20125322699284726,26.558408322535275,0.05762084796381538,0.49664194840327025,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.07155210973508196,Cascade(1.698 -> 2.802(0%) -> 6.012(100%))
79,16.78591013047825,0.3431525658023684,0.26957690162544895,0.12739887338105887,0.03518429347045808,0.16651517645724626,14.414352518627872,0.09133557922547184,0.9127802004401354,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.07299948939711437,Cascade(1.516 -> 3.198(0%) -> 5.775(100%))
80,14.833092313892768,0.3902160738371505,0.16870667972615686,0.1353381419558671,0.03835533872873406,0.24603987485482182,6.93202586324556,-0.019960066043264384,0.422668373042236,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.07826073319690677,Cascade(1.415 -> 3.263(0%) -> 5.873(100%))
81,24.421516671057503,0.4239014987629639,0.2734026100160943,0.1109415762987845,0.020951716735847836,0.22962938211322376,16.25476645634877,-0.039355248129126254,0.7554788250095047,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.06239273670954411,Cascade(1.795 -> 3.345(0%) -> 6.567(100%))
82,19.015872394950822,0.3380064117705328,0.2152110698126705,0.12440774724282132,0.026572611901730783,0.16759539441057636,26.991788083789544,-0.046406556529610656,0.8102742741567085,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.5,0.0710420557348869,Cascade(1.784 -> 2.982(0%) -> 4.194(100%))
