Time,N,N_NonHIV,N_HIV,N_ART,PrHIV,PrART,IncR_apx,MorR_apx,CNR_apx,CumInc,CumMor,CumACF,IncR,IncR_NonHIV,IncR_PLHIV,MorR,DetR,CNR,PrLat,PrRecent,Prev,PrevA,PrevS,PrevC,Key
2017.0,55788199.62277855,49183599.599785596,2631522.9746568156,3973077.048336137,0.11838704363379864,0.6015620983109421,0.009572334139668542,0.001208424815669806,0.004443095520951873,148870343.63980266,18964217.687864337,0.0,0.009572699544132101,0.008675360474069227,0.016098798204816744,0.0012084820728949968,0.0062263699900111285,0.00444324986571054,0.6521522766943082,0.8952916558350262,0.009835190343463286,0.00439232762313121,0.002020635159820112,0.0010146365343125963,2
2018.0,56569418.21376674,49731353.29356031,2390366.4904332943,4447698.429773146,0.12087918059129568,0.6504323199141068,0.009561341506290195,0.0012054295695929276,0.004432987515474446,149415203.24401492,19032955.88814863,0.0,0.009561662926685742,0.008658947397143959,0.01598850586777048,0.0012054747104395026,0.006212265896187402,0.0044331849301077215,0.6518301277236007,0.894807817356903,0.00980744435591991,0.004375392402026699,0.0020170067155065013,0.0010123282446082528,2
2019.0,57332826.79812595,50271660.24755853,2175218.8798522917,4885947.670715139,0.12316096981281657,0.6919462436872428,0.009549000627512974,0.00120225535186641,0.004422939871887374,149966613.71433294,19102424.753874138,0.0,0.009549301501414408,0.00864220746691041,0.01588545340735538,0.0012022110061905462,0.006198120977430075,0.004423090861096081,0.6516728839394739,0.8943527139713152,0.009780165417905159,0.0043592214638292735,0.002013139899754423,0.0010100337392979076,2
2014.0,,,,,,,0.009890986347413287,0.0012656810384866152,0.004197399192844866,152384156.44104818,19675749.29399234,0.0,0.00989140086520298,0.008918197235714093,0.01752975359174732,0.0012656261284535735,0.005513678373898751,0.0041974760928101896,0.5876327578854319,0.9050548461160574,0.010046208228953994,0.004213260536864494,0.002594370686157943,0.0011059791555877532,3
2015.0,54164851.92285727,48043608.75813106,3115834.9130932176,3005408.251632998,0.113011352333137,0.4909800461696608,0.009871671649999695,0.0012601592224588116,0.004178526363246749,152923447.35544497,19744669.105496585,0.0,0.009872181599806212,0.00889182833967132,0.01734746366542961,0.0012601251321089784,0.005488936998352461,0.004178640875136787,0.5862610598505218,0.9047118202303148,0.009998671213107123,0.004189762036972336,0.0025843328921616136,0.0011010063247504907,3
2016.0,54984357.82734473,48609426.50926183,2886484.9926951863,3488446.3253877163,0.1159408160790146,0.5472131622018442,0.009849571321159408,0.0012548350996432792,0.004159475580796721,153469596.3165782,19814314.662893385,0.0,0.009850095066957873,0.008863657933999762,0.017175124506676465,0.001254900164496831,0.0054639245853821605,0.004159599320960489,0.585164214105117,0.9043563716848094,0.00995076751994475,0.004166317761342456,0.0025740115704485076,0.0010959866048431527,3
2017.0,55784472.42498378,49163754.581592076,2637663.548549218,3983054.294842485,0.11868388380467199,0.6016045977277322,0.009824295376617833,0.0012492730887934227,0.004140040376353299,154022209.7534414,19884651.757639408,0.0,0.009824772229107508,0.008833451703971738,0.017011160490697914,0.001249349382142963,0.005438373534565624,0.004140147710316497,0.584283515157252,0.9039944315557631,0.009902090743602744,0.004142783361527451,0.0025633164069415156,0.0010908655929947556,3
2018.0,56565638.78740443,49708622.939835966,2396262.2316612485,4460753.615907218,0.12122228254753362,0.6505386184121222,0.00979606612676107,0.0012432712746740892,0.004120259489086665,154580893.06831333,19955626.44381732,0.0,0.009796475610144162,0.008801476886172487,0.016854886272668023,0.001243334634427566,0.0054123728186635444,0.004120353776757553,0.5835850856371354,0.9036327544788358,0.009852794020775917,0.004119228604147021,0.0025523186242884773,0.0010856534966487085,3
2019.0,57328996.1628723,50245998.72773977,2180776.45156611,4902220.983566412,0.12354999928848658,0.692111077049217,0.009765269207239049,0.0012370331330636966,0.0041002682501844485,155145279.3939401,20027185.85208907,0.0,0.00976563503612427,0.00876811935255775,0.016705847416580117,0.001236991145157945,0.0053861070002671745,0.0041003580248654,0.5830415512210649,0.9032769886494358,0.009803185199200589,0.004095843386338399,0.002541050304557504,0.001080385974427349,3
2014.0,,,,,,,0.009133043247367422,0.0013110632972992574,0.004605699677901998,140363252.36188763,20227843.40570336,0.0,0.009133387828821695,0.00834002444753946,0.01537801280618697,0.0013109674590300467,0.00592980480087743,0.004606386083883772,0.7073685722716123,0.8953901433882684,0.010709978725306097,0.0049674927082349754,0.0021565749893169874,0.0012970023450700502,4
2015.0,54186781.305920854,48078529.08284739,3103497.0952705387,3004755.1278029243,0.11272587291332674,0.4919173305340418,0.009141603074843345,0.0013109218937956608,0.004607093615897723,140862146.88462457,20299415.477657773,0.0,0.009142175353744552,0.008332301523387362,0.015339620986861192,0.0013108792760617727,0.005931485877286377,0.004607691976276018,0.7072280305311746,0.8947977590630486,0.010699602816034645,0.0049540853011017065,0.0021579993417123666,0.0012973948893034515,4
2016.0,55006619.010578066,48649206.3843568,2874380.4335359177,3483032.1926853517,0.11557541147909318,0.5478694553063174,0.009146794751052458,0.001310937980512991,0.004607940259608377,141368833.51323462,20372051.134825394,0.0,0.009147464620645801,0.008321904957566939,0.015304077383523332,0.001311021908954417,0.005932520592166696,0.004608495762637467,0.7073621120990444,0.8941913887665252,0.010688336898730522,0.004940458961032047,0.0021590228401376092,0.0012976333110319511,4
2017.0,55807059.30871649,49208531.76318197,2626163.473823742,3972364.0717107747,0.1182382233945069,0.6020076516008529,0.009147181590729695,0.0013104156866970737,0.004607123079941124,141882912.26295644,20445713.74327718,0.0,0.00914786565425863,0.008307759201969517,0.015268264927717583,0.0013105292012405374,0.005931328949185976,0.0046075700715184605,0.7076837189082179,0.8935661871197362,0.010673970569994631,0.004925725911038523,0.0021591917510801455,0.0012974031866167931,4
2018.0,56588544.08229034,49758522.97716555,2385583.166326355,4444437.938798439,0.120696180046489,0.6507209670938832,0.009142269247571087,0.001308964761721335,0.004604182084107256,142403927.8749746,20520333.644423313,0.0,0.009142922208369233,0.008289556097187558,0.01523068610549782,0.0013090839641935765,0.00592742368186788,0.004604536384975146,0.708137565944629,0.8929227678413927,0.010655440949501204,0.0049095458541494165,0.0021582566562028446,0.001296574978361776,4
2019.0,57352213.35706301,50301137.34759468,2170993.1847266275,4880082.8247417025,0.12294339828821933,0.692104696955277,0.009132004530586085,0.0013067158502295386,0.0045987710893183546,142931412.67318428,20595833.418642707,0.0,0.0091326286021403,0.008267349159530167,0.015190657501217559,0.001306731631677029,0.005920447524449225,0.0045991171721120605,0.7086786140207484,0.8922646326917891,0.010632331737151769,0.00489177222407697,0.0021561813457120567,0.0012950511983888784,4
2014.0,,,,,,,0.009387950457621917,0.0012481941779631462,0.0041700186170518586,144119116.12305617,19389360.231684484,0.0,0.00938840284416156,0.008180335893891746,0.018878048869727868,0.0012481351309678772,0.005512010215514144,0.004170115867629565,0.6231603980357734,0.8945460188905174,0.009351418592304966,0.004219907867309596,0.002164286654346529,0.0008366818894096366,5
2015.0,54171652.681356646,48054178.47039926,3112105.030888671,3005369.18006872,0.11292759050459504,0.49127615032452693,0.009384931349418972,0.0012442492766948027,0.00415729369123851,144631470.00156772,19457377.761936087,0.0,0.009385535907220926,0.008161288609162131,0.018730323901325795,0.0012442252802657397,0.005495256407223412,0.004157440760170855,0.6218399205898972,0.894203940683772,0.00931773849821094,0.004199643705126353,0.002159342286673938,0.0008341287317502018,5
2016.0,54991261.44937843,48621436.63706868,2882831.796193594,3486993.0161161595,0.11583340051534227,0.5474236919950308,0.009378115563789676,0.0012404225912103616,0.0041441233853188545,145151158.79992944,19526193.261868276,0.0,0.009378764834972625,0.008139927489120981,0.018589595183009802,0.0012405027887418402,0.005477862167211352,0.004144281133565354,0.6208061228166479,0.8938363496310875,0.009283235120109135,0.0041792353808586535,0.002153980096460962,0.0008314862120271726,5
2017.0,55791476.491199374,49177240.83489016,2634197.633875328,3980038.0224338826,0.11855279824602867,0.6017381643542424,0.009366694175556835,0.0012362458826768868,0.00412994453964532,145677753.69666347,19595769.13465921,0.0,0.009367314473686168,0.008115755408749929,0.01845344724715932,0.0012363244587442494,0.005459182297558529,0.004130148862796552,0.6199889792716132,0.893449002633441,0.009246952535789783,0.00415817227705767,0.002148140611468374,0.0008286413366255928,5
2018.0,56572741.00809479,49723617.630868025,2393047.502381024,4456075.874845728,0.12106755400532451,0.6506052861687561,0.009350657062538008,0.001231448967477615,0.004114741985407136,146210802.61559802,19666045.542978458,0.0,0.009351216789736782,0.008088876362370571,0.018320886727355743,0.0012315179647294846,0.005439089467257208,0.004114947615486017,0.6193463245197575,0.8930498666434292,0.009208697492231424,0.004136638611188386,0.002141553969235442,0.0008255910620412435,5
2019.0,57336194.23691858,50262530.96305747,2177834.180312055,4895829.093549041,0.12337169161650405,0.6921207447971575,0.009330289914350507,0.0012261997478374407,0.004098593122825166,146749866.83393228,19736961.36610108,0.0,0.009330803876901918,0.008059605340197491,0.01819143308459769,0.0012261857108656368,0.005417684324563497,0.004098753537154158,0.6188444142840098,0.8926462629951398,0.009168600001122577,0.0041147867358008175,0.002134185814177669,0.0008223509180280615,5
2014.0,,,,,,,0.010319005724185164,0.0011826091461146606,0.00450009621492206,158437312.6934002,18292487.903378777,0.0,0.01031935679743101,0.009234450929532177,0.018854174686894078,0.0011825479501016106,0.006149436193635277,0.004500115867172428,0.670337237819612,0.9022429311685497,0.010330566367426847,0.004582395518647407,0.0025568225605784186,0.000814438053767189,6
2015.0,54140260.18796283,48034358.6621999,3116198.523904444,2989703.0018585017,0.11277931625309198,0.4896415360195204,0.01031237597447873,0.0011792077625679505,0.004486572912737911,159000052.99693328,18356902.89210915,0.0,0.010312849181237151,0.009215514158785599,0.018701684454061146,0.001179170995558218,0.006131023590770184,0.004486641648772703,0.6690704907202197,0.9017364978996764,0.010294368067152393,0.004561391961106024,0.0025506475105106863,0.0008119905745611127,6
2016.0,54959394.35553676,48601837.368697226,2885794.372687105,3471762.614152444,0.11567734800190847,0.5460843876569507,0.010303770100503089,0.0011761240097557732,0.004473154373611451,159570725.73915136,18422097.542470034,0.0,0.010304274417539876,0.009195737871065654,0.018559223654134847,0.0011761797289482215,0.006112766928745154,0.004473281546826044,0.6680897255226581,0.9012365153059593,0.01025878886435622,0.004540875991953285,0.0025444880500025803,0.0008095620556209366,6
2017.0,55759145.77521524,49157859.4248057,2636214.147367197,3965072.2030423395,0.11838930203525082,0.6006514476979704,0.010292582467369398,0.0011728727490302165,0.004459547455037448,160148988.85485947,18488047.583765313,0.0,0.01029305150682202,0.009174726288866649,0.018424970274202996,0.0011729281178130629,0.006094231411935297,0.0044597173808318385,0.6673248094893978,0.9007482874528814,0.010223174909316197,0.0045206647245091295,0.0025381177588303843,0.0008070994433229079,6
2018.0,56539957.23960788,49704455.37572095,2394308.8512555053,4441193.012631428,0.12089683469195245,0.6497244973474402,0.010278880517156353,0.0011692212348685931,0.004445699930007381,160734490.1479953,18554706.99471627,0.0,0.01027929122508853,0.009152618804887517,0.01829813977507621,0.0011692503692718478,0.006075402484555052,0.0044459384989640974,0.6667372404719198,0.9002778648769157,0.010187501434841227,0.004500760910548142,0.002531560268391288,0.0008045932854995301,6
2019.0,57302967.81291671,50243591.57388942,2178514.8711009743,4880861.367926316,0.12319390266268251,0.6914012233747792,0.010262919832666093,0.0011653254678123297,0.004431841984601827,161326898.1844831,18622029.427925467,0.0,0.010263296400026727,0.009129686483891881,0.01817821570197238,0.0011652643814310483,0.006056396284174704,0.00443202988991234,0.6662976472534325,0.8998299672985116,0.010151935409937555,0.004481468800944392,0.0025246211288484726,0.000802085241771957,6
2014.0,,,,,,,0.010068673933700964,0.001273578195608026,0.004467594043761105,154795140.94124684,19709410.325902432,0.0,0.010069048130702689,0.009247812735315115,0.01651828823208507,0.001273517549609711,0.006044607846640477,0.004467700947735797,0.566871079758112,0.9145600487003077,0.0097268387175425,0.004259841146463259,0.0019246269019729731,0.0012047316823231762,7
2015.0,54157543.62950616,48040186.962042436,3116221.0199142452,3001135.6475494774,0.11295483985227976,0.49059353748516327,0.010045929431713327,0.0012681293972380517,0.004448500276020116,155343958.1469628,19778753.450664334,0.0,0.010046385069143493,0.009220994844923657,0.016343927677128438,0.001268089287594575,0.006018811450663674,0.004448634271174738,0.5655596691689798,0.9142437622792938,0.009681946119305184,0.0042363259821717415,0.0019177497775616323,0.0011995828557495951,7
2016.0,54976938.88741897,48606328.77720769,2886572.8906837674,3484037.2195275063,0.11587786150220045,0.5468922378318272,0.010021044771829423,0.001262906758960148,0.004429239080818848,155899602.46244508,19848833.076899443,0.0,0.01002150850944634,0.009192771260815783,0.01617957680143821,0.0012629516495464518,0.005992791453558159,0.004429402326162277,0.5645118080723881,0.9139205679856678,0.009636942509298585,0.004212969791509234,0.0019107427961056007,0.0011943888806768633,7
2017.0,55776945.40217264,49160984.502601415,2637525.4756045863,3978435.4239666304,0.11861461490706714,0.6013390170163301,0.009993720306069159,0.0012574883293501697,0.004409699647554034,156461711.19451147,19919616.92473118,0.0,0.009994134653897334,0.009162946009705658,0.01602394969809098,0.0012575427434453992,0.005966328725735926,0.004409843149261135,0.5636730975528808,0.913595127780515,0.009591558630712486,0.004189775675523736,0.0019034548102597076,0.001189119875910946,7
2018.0,56558006.3436041,49706184.839631036,2395962.9249929236,4455858.578980143,0.12114680037246238,0.6503173756637397,0.009964213658093315,0.001251675787838277,0.004389993854776141,157029925.97689268,19991054.517691016,0.0,0.00996456159314791,0.009131805607350415,0.015876495253590237,0.0012517358216835959,0.005939586621815893,0.004390077479417707,0.5630126356714321,0.9132729329930452,0.009546004858422132,0.0041669143935025455,0.001895867818845791,0.0011838060106285858,7
2019.0,57321260.776917145,50243896.875976816,2180367.8465189347,4896996.054421398,0.12346839209423557,0.6919237336052142,0.00993290854620885,0.0012457076340022357,0.004370182010212997,157603919.1763524,20063096.992823992,0.0,0.009933216126618991,0.009099733159129483,0.015736800421655556,0.0012456684768946218,0.005912776941238124,0.004370261862199217,0.5625054376232499,0.9129585927112716,0.009500597672681427,0.004144347740397842,0.0018882491455814478,0.0011784635474153462,7
2014.0,,,,,,,0.009397624773148865,0.001226955236186325,0.004194606490589104,144460537.164267,18977582.069565535,0.0,0.009397943656177623,0.008612816755670322,0.015571735253972646,0.0012268874947285514,0.0057910216362227485,0.004194708796508843,0.5691121992551809,0.913332710459283,0.009716320276213499,0.004308106805749706,0.0020175972936696245,0.0011520586648816535,8
2015.0,54145685.27075222,48036800.09514841,3115906.9704385763,2992978.2051652395,0.11282312053225858,0.4899385271011264,0.009383670133513444,0.001222924626333778,0.004180890635959797,144972863.91872108,19044404.7271201,0.0,0.009384086923200707,0.008592502394539136,0.015432624692644567,0.0012228649489017733,0.0057722168376921155,0.0041810875982527165,0.5679098147584232,0.9130277962294231,0.009679614362531896,0.004287006639187445,0.0020124534939082936,0.0011482915727342967,8
2016.0,54964901.08519046,48603996.495739,2885721.093820406,3475183.49563105,0.11572666308618747,0.5463347935440009,0.009367939776758306,0.0012191382219351688,0.004167144361431618,145491974.240394,19112005.29127805,0.0,0.00936838048920279,0.008571149553845202,0.015302011201486387,0.001219166201718797,0.00575330262977984,0.004167387149646108,0.566971904326558,0.9127159057612992,0.009643092591327587,0.004266296688314792,0.0020071363899500736,0.0011445161256892493,8
2017.0,55764732.70266089,49159728.41942336,2636304.5253087897,3968699.7579287393,0.11844411266984092,0.6008625562894305,0.009349952360964333,0.0012151411060203445,0.004153157117262416,146017547.816887,19180355.34004582,0.0,0.009350359838591773,0.00854840924938177,0.015178448638830496,0.001215189026960849,0.0057339335442035295,0.00415335721179504,0.5662424203835491,0.9124001300371158,0.009606228331447534,0.0042458736427770085,0.002001434558981153,0.001140674495758266,8
2018.0,56545622.65792242,49706025.97619814,2394513.8720890866,4445082.809635196,0.12095713797513571,0.6499042292234368,0.009329791598382178,0.0012107372095414746,0.004138830769271768,146549258.1127693,19249406.374646988,0.0,0.009330146739091563,0.008524413420405838,0.015061288937057058,0.0012107836517361414,0.005714116423962728,0.004139002741407052,0.5656887639759196,0.9120850632102437,0.009569032151434238,0.0042256427424357595,0.0019955026554367415,0.0011367397301549212,8
2019.0,57308709.88079628,50244855.46223562,2178795.227255215,4885059.191305431,0.12325970054558304,0.6915571728757154,0.009307692957390205,0.0012061070530490058,0.0041242695203230675,147086798.74988502,19319110.004889566,0.0,0.009308017773904182,0.008499412644046703,0.014950067002521166,0.0012060646283267584,0.005693967630290106,0.004124408024383285,0.565284331777357,0.9117748583394452,0.009531670764395156,0.004205741320435965,0.001989317359753222,0.001132740448443875,8
2014.0,,,,,,,0.00943816724259535,0.0011514551488370855,0.004281630207149396,145394194.94634908,17837705.37951207,0.0,0.009438466269540704,0.008697365320291993,0.015260143540410874,0.0011514007924976978,0.0057640419520633545,0.0042816789269313205,0.5691077141919139,0.914839098474729,0.009536401591827769,0.004357125797460531,0.001594483152033366,0.00135617871955761,9
2015.0,54168267.34630503,48051322.20461379,3112824.518375094,3004120.6233161297,0.11292488095631285,0.4911145275508463,0.00941946288172334,0.001147093732773212,0.00426531385292762,145908815.88818032,17900427.049639933,0.0,0.00941984014987203,0.008674868276900243,0.015106301432990835,0.001147053090015203,0.005742139883926096,0.004265409506205511,0.5678066953339561,0.9145224019451934,0.00949600123914809,0.004334600888629012,0.0015896841845974264,0.0013510106197204528,9
2016.0,54987824.760686226,48618422.82360773,2883442.184176456,3485959.7529020365,0.11583294965383542,0.5472978134115007,0.009399388024824184,0.001143014215954487,0.004249051210820521,146430001.49267435,17963848.361279014,0.0,0.009399777466809995,0.008651614294532695,0.014962314622770034,0.001143053714394843,0.00572031102718511,0.004249194468792058,0.5667653638851602,0.9142010071811789,0.009456043966475917,0.0043125101846753075,0.0015848547606704968,0.0013458595328487745,9
2017.0,55787989.8119753,49174061.521651246,2634703.386151347,3979224.9041727055,0.11855469811002806,0.6016431883596581,0.009377619672220028,0.0011387958808976636,0.004232741756138559,146957450.94178462,18027944.468432017,0.0,0.009377968174809598,0.00862737810908063,0.01482691876037788,0.0011388447970225699,0.005698337581230462,0.004232872026783811,0.5659295022829274,0.9138797919416974,0.009416228099586723,0.0042908513601211725,0.0015798223448013243,0.0013406936183962999,9
2018.0,56569205.48017733,49720265.20414579,2393458.3722200375,4455481.903811501,0.12107188386146783,0.6505359550883875,0.009354341316673096,0.00113424566948924,0.004216433650676092,147490865.83112055,18092672.29779986,0.0,0.009354633595498128,0.008602374944900888,0.014699535220502631,0.001134295336356619,0.005676328664370563,0.004216523236072768,0.5652689534736766,0.9135641572559801,0.00937670557541993,0.004269701618037124,0.001574630179638041,0.0013355281313003876,9
2019.0,57332611.109706864,50258998.03097769,2178162.9550991794,4895450.123629991,0.12337852649330237,0.6920720810063726,0.009329847065660429,0.0011295676018462167,0.00420020851597015,148029974.09517777,18157989.716214668,0.0,0.009330107786790524,0.008576903706332304,0.014579712139447712,0.001129527022951742,0.005654456864833158,0.00420027629964329,0.5647596807047967,0.9132584762402935,0.00933772477169114,0.004249128589534237,0.001569379958783148,0.001330388924655822,9
2014.0,,,,,,,0.009480759921260812,0.0010264114876662213,0.004025316759867087,145343749.1141582,15915814.818544958,0.0,0.009481274636630566,0.008129743266119236,0.020111227586059315,0.0010263584707365643,0.005525915424574072,0.0040253974686911,0.6782444178780666,0.8825485904930709,0.008982411501593644,0.004005106797137274,0.0018526048739345062,0.0009896096779223808,10
2015.0,54168830.64401489,48058496.40125041,3109794.3418257516,3000539.9009387232,0.11280166416956991,0.49105986378597855,0.009487066604385242,0.001024232202543667,0.0040158391436650185,145861402.60844547,15971772.877008494,0.0,0.009487773036140509,0.008113624008786851,0.019992329651490327,0.0010242065966550344,0.0055130422502082934,0.004016019901441953,0.6771095565562162,0.8820509189372393,0.008955916244139443,0.003987776693807099,0.0018501799343619697,0.0009872796399957478,10
2016.0,54988396.803566165,48627244.818142205,2880264.7642039657,3480887.2212199885,0.11568171387406978,0.5472101954482693,0.009488573668735728,0.0010221145224833918,0.004005683517630656,146386959.70566508,16028445.706909586,0.0,0.009489340974031422,0.008094535338219695,0.01987744947999218,0.0010221839484135162,0.005499168629875353,0.004005913551293285,0.6762664479281686,0.8815295696509812,0.008928077148613501,0.003970028731768669,0.0018472516710992383,0.0009847829157853287,10
2017.0,55788570.29108155,49184583.253611624,2631533.441715296,3972453.5957546327,0.11837526939681502,0.6015235301365052,0.009484229016316943,0.001019545298240381,0.003994263744948829,146919939.54145348,16085799.188205777,0.0,0.009484971907065905,0.008071831030548895,0.01976381108673891,0.0010196392383895047,0.005483447111064911,0.003994461084659479,0.6756334952819348,0.8809876828516907,0.008897638996121199,0.003951472991881628,0.001843478448819276,0.0009819754056588502,10
2018.0,56569793.86847305,49732535.53348531,2390403.5306695164,4446854.804318218,0.12086411965517538,0.6503856643185029,0.009473943963547917,0.0010163215672912545,0.003981231516540746,147459826.21943396,16143775.893342938,0.0,0.00947462176120993,0.008045575942086396,0.019650407146298697,0.0010163852996431927,0.005465662558058838,0.003981505784197676,0.6751611304708031,0.880433307621376,0.00886426689957577,0.00393179425507169,0.0018390759192949693,0.0009787714790794274,10
