Time,IncR_apx,MorR_apx,CNR_apx,AcfR,AcfRAsym,CumInc,CumMor,CumACF,IncR,MorR,DetR,CNR,PrLat,PrRecent,Prev,PrevA,PrevS,PrevC,Key,Scenario
2018.0,0.0023262538079349164,0.0002865303341795485,0.0012828875607244208,0.0,0.0,1036993248.8416731,123389936.60865003,0.0,0.00232649269963397,0.0002866098146231951,0.0015138908830455266,0.0012780101616831551,0.36997407787951025,0.8522625016736364,0.0034440899540799635,0.0018244537135480956,0.0005614759778566399,0.0004827468028927534,1,Baseline
2019.0,0.002239463312222464,0.00027689419304333584,0.0014662588181965485,0.0,0.0,1040120860.2869601,123775958.54447645,0.0,0.002239600575271646,0.00027694979806983886,0.0014635972805721144,0.0014650636296557713,0.3664865600146143,0.8475243708072017,0.0033271948239741544,0.001760674380271845,0.0005422855287982765,0.00046724658317046194,1,Baseline
2020.0,0.0021708523075097954,0.00028001591586152843,0.00142116637607913,0.0,0.0,1043165298.3141129,124158258.0665718,0.0,0.002161258267760283,0.0002756379965798048,0.00104385257521624,0.0012229695636827888,0.3627761509948355,0.8433723821549172,0.0032956524554901426,0.0016987442468141254,0.0006579242657752276,0.0004752608760873844,1,Baseline
2021.0,0.0021523314693803726,0.00029728325794444214,0.0013874969604216508,0.0,0.0,1046177370.4697355,124559365.36016893,0.0,0.002150600071672598,0.0002984416289901401,0.0010693438908602017,0.0014291993305661735,0.3595971070601339,0.8445005204799673,0.0033940433294334846,0.001660446052103809,0.0008082341804455193,0.0005309004312134256,1,Baseline
2015.0,0.002698262273586401,0.00032161128488519114,0.0011026030356552387,0.0,0.0,1104319165.2147114,128422920.47454035,0.0,0.002698942156499387,0.00032175869407431257,0.0017426936870983119,0.0011003367368393898,0.48541855885406326,0.8322851910949008,0.0038529409570650496,0.0020183313099119463,0.0006694880543353407,0.0005052695937571621,2,Baseline
2016.0,0.002610499769326677,0.00031280684219447686,0.0011364727166316157,0.0,0.0,1107831935.1177614,128842825.34932858,0.0,0.002611000500724531,0.00031296500339935063,0.0016961772751005013,0.00113253626312015,0.48338587641210184,0.8268449931063693,0.0037455884519196968,0.001959276666156335,0.0006506325262684003,0.0004926320830446627,2,Baseline
2017.0,0.0025164416808896245,0.0003030466167053304,0.0012128415322757876,0.0,0.0,1111260441.9676657,129254801.7299019,0.0,0.0025167707081987702,0.00030319031755596097,0.0016437554559279581,0.0012073235469059025,0.48078506695889767,0.82077859779706,0.0036264389139018,0.0018943729254653607,0.0006298768657808401,0.0004779566470556763,2,Baseline
2018.0,0.0024180524044913713,0.0002924665039671548,0.0013468040513147368,0.0,0.0,1114594471.568089,129657313.62489128,0.0,0.0024182307752201753,0.00029259758650210363,0.0015869195305479578,0.0013414827392244728,0.4776236158272708,0.814126888867477,0.0034981720109709532,0.0018251719252063705,0.0006075254881173396,0.00046194765878131074,2,Baseline
2019.0,0.002317107335677973,0.0002813069896197397,0.0015308640735423257,0.0,0.0,1117826217.721375,130049057.38807917,0.0,0.0023171590475476274,0.00028140858431320115,0.0015270065198716221,0.0015293901183653302,0.4739251120337463,0.8069269975499767,0.003363587719911064,0.0017530945202237557,0.0005840777232223882,0.0004449584405770699,2,Baseline
2020.0,0.0022356899826554972,0.0002835568756629651,0.0014720713552011724,0.0,0.0,1120957715.4660864,130435576.7131266,0.0,0.0022261115943846906,0.00027932047322013983,0.0010879864567047504,0.0012758365066397833,0.46995396939400097,0.8003534855951714,0.0033204007866009426,0.0016837027915214823,0.0006963682300016342,0.0004537577037812581,2,Baseline
2021.0,0.002200150602021678,0.0002983524564327424,0.0014144727624861627,0.0,0.0,1124037690.9362226,130838255.90033358,0.0,0.002199113251180959,0.00029912652520125963,0.001137771666438167,0.0015183055937533563,0.46633926620717714,0.7998196464588467,0.0033932087167213684,0.0016367236553954572,0.0008416839738877491,0.0005022399336009338,2,Baseline
2015.0,0.0025377880630827183,0.00030890494055393924,0.0010370690462696867,0.0,0.0,992356626.4655013,119346928.61612956,0.0,0.0025382598226753312,0.00030891879237956006,0.001647227279245313,0.0010352336963236294,0.3925759870503572,0.8540413806030774,0.0037593154831836654,0.001969427289890575,0.0006453942883388158,0.000522258864537974,3,Baseline
2016.0,0.002488403248792381,0.00030405182505437763,0.0010818047947410536,0.0,0.0,995670333.02724,119750987.95401567,0.0,0.002488787683993056,0.0003040518056596763,0.0016218649270810894,0.0010785406243419846,0.3920014898282548,0.8511179996678306,0.003699000395775606,0.001935632192755615,0.0006352466070579604,0.0005142979241977296,3,Baseline
2017.0,0.0024339995180089674,0.00029847813597460335,0.0011702257946587464,0.0,0.0,998950202.8136346,120152416.70025355,0.0,0.002434305904395029,0.00029848804711705415,0.001592374621742198,0.001165324925186722,0.3911367413999636,0.8478662348641385,0.003629489665155585,0.0018974060904183134,0.0006232924248354742,0.0005053508514277772,3,Baseline
2018.0,0.002375496044511971,0.00029222020783987415,0.0013181404788285488,0.0,0.0,1002188175.8860102,120550080.35061994,0.0,0.0023757297594767237,0.00029223973149626587,0.0015595489794114135,0.001313281043545508,0.38997063209625693,0.844311243956014,0.003552236404508984,0.0018554698507459923,0.0006098439826657128,0.0004955164743622667,3,Baseline
2019.0,0.0023137609368279535,0.00028536444626857334,0.0015188764834282334,0.0,0.0,1005377280.5610938,120942914.6800507,0.0,0.002313959731311889,0.0002854328158921862,0.001526115095634478,0.001521581804978594,0.38850283127444973,0.8404778500100091,0.0034686075514059767,0.0018105329403805563,0.0005940903280277149,0.0004848944231256917,3,Baseline
2020.0,0.0022768252128821742,0.00029430984456781795,0.0014952947863665638,0.0,0.0,1008522614.6836503,121338371.78608304,0.0,0.002265747190123505,0.0002903118541615091,0.0010513502472936644,0.0012271998233334936,0.3869991802105941,0.8377069182135922,0.0034941725883628535,0.0017694468136286539,0.000735301185872539,0.0005039524862198102,3,Baseline
2021.0,0.0022943210012928974,0.0003172554074204467,0.001474933589965833,0.0,0.0,1011684298.5658817,121760342.22729382,0.0,0.0022931103442667446,0.00031801582568939007,0.0011711821222483655,0.001553333711272364,0.3860769218309976,0.8406486376063637,0.0036519211080559013,0.0017559335721381154,0.000908952435456604,0.000569232366125452,3,Baseline
2015.0,0.0029187020262593935,0.00035593535466014146,0.0011945744562182616,0.0,0.0,1116297205.1524005,135486428.39652038,0.0,0.002919106166545208,0.00035598471923342005,0.0018749490727846597,0.0011920451716233244,0.43932136116509035,0.8633368620921728,0.004162174574407372,0.002182841867436467,0.0007338604736411701,0.0005394102146911899,4,Baseline
2016.0,0.002883791016680743,0.0003525267855322882,0.0012536595138994211,0.0,0.0,1120142089.5205796,135955892.06289333,0.0,0.0028841459161632788,0.0003525925985199885,0.0018574333669215135,0.0012492627314224065,0.4389674920691603,0.8615753629022168,0.004121761412929902,0.002160041885020665,0.0007268185719307516,0.0005344921431085243,4,Baseline
2017.0,0.002844728778627295,0.0003485585769617712,0.001366020716331467,0.0,0.0,1123978476.6205587,136425451.42613804,0.0,0.0028450329400653957,0.0003486330140653765,0.0018368673840137863,0.0013595572425787236,0.4383525252803074,0.859636997618509,0.004074242008479622,0.0021338184276859223,0.0007184084642874323,0.0005288791863447707,4,Baseline
2018.0,0.002802097013239502,0.0003440427610836565,0.0015518144991281595,0.0,0.0,1127799538.6000102,136894167.65413493,0.0,0.0028023473480943495,0.000344107610361132,0.0018135635813906297,0.0015452970233013651,0.4374653353168645,0.8575428117745352,0.0040208088585479,0.0021045977481232723,0.00070898039212328,0.0005223886058773402,4,Baseline
2019.0,0.002756457502926504,0.00033904638020453666,0.0018067575304575186,0.0,0.0,1131599115.3971238,137361132.90025398,0.0,0.0027566694143133326,0.00033908855990030974,0.0017883472663353965,0.0018054998970957238,0.4363055118579497,0.8553115496603796,0.003962277922267341,0.0020728203276752207,0.0006984237114982378,0.0005151382160657472,4,Baseline
2020.0,0.002731106384382007,0.00034805610883024296,0.0017569986662793941,0.0,0.0,1135378896.6085238,137831479.75768954,0.0,0.0027188851028383484,0.000342237843068553,0.0013532155329911552,0.0015965860420508017,0.4351696527217884,0.8536248018141164,0.00399627685012653,0.0020431405172064553,0.0008415300814176413,0.0005327689565716306,4,Baseline
2021.0,0.002770867584507364,0.00037562927945797916,0.0017371996918447027,0.0,0.0,1139203207.8364305,138332508.22278374,0.0,0.0027674603798565735,0.00037640327694776434,0.0013578208369254413,0.0018267705764558957,0.4350489483453461,0.8569891763975903,0.004196485271187098,0.0020426254903799486,0.0010480451154100553,0.0006046846006600304,4,Baseline
2015.0,0.003027349141056096,0.0003593891810712489,0.0011806124279902124,0.0,0.0,1126753763.413571,134571143.5998246,0.0,0.0030274846006391317,0.00035937303621616886,0.0018646103628358719,0.0011780141828722532,0.4813588083059066,0.8517692476280412,0.004375406839175665,0.0023354021311108126,0.000710392343055293,0.0006289583333378233,5,Baseline
2016.0,0.0030244887610130205,0.00035931519400961704,0.0012509802161427867,0.0,0.0,1130767096.3346682,135047729.63986954,0.0,0.0030246196549869792,0.00035931696970501,0.0018645830126738105,0.0012464707628549727,0.4824290414713621,0.8512485238279679,0.004374707829035452,0.0023344315553662145,0.0007106630095178797,0.0006286160366449808,5,Baseline
2017.0,0.0030204257358100854,0.00035914964817415423,0.0013782005036397616,0.0,0.0,1134818690.782125,135529260.6107156,0.0,0.0030205423641160812,0.0003591473460035333,0.0018637590207675806,0.0013715656342036609,0.48350650579501575,0.8506595549262229,0.004372172995461929,0.0023324891354973435,0.0007106611507718762,0.0006279727577970715,5,Baseline
2018.0,0.003015210401997095,0.00035877273625829775,0.0015852992601592443,0.0,0.0,1138906265.8611069,136015465.71532577,0.0,0.0030153273642743303,0.0003588003095343185,0.0018620122201675954,0.0015780910468729708,0.48457860780218515,0.850009836264473,0.004367590415510895,0.002329617705850418,0.0007095394592494866,0.0006279680468191178,5,Baseline
2019.0,0.003008357490499231,0.0003578069814145993,0.0018603383765333614,0.0,0.0,1143027537.337791,136505849.18820977,0.0,0.003008943631478746,0.0003580181323665923,0.001876084915579555,0.0018863943783708052,0.48563416340929416,0.8492951516668319,0.004359156692797192,0.002325801322608326,0.0007005151948193103,0.0006278647798928572,5,Baseline
2020.0,0.0030450180363643152,0.0003796782779942352,0.0018912521462058842,0.0,0.0,1147200479.8504162,137013513.9453054,0.0,0.003030649060457447,0.00037665814106464297,0.0012489798874667295,0.0014760496562890117,0.48719673361487914,0.850199006461133,0.004514455901204057,0.0023321829238899428,0.0009055510698775755,0.0006712424414170308,5,Baseline
2021.0,0.003162247614915231,0.0004201937312545966,0.0019368979940205225,0.0,0.0,1151520221.5711536,137570269.03336346,0.0,0.003160746769983327,0.00042119466431209525,0.0014883706042103382,0.0019930314485923956,0.49019283149108567,0.8563969370949388,0.004847581998837119,0.0023816116752391,0.0011596558024514901,0.000775329473954982,5,Baseline
2015.0,0.0018958050541301188,0.00024653282562372904,0.0008368734852338255,0.0,0.0,748240588.2355599,95889739.950492,0.0,0.0018962185601538064,0.0002465679992766542,0.0013247533841828987,0.0008353892428509307,0.27677917621996634,0.8610506065964175,0.00292871485234407,0.00152436646264128,0.00047032239519328935,0.00043331483050890575,6,Baseline
2016.0,0.0018521235906162772,0.0002419433898282335,0.0008701106705608086,0.0,0.0,750723365.4542501,96213311.45407608,0.0,0.0018524621229667301,0.00024197819788199836,0.0013006711416468546,0.0008674616649655539,0.27615627542098814,0.8578509897315325,0.002873142488689402,0.0014935152277354854,0.00046162343669168117,0.00042552713471881285,6,Baseline
2017.0,0.0018040717496717543,0.00023668549071188333,0.0009376396520057583,0.0,0.0,753171177.4428291,96533757.16453472,0.0,0.0018043431728115213,0.0002367325964223132,0.001272690967683905,0.0009336285821670297,0.27528017155918827,0.8542707055252209,0.002809300217909042,0.0014586540733750003,0.0004511519220805317,0.00041697994867211265,6,Baseline
2018.0,0.0017524694991806352,0.00023081204064786688,0.001051713595129212,0.0,0.0,755577023.3618631,96850019.14592794,0.0,0.0017526718771718427,0.0002308523658808535,0.0012416626550329696,0.001047846603307525,0.27414178982653997,0.8503295095236318,0.0027385799679474744,0.0014204398366507772,0.00043949439585275885,0.0004074335344537315,6,Baseline
2019.0,0.0016981138394757287,0.00022444242901957642,0.0012076209117618999,0.0,0.0,757934879.5296868,97161120.52555639,0.0,0.0016982562825159971,0.00022446765765232645,0.0012078684086391353,0.001206709922894548,0.2727408309657034,0.8460482014106032,0.0026623454261864533,0.0013795237776140336,0.0004271503007057902,0.0003967479976693927,6,Baseline
2020.0,0.0016588237805116946,0.00022901958019429453,0.0011818720762172916,0.0,0.0,760245874.1381481,97471432.89629173,0.0,0.0016507445266880107,0.00022518986774945846,0.0008682291473973722,0.001013757279390628,0.27122417595734205,0.8424317826833686,0.002659600751885722,0.0013400914721335762,0.0005264655219381941,0.0004087717648468991,6,Baseline
2021.0,0.0016602379733786257,0.0002453104490085302,0.0011646265187359394,0.0,0.0,762552299.2199588,97799943.33310014,0.0,0.001659207628647899,0.0002461612446039089,0.0009240147983983517,0.0012289933115900173,0.27004486831640007,0.84450493426993,0.00276478523793354,0.001320396404989306,0.0006502238127050351,0.00046266948896564095,6,Baseline
2015.0,0.0023730336648523937,0.0003002618133334551,0.0010460965959011152,0.0,0.0,926347867.3833616,115772579.00307941,0.0,0.0023734373970979105,0.00030022047871810446,0.0016526402166916199,0.001044317474957337,0.3988076694936683,0.8450364190466819,0.003860040566398217,0.0019982628496873125,0.000666442913812942,0.0005706283397195603,7,Baseline
2016.0,0.0023294155976914905,0.0002958240630280676,0.0010925303991422977,0.0,0.0,929443529.3796492,116164954.43919131,0.0,0.0023297661491849956,0.0002959044281746165,0.0016289069860866137,0.00108880999714294,0.3977937391847839,0.8422277719692826,0.0038015733994933784,0.001966225188111713,0.0006558849978154751,0.0005636122317381419,7,Baseline
2017.0,0.0022815023447982927,0.0002907294996053816,0.0011836444560902432,0.0,0.0,932511313.5469148,116555297.71418725,0.0,0.002281789071630618,0.0002908619000258831,0.0016016969201869422,0.0011780729960489027,0.3964147159860898,0.839143062648725,0.0037342570258719686,0.001929990370994502,0.0006436364620285584,0.0005554690843665186,7,Baseline
2018.0,0.0022301207030464582,0.00028511243732389305,0.0013357029027929888,0.0,0.0,935544261.6920466,116942521.2381706,0.0,0.0022303342956652063,0.0002852066676797669,0.001571218247550467,0.0013302764848126263,0.3946636342323291,0.835818887529641,0.0036606337574931927,0.001890248571119441,0.0006309178405395864,0.0005452355150210706,7,Baseline
2019.0,0.0021760298428856436,0.000279013881142399,0.0015442188397412062,0.0,0.0,938536384.8827904,117325682.90058488,0.0,0.0021761829987501915,0.0002790737367616022,0.001537903629456275,0.0015425714228127793,0.3925467976489151,0.8322863541249554,0.003581338676433334,0.001847688475778478,0.0006173673553269907,0.0005338155946953772,7,Baseline
2020.0,0.002139045179567623,0.00028669996128940047,0.00149838303171428,0.0,0.0,941489371.9068673,117710372.73108414,0.0,0.002129831878556664,0.00028183393360030936,0.0011242236215311752,0.0013191288746907618,0.3903563753637257,0.8294901358567951,0.0035952656388650115,0.001806913153340416,0.000745934651929034,0.0005482226129298667,7,Baseline
2021.0,0.0021488665995140293,0.00030938075805123257,0.0014629855334700188,0.0,0.0,944451194.8642114,118120406.00052549,0.0,0.0021472076803219064,0.0003101534511975812,0.0011755389905848904,0.0015706180814602107,0.3888956555281242,0.8321719389650677,0.0037467271495634684,0.001789155204057983,0.0009190454592994883,0.0006132883798988301,7,Baseline
2015.0,0.0029590202687055896,0.0003744278670200528,0.0012717359448928965,0.0,0.0,1242433493.4998217,151387227.36426547,0.0,0.0029599533025874755,0.00037458176282648294,0.0020321431010976248,0.0012695598582435162,0.3904430840099009,0.8770194481063759,0.0043695605079125364,0.0022358162178103607,0.0007139453190616294,0.0006474332823643395,8,Baseline
2016.0,0.0028265683176176113,0.00036044634643602657,0.0012980850800354531,0.0,0.0,1246246849.258776,151871677.43188566,0.0,0.002827211582599073,0.0003606061659439848,0.00195755267316014,0.0012940349677547501,0.38735586249993303,0.8717556880955275,0.004203236158285656,0.0021459962110164975,0.0006860204506581521,0.0006254426405635943,8,Baseline
2017.0,0.0026855271606136804,0.00034497599564679355,0.001369166089639343,0.0,0.0,1249918423.00909,152341664.7387055,0.0,0.0026858890495654337,0.0003450960010902296,0.001874387051301087,0.0013636866137311909,0.3835475239457764,0.865795621128932,0.004019331535487295,0.002047883317880639,0.0006557386615046673,0.0005999112668591514,8,Baseline
2018.0,0.0025391243538059223,0.0003283529461418044,0.001499102981498816,0.0,0.0,1253434488.0941262,152794889.7145146,0.0,0.002539230928184296,0.0003284167747097899,0.0017847095313915195,0.001494515736426989,0.37903983355500626,0.8591488267482807,0.0038228865904548163,0.0019439952729879148,0.0006241363914973138,0.0005713350548086859,8,Baseline
2019.0,0.002389804448397699,0.00031078257554852497,0.001675131769770325,0.0,0.0,1256785194.0779037,153229369.00612152,0.0,0.002389984016285687,0.0003107362209007554,0.001693597863086658,0.001679790042340856,0.3738695008357248,0.851806521837765,0.003616727825855385,0.0018365544601683772,0.000590547032548827,0.00054100057179074,8,Baseline
2020.0,0.002276385770378736,0.00031324373535660953,0.0016323709586425776,0.0,0.0,1259981987.741469,153656990.75890934,0.0,0.0022663966536237514,0.0003120411693088005,0.0010874595134664133,0.0012724231531049833,0.3684353623647022,0.8458280436025031,0.003556814897227041,0.0017370554809299568,0.000717486117157339,0.0005620322564012653,8,Baseline
2021.0,0.0022188947893544376,0.00032889736606195715,0.0015841328281808835,0.0,0.0,1263090696.687409,154101749.2225734,0.0,0.0022177681992878793,0.0003293856671323853,0.0012432029128129649,0.0016419722869801374,0.36331922919635296,0.8450080992060812,0.0036232867410319245,0.0016681101569922304,0.0008693828399899922,0.0006275567466784728,8,Baseline
2015.0,0.002030878685030898,0.00024213259083437195,0.0008259803251473463,0.0,0.0,795822000.6458976,93780999.11825341,0.0,0.0020312824348765785,0.00024213603459747045,0.0013019785607536086,0.000824682917414494,0.3003585827626255,0.8624873889889022,0.0028403206981044878,0.0014708551808335795,0.00048070184232255767,0.00039629284049325217,9,Baseline
2016.0,0.0019877971478599113,0.0002378801734004268,0.0008601540366715507,0.0,0.0,798476883.064692,94098082.8940765,0.0,0.001988143166227102,0.00023791585490182343,0.0012797386113881262,0.0008574406081498311,0.2994671171910568,0.8596420584831201,0.002789655605305964,0.0014431162393407021,0.0004717916971439405,0.0003902724797194232,9,Baseline
2017.0,0.0019403017981895238,0.00023303578800678323,0.0009288329590537409,0.0,0.0,801099592.7587544,94412511.22873783,0.0,0.0019405830895508828,0.00023308209672101842,0.0012541409044959791,0.0009247440506232025,0.2982622852836265,0.8564829272431241,0.0027316958264212493,0.0014117742384474748,0.00046166460541941347,0.0003831440644049869,9,Baseline
2018.0,0.001889191633653527,0.00022764439574944013,0.0010446159153186692,0.0,0.0,803683055.3699626,94723318.50594987,0.0,0.0018894063586793759,0.00022768652491010865,0.0012255760025326036,0.0010406052785207436,0.2967365215393095,0.8530366474333653,0.002667698989335706,0.001377407570259066,0.00045072815134616955,0.0003748039748864346,9,Baseline
2019.0,0.001835209912244607,0.00022176336354354242,0.0012021701547722595,0.0,0.0,806221141.9774553,95029612.93628713,0.0,0.0018353884830439526,0.00022181574005796005,0.0011961431557241519,0.0012041285765799776,0.29489217047866423,0.8493262558561994,0.0025985672862879144,0.0013405909852914593,0.00043820402405865295,0.00036563965952894243,9,Baseline
2020.0,0.0017972482936430196,0.0002262979243451682,0.0011723501529847691,0.0,0.0,808714936.0335808,95335520.32901174,0.0,0.001788329887151834,0.0002226642234916805,0.0008648679044366318,0.0010189011748916665,0.2929592323218974,0.8462775361782957,0.002599529947308574,0.001305485080499426,0.0005324410314230592,0.0003772969914956154,9,Baseline
2021.0,0.0018017868143795617,0.00024172562154008696,0.001150028219280484,0.0,0.0,811209031.0665418,95658820.81675999,0.0,0.001800671536890932,0.00024247798882748482,0.0009051970562583956,0.001215074059515864,0.29154941744739216,0.8486625900854136,0.0027004257730315145,0.0012902300256034428,0.0006565344572635578,0.00042366737251149633,9,Baseline
2015.0,0.00290806419779449,0.0003549463938719835,0.0011953726141221309,0.0,0.0,1164843952.9924932,139150667.1458838,0.0,0.0029087444079726505,0.0003550085405564853,0.001883259632769897,0.0011932528795195623,0.43894999048669286,0.8616181853960729,0.004384493269415016,0.0022557967116343383,0.0007289932609990963,0.0006869405007045822,10,Baseline
2016.0,0.0028283155305669615,0.0003470010668096371,0.0012385634183879504,0.0,0.0,1168635480.9915185,139614632.98265234,0.0,0.002828853058037356,0.00034708606751567564,0.001841953994034387,0.0012346435507206686,0.437081241506911,0.8578960523501981,0.00428387720808749,0.002200783210776565,0.0007113092755861175,0.0006736093879953826,10,Baseline
2017.0,0.002741643212299677,0.00033803320670376116,0.0013295572739913438,0.0,0.0,1172356188.9300776,140072269.1872463,0.0,0.0027420389682922403,0.0003381084417498257,0.0017947460169683467,0.0013239185233293272,0.4346754913420816,0.8537557874947013,0.004170205175221566,0.00213943833545169,0.0006922342803705466,0.0006572050211195338,10,Baseline
2018.0,0.002649656190277093,0.0003281453267047287,0.0014853814398926501,0.0,0.0,1175994947.448039,140521932.2611695,0.0,0.0026499209437217653,0.0003282006086046836,0.0017426960274799556,0.001480047734601729,0.43173352098764517,0.8492253688417882,0.0040459519219425075,0.0020730486492948645,0.0006718402422530505,0.0006384844682693314,10,Baseline
2019.0,0.0025533483803912814,0.0003172370100227155,0.0016922502111450463,0.0,0.0,1179542468.5732365,140961991.73003328,0.0,0.0025538630370251837,0.0003173082291380022,0.0016970195368650192,0.0017089734022465667,0.4282652534970983,0.8443160899084331,0.0039116538276540965,0.0020027387613468163,0.0006454746513663177,0.0006184470327152529,10,Baseline
2020.0,0.0024896461482123177,0.00032658732440900295,0.001670587689506309,0.0,0.0,1183007687.1262035,141403874.7177943,0.0,0.0024790361819313094,0.00032440327574613964,0.001086206206758836,0.0012871188941788775,0.424735580041579,0.8408573328305413,0.003921422594047013,0.0019385752754748544,0.0008053276138262351,0.0006400440912092879,10,Baseline
2021.0,0.002484724301442462,0.00035085314567788554,0.0016468197246449043,0.0,0.0,1186458338.1078615,141874207.7772714,0.0,0.002484102914048816,0.00035195766150731146,0.0012642849919668265,0.0016962592825041393,0.42190410822755153,0.8428324816378236,0.004073811551441616,0.0019056293759040228,0.000997122118991679,0.0007150618999176209,10,Baseline
2015.0,0.0034618044313654782,0.00043700670533179274,0.0014698880711969569,0.0,0.0,1313850139.8959985,164966927.84802347,0.0,0.0034622606721545976,0.0004370183171719397,0.002312157363420234,0.0014669500980236101,0.4256164300151008,0.8860737380400117,0.005378805201654554,0.002927857151736251,0.000882247923035759,0.0006975508730051894,11,Baseline
2016.0,0.003423162988234629,0.00043322562876502813,0.0015453072203899828,0.0,0.0,1318398506.4012442,165541789.9386021,0.0,0.0034235738476814785,0.00043326716717178193,0.002292790109480061,0.0015400833995791573,0.4255807856707531,0.8846496494623439,0.0053313790691392,0.0029000727875410984,0.0008745626669811859,0.0006919433121157852,11,Baseline
2017.0,0.0033795863490470902,0.0004287083862295429,0.0016865608360882728,0.0,0.0,1322940571.2863388,166117370.345281,0.0,0.0033799867725218774,0.00042888891424122194,0.0022693664907641785,0.001678176369846498,0.4253456334446357,0.8830706003692314,0.005274244083960892,0.002867749593634965,0.0008646876000681385,0.0006861727163772402,11,Baseline
2018.0,0.0033316806397680017,0.0004235449121637591,0.001917060609900273,0.0,0.0,1327468258.0457218,166692497.00369382,0.0,0.003332018460659232,0.0004236948600575681,0.0022433597738193427,0.0019087647105055059,0.424895547283489,0.8813452899382166,0.005209747410529621,0.0028313374142160544,0.0008538359028887846,0.000678941037440962,11,Baseline
2019.0,0.0032798843186604395,0.00041769140053099594,0.002225099339609493,0.0,0.0,1331974136.7531285,167265996.28440028,0.0,0.003280321754289058,0.0004179066881322928,0.0022226375436655613,0.0022385613653739577,0.42422407824736663,0.8794912127033974,0.005138744884916217,0.0027913147775181016,0.0008382646411987902,0.0006698251090171196,11,Baseline
2020.0,0.0032549605429695065,0.0004306985870178777,0.002175514166766027,0.0,0.0,1336461349.5150728,167845256.42201436,0.0,0.0032397207455873013,0.0004237200257264645,0.0016490612653517103,0.001937979149378688,0.4235548114308606,0.8781786028516567,0.005193948374739268,0.0027541482140601876,0.0010222752059309468,0.0006973828351910748,11,Baseline
