,rr_die_a,beta,rr_sus_slat,rr_sus_rec,r_onset,p_primary,r_clear,r_sc,r_react,r_relapse,r_relapse_td,r_relapse_tc,irr_hiv,r_csi,r_recsi,ppv,irr_art,r_die_ut,rr_inf_asym,rr_inf_cs,r_lat,r_stab,p_dx,dur_succ,r_act
13,0.8009361044693829,7.720497521344064,0.682425750246644,0.17542277589200425,4.149586102427871,0.12816101203862987,0.020688004705082363,0.20195492060387418,0.0008223764768812985,0.0015057334832462793,0.13925811643396035,0.036533258576884386,17.281586882512702,5.848199711834139,10.360673502318374,0.6632943324205691,11.923174194667247,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.07350039044383072
14,0.7374951502000816,7.924640235892102,0.4118375327730968,0.26474478498338827,4.9511592726308855,0.09644853204587049,0.03683187582096713,0.16924545481738948,0.0011450685851856649,0.001262130326170749,0.1337275961211214,0.02420624874389111,30.477021935647123,11.015994842585032,6.722349006582263,0.6757651047544337,26.963235363864822,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.053371908223587144
15,0.2103740097195685,9.23672844616971,0.4135090685179636,0.19479493777708196,5.138618781915,0.10148212006517887,0.025526157691805974,0.18982871775389984,0.0011000709872202746,0.001833251499293664,0.16526128463954845,0.03018100236793115,16.91369541698922,12.930821717388403,4.665049984725197,0.7829663577856797,11.485644528965825,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.05647195360905919
16,0.658932497393414,6.14755013144398,0.5048756636756382,0.28521977765947854,1.9218440072605363,0.11059406154732855,0.029149807280167903,0.16163729282689215,0.0013162618043228555,0.0015069150091692248,0.14114410253610046,0.039493379080899026,16.424308574850293,11.83525454339366,7.91061796203925,0.5834424170577887,8.07600935039134,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.062172994785560265
17,0.4105992666328733,5.131610989861479,0.4430740843050781,0.2954240193764228,3.9913533244873696,0.09189957831686664,0.021110770196754745,0.24320107713710498,0.0012515530463095656,0.0014612516470849718,0.1573844795415774,0.028426677263765406,47.230598617390264,3.5359925587705288,11.580898901001767,0.7881192724052354,7.090967340051034,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.05059989849279768
18,0.5884156450722795,7.595033111031412,0.6246291248489437,0.28161157525310226,1.7576926915395037,0.12228854835759288,0.030604958146758836,0.20785831204776067,0.0008646746411908796,0.0015654836240166922,0.1460653170640905,0.03670107745533491,12.966031271392916,10.523534290141475,11.240650637513966,0.8978185878966177,9.088576738448847,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06966329773227972
19,0.8699975965303361,4.774682778480412,0.25770720976208206,0.2612783627910534,4.763546456194143,0.11899311988824152,0.03408881349565335,0.2260486244954256,0.0013362076456667523,0.0012616848696513758,0.17005284217230493,0.037354440682742546,41.87504834045474,6.188270290191606,4.43468287137106,0.8690745626980306,28.566007625443838,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06753245779031082
20,0.8713656967670744,7.419723495474592,0.7370493500424012,0.21769188606787987,3.018442037751557,0.09478135704174885,0.02350751581346245,0.22709185074607377,0.0008438245981769283,0.001712772141301935,0.15058310110498538,0.03933102974104713,25.85536019869566,10.39050215046058,8.474863242974129,0.7793708132371121,16.589766264183165,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.05235274249986927
21,0.39497415562951094,10.263119135899517,0.3824348926814294,0.22330921768039247,3.2883583663998777,0.1056615244855398,0.03236531584262209,0.23449695848524466,0.0005682354357061805,0.0016821889577255346,0.14415727378022822,0.03340835227681287,22.60530362631225,8.151597836351268,14.30737922051318,0.8059773089608643,10.32529469002494,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.05907244705353806
22,0.2513043737452625,12.395459156207632,0.22944394284479283,0.23677322675007018,3.1259174334969555,0.11854287964436748,0.033538110230128176,0.19256969505325022,0.0009451645179829806,0.001624706111063329,0.16095749708136897,0.027469584869324784,5.123668210568393,2.9366540723806454,7.817745638828061,0.8487533007826317,2.7098212289777788,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06724256739598417
23,0.9729565729720084,13.33981902188226,0.2247792501504781,0.26900591737661317,5.61751367870874,0.10510383939581268,0.028412657575659507,0.20254036885358087,0.0009538459308470054,0.0015901527476089362,0.1608195282095073,0.030337868118916825,18.509844456192145,14.154783266084577,9.295155467354332,0.8384918473383314,11.187804994349626,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.058724041974239805
24,0.857327249308316,6.675782815414361,0.3774708604613557,0.20120440275826817,2.9214398961216235,0.12363936110256248,0.029374788787492265,0.2446826235479725,0.0010801949120840847,0.0011427383728604185,0.1646916163020687,0.037893090981496715,31.92861974161844,11.021385013792731,14.037166887669022,0.6547657451578773,7.833482907529139,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.07054137053560222
25,0.11158820902156302,8.294395539508315,0.5209035980237424,0.2827191401152151,3.4670871345968552,0.1162444640958403,0.028803417766648125,0.15474007765879214,0.000601739031184081,0.0018240227799039624,0.1693584393323996,0.03676115152577296,20.2718698321799,6.805658915467377,8.657046599438925,0.5787914111431331,1.6548861054113955,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06576731877380095
26,0.4757417380377055,5.864983922571122,0.7505635018436867,0.289648809211995,2.9922886660993346,0.11697428935545807,0.02636101609791651,0.15809614070692724,0.000674628958737694,0.001191288213520103,0.1448798224814034,0.03219212699573229,32.716839188902014,8.828833184463695,14.115211081445972,0.5117232424805379,24.76634717706533,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06623492835224226
27,0.35767234566216133,10.78819748556993,0.6658406786037653,0.2920336906365636,5.635239266583232,0.10017967600179477,0.028394278570761707,0.16967947966415822,0.0010893214560089414,0.0015332175748462326,0.15555935031407953,0.03763650350402659,15.29600715512416,5.559970766506034,7.064796798153262,0.8474196694127005,2.044543884085157,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.055666488814490586
28,0.9664907584485316,5.840129201985722,0.3492884102509393,0.1586466486360731,3.61994156933718,0.1342755430981469,0.02262156034601795,0.20374978365630114,0.0012710345963580962,0.0014334593821413177,0.1248464567637548,0.035070183361859894,25.691447144452304,3.665502507019003,6.318526886263542,0.8276081472881235,10.06243474076708,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.07755097018898802
29,0.4070625737624569,4.291514775261332,0.44108709794103207,0.21488606656694878,5.1185491571156945,0.12308521914861069,0.020679289568247525,0.2191499573092913,0.0011849919878134097,0.0018575109838938108,0.1061953344059871,0.033224724565207864,39.78382476695106,6.12387733928813,4.022322191514567,0.613212853448808,19.370278542226927,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.07018083275384426
30,0.1549250758852849,4.292423367811648,0.3542495881789881,0.19446472105874682,3.1376513950410034,0.13413516485600221,0.03293747303279408,0.2153574623950311,0.0009256533220687821,0.0015448071256555626,0.11564723117803248,0.03368229259138078,40.81898091077168,9.191008020481794,3.2638445388508757,0.8942978876774879,16.54858817706618,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.07745733480081499
31,0.41114889366617946,5.9112432287363355,0.4040890597399048,0.25241132150401935,3.9699933990520098,0.11298799336004345,0.025470343403536225,0.24425631509222298,0.0010414070952536503,0.0016323859081508742,0.16015022494940434,0.03388059564908778,44.725271121578736,9.865807796295687,8.433249585960642,0.6042623122634349,6.499936626235266,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06369022770506079
32,0.062476454319421185,9.985878176179055,0.30710130722024,0.282619628998635,2.6349262871530796,0.10409392959518542,0.030878134918966352,0.16467885654023676,0.001022428742098444,0.0019264401926466813,0.11147968449186982,0.03271072445453354,14.531834923546564,14.316570856522471,10.263522619100316,0.6851958433972715,6.870470939012433,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.058094220495766166
33,0.8362783755877925,6.1392934839887285,0.42178111709203125,0.27162610371414286,4.68569431322769,0.11578756891593513,0.029880099562415052,0.219022788039823,0.001298937413524828,0.0016034166442699632,0.13608718725350127,0.03740775610466182,47.24196212456307,8.757833638606721,10.952210983020118,0.791626568598774,10.189060487138644,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06547497232875187
34,0.38877427350073274,10.317493664010161,0.40182247137843086,0.2734986189060598,5.610158692852967,0.09975442199450381,0.020217220314928425,0.18358008998919192,0.0010387422300551256,0.0015149877874037535,0.16840085850035078,0.033110673634598624,18.955535374900876,6.998598396127162,9.096181955018553,0.7768510689174347,10.307760504062315,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.055404005546748035
35,0.6121638037841699,8.592827338190354,0.5883712009008224,0.24789419299109805,3.302903658840222,0.09420782305402466,0.026426254733301725,0.2422742179862785,0.0010268252336643217,0.0013995945091744948,0.16104432668895632,0.03835928898318233,23.171375197946666,11.751128612257741,12.537247703373453,0.5496753233913079,9.224054883685659,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.05200300104802271
36,0.5627716462903791,5.240857479683639,0.7711611970016106,0.18448052462663567,4.613049274021689,0.12022865145402502,0.03439212943591908,0.17833244635152515,0.0007433605813164065,0.0018296786593235974,0.10730296017621631,0.02965546907532936,49.30448887881962,10.911812114413094,7.48250887039598,0.6492674225849261,35.45022997104523,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.0683294879133826
37,0.7402614526686702,7.589722141568318,0.6040402132878309,0.23742814328194542,5.905171632150199,0.11660794097049884,0.039384890333244535,0.187048177420869,0.0006808071473924541,0.0012606797082323708,0.1244678891926138,0.026367444310735618,20.84723074964972,3.6688694294548965,3.581639268071525,0.879007446962485,9.050937647469738,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06600010707511052
38,0.3706314784089335,4.434759522721731,0.3204241503974052,0.207134771346144,3.471988197849355,0.11629563202780929,0.03005595213126846,0.21471756256569605,0.0010658499692508987,0.0011415762937499086,0.1487535854186143,0.03629243245133002,47.05536168051515,5.651593439487295,4.625277333422602,0.8884837553157993,22.25609154608975,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06580007762928076
39,0.46539228365438706,5.754719296716818,0.6723244754880663,0.14383935411482301,5.435173550994142,0.13185639965620571,0.037981716577830935,0.20987274140434772,0.0006632620065106032,0.0017925120212814978,0.10553086811843397,0.027782247097928092,29.712491919253864,9.364058419552507,3.0128015773388634,0.7364986900012209,23.362363639687945,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.07594158362970661
40,0.8233397838172589,7.449959540712085,0.764921890945345,0.2353690831839818,4.3446315858799585,0.09960588472319483,0.02918170160818218,0.2486452397436042,0.0009727052559706768,0.001528796576461833,0.16179429572074408,0.03390162995769598,34.39316651455518,6.79762401284955,7.925764103184894,0.8617467181309293,6.348818223069575,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.05531238100805075
41,0.8713656967670744,7.419723495474592,0.7370493500424012,0.21769188606787987,3.018442037751557,0.09478135704174885,0.02350751581346245,0.22709185074607377,0.0008438245981769283,0.001712772141301935,0.15058310110498538,0.03933102974104713,25.85536019869566,10.39050215046058,8.474863242974129,0.7793708132371121,16.589766264183165,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.05235274249986927
42,0.6035916071621732,8.373898865246266,0.532246295706807,0.20558978971172892,3.4529419778366868,0.11327638942813718,0.020303789043940586,0.19272745063260494,0.0005198876104864032,0.0011948410394009483,0.10597852226370155,0.037540263099861054,18.36411668982177,9.452017928615255,5.2091942887314096,0.6563223301720703,7.5625062082399825,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06387356109480571
43,0.8789662399732981,9.554396246282622,0.5144717634803437,0.2573126275332092,2.5252581116906567,0.1262311896580704,0.03496692919726631,0.23689903974149634,0.0013122973683283887,0.0018168760663739199,0.1328779818478712,0.034927687915666326,13.471450462153802,11.972690437634245,14.945113832729978,0.7459337765212338,3.449645312009912,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.07223374659520787
44,0.9807447090213519,3.374109162898739,0.23651994103868745,0.18289576377832106,0.9829556901715703,0.11711917190361217,0.02555405176187233,0.2317904736392657,0.001074733550398844,0.0019327645906874464,0.12873041148716663,0.027792530625630776,40.0355932629352,14.194375435526439,9.433031529126271,0.515749889338029,26.88966814405957,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06632784866114783
45,0.31825633209125176,13.742852469369037,0.7413939249800718,0.27084721770424114,5.317576542246474,0.11013482088684899,0.021996315005995255,0.2360755374442195,0.0010489870195760996,0.001179962264993501,0.14896211566250644,0.032200028385236265,10.491316554713768,7.399897818889526,10.82694922257295,0.7615284974919865,5.580932446826294,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06188286915362309
46,0.4618863586122584,5.735861526007794,0.6606957803844062,0.2129975564034503,4.859198520423795,0.11244003780438167,0.03547359034287656,0.20720919431540236,0.001408170743592204,0.001506584397267386,0.1500071924090104,0.02576697226428826,39.75462369099499,6.512388622959295,10.016400245596023,0.6587755313258178,22.83331339839355,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06334222057866996
47,0.4670907514538951,5.709870529059666,0.5532705519336513,0.2245734888942578,3.77573699888981,0.09713181514722152,0.026719748585846498,0.24355947973429565,0.0010454243681927782,0.0017703010457502128,0.12181371046402027,0.037738554872668556,26.29805351085786,13.458444132732057,1.8537349240890393,0.5821292397409598,9.19592645169547,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.05379069546185185
48,0.6652855588681397,5.500851836154936,0.39117131512912845,0.2361279423051414,2.3643298035406723,0.10455153227787174,0.028753038232202707,0.22126586125223582,0.0009330608750205429,0.0017420198415815592,0.12446695798313936,0.030611616606150412,36.597756335640696,12.474854757496798,9.843807564334352,0.7559897245843517,27.503812186355443,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.05837942441502716
49,0.9147752806447521,6.660493017260199,0.4253260043203825,0.205139269278776,3.0057835149491776,0.11691211881517925,0.03500860443041937,0.16533316273371135,0.000970329732073616,0.001314778240183686,0.13488436874286586,0.03017349628272194,36.36754603306966,11.766484674125673,13.343014138140727,0.7335622119423776,18.899328798607616,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06619506467369968
50,0.9521057719773568,6.452774663453582,0.5645412945388604,0.22657967147186278,5.446136577116386,0.09659703377573872,0.021283866064112394,0.21477937669699598,0.0009503128416499487,0.0018925968181248958,0.16428225599761614,0.02965279697794534,47.683502461093305,5.799254160221604,11.557512040326547,0.8229777388742778,12.977643080974575,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.05346287171242219
51,0.15527864261839763,6.766103451560284,0.7208713894638772,0.2148586116840279,1.972521353670287,0.09263680561744345,0.025997650674960404,0.23535422245735083,0.0006690347862370868,0.0014940652271415334,0.16181190015502342,0.039682628369080354,20.072045212922813,7.464776069904217,7.120842953455675,0.5043809047297674,6.4568431842720395,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.051047257697333114
52,0.6815847379307889,12.107631370190651,0.782088473256265,0.25048181983731893,2.980455595473683,0.11376473042537547,0.030751962919122047,0.2335956318433003,0.000943877702986499,0.0011926194454798381,0.14245817350830986,0.03455183613129711,9.046218144192164,9.443079920714172,12.283110950583904,0.6933442888707321,2.037898771588323,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.0641842715648071
53,0.2861683160633717,7.9410513102219085,0.495269281072264,0.18947269022115265,3.911839777489896,0.11526428904586195,0.024970824197184983,0.16068963982480544,0.0008805365988075254,0.0014244640143619718,0.1724850951771909,0.028235152912238208,24.66812887644248,9.404224904463371,12.143199048191235,0.7077307226421362,14.600033130169368,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06514052028122379
54,0.7939790000514179,4.8866637730475855,0.26559250760356656,0.16475433216414317,3.674239723033157,0.1294821076217197,0.03169543431211229,0.21483414696820097,0.0007733409263253438,0.0013702101280430236,0.1074118573354115,0.036831331682371904,48.969881743702864,4.078344186979248,12.458319431885142,0.6434330352823566,11.91952526503216,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.07437073307475092
55,0.39919165441004945,11.37819386506878,0.664293257764816,0.1414629988602219,4.953262455778158,0.09323189163480226,0.02303321644716544,0.1822201483738189,0.0007871529633798782,0.0013406543478365822,0.17280155663696856,0.029082124022660524,9.51803634175777,9.814341740552038,2.4959141161942036,0.7734570361506736,3.008225303737282,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.051408894277771316
56,0.6287821531927077,8.449443528221419,0.4553204835159502,0.23044058341242252,2.8096352054984406,0.13904451687622732,0.0325764645208124,0.19924390914376325,0.0005365629017067159,0.0016877150564495783,0.12480277936881959,0.03553774352134798,19.01144897641765,10.428184667582688,14.943232096273075,0.8932499859860453,9.405619106864796,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.0807501198387966
57,0.6337187228332739,6.17683511250988,0.22525861580400733,0.20592649601374283,3.317675740157451,0.12310307609319492,0.02024020448647217,0.1852846652950317,0.0010327820089764878,0.0015758351310746737,0.10506738139935246,0.03263779159721929,33.46690700188002,10.481126084579666,9.634437793405016,0.5180577645898372,3.9056852095708177,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.07019244379643763
58,0.4008747358500183,6.5332836270270676,0.46948095427831044,0.25931465788687436,1.1506491442141675,0.1086107901525146,0.020632601596095847,0.21222618272045374,0.001258800347638859,0.0011850267429707676,0.14376529075429514,0.03671821691200861,17.22760412261009,7.018905536121797,14.773103126251607,0.7641354218341223,2.7256719028837875,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06092220376500723
59,0.5257672060283907,6.436000883628849,0.42223116480537737,0.25739369915226196,1.7651938789410386,0.13021249541833135,0.03055859358837897,0.18722642982077706,0.0006843131332595245,0.001336566287210753,0.1228156814928746,0.03464195151914179,20.27242193507619,12.04593708106429,12.226496291582482,0.8358510667956397,11.67581678200852,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.07485305016019868
60,0.776773378210607,5.486878121916179,0.3696142416214663,0.25100263684230634,0.6467277605259498,0.12940972324748518,0.037367063302126545,0.21703579527068426,0.0010437017173509822,0.001861871610651758,0.12726405413208,0.031914288215826786,11.204483114402318,8.830484687816329,3.0015792738059286,0.8707646553315505,5.874143513704237,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.07432297758378988
61,0.39621179432721454,9.962604621628651,0.37056453005991125,0.28588914149111194,2.7633823559775355,0.11098110082398882,0.021446211589829303,0.17808814818398766,0.0006985529413679127,0.0013845332279049253,0.11864854922792781,0.03430605205844886,10.547982654176046,9.257996985145084,5.577100338468663,0.7548442958972942,6.381700035103836,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.062417739896672535
62,0.3152766230666887,5.714072700987867,0.607165673801738,0.2158485781630042,2.8626052385607275,0.1043790376297701,0.02474439790574308,0.2461895707827765,0.0014100354045549995,0.0016514643021569727,0.1655655344040195,0.025779696513400292,27.515501575670925,12.008501574979434,5.030331883571827,0.6962519676535,10.907383400654982,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.05827188175315515
63,0.705600405077522,3.652958157621723,0.2423995173777772,0.18908837535876857,1.3966591964636381,0.11370787859161571,0.025094211160675985,0.22444924727823817,0.0013254752691199525,0.0018715709711517369,0.11961777794316522,0.031219782064356095,40.2453308603849,14.441200459866717,13.814102005584463,0.6694446679086746,30.59436471685294,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06414808156645092
64,0.7928489227789647,5.674366012631403,0.2946186764856962,0.2034942340917751,3.8910011961246815,0.12410689905410371,0.025744338987715623,0.1589963946689327,0.0014087992707299544,0.001602775268100323,0.16523716952215783,0.033904536798931,43.322550449420085,8.366069628502546,8.377204909869373,0.6925349587392075,2.1022792472080973,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.070845916539403
65,0.6888859504781678,4.543754763813217,0.6148233675830785,0.2132922075986849,4.807244816949948,0.09274152684128009,0.02045133640851003,0.19279451735482256,0.0013195465921347772,0.0019008134060839617,0.1581258239065429,0.03883868098940685,37.25380376197187,4.494062696080692,9.535069371242528,0.5380241580638626,23.974682925739035,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.05111086288254233
66,0.7417333407998148,7.35569082149567,0.34747285946554796,0.16717233260031694,4.816431687110299,0.13032775858644288,0.037967241549145755,0.15030624663394881,0.0009042449590967185,0.001418675030850049,0.12992927968504112,0.031500861105870054,38.544550102688945,14.699219682974618,13.910313538472423,0.8903468573478468,35.71744218307293,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.07492923907437206
67,0.4234178698898068,3.8144459554259473,0.6936117878653998,0.26868138375146844,3.6321905082115653,0.09972923630047399,0.02309865092545738,0.15960609340265547,0.0010203141773067837,0.0018458892324664693,0.15273809899660834,0.037016752235728555,47.766581035155035,3.279294382978485,11.599553709438146,0.6332282485631908,19.767503100047584,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.055388467737557
68,0.6879713548665791,3.477625155977275,0.293699023036571,0.21379940528253324,3.34066508749312,0.12716527545255712,0.026154172528690987,0.18938158126918497,0.0005919384527803309,0.0017385437400405188,0.16701553518182918,0.0369151235553275,49.049725839297665,12.48257813288862,1.4145387748079896,0.8529298630284593,23.008223640971945,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.07284613677491532
69,0.3817807163134218,5.110859114107509,0.4887512864923285,0.2619839427994443,3.023392914030133,0.10907803733296151,0.03823479473003998,0.1506428270560941,0.0009896882540730782,0.0016357398175959415,0.17008960826159625,0.024950478846917225,32.33195266063074,3.2684931112339144,11.721940168315992,0.7705253929728334,20.377165624953335,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.061216381402490416
70,0.1922154892706447,7.315252412408293,0.495751987770457,0.17682032960478797,4.739578417387605,0.12459656291447001,0.03447054280479319,0.2417037444371964,0.0007612971474356539,0.0016263444130290101,0.10959211009695266,0.037206824542758234,19.413308665647357,2.3134566201558755,11.965819546754082,0.8357532016112623,7.060326000534792,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.07116522373346386
71,0.48919656918877635,6.279206353574612,0.596517180528884,0.18126160168679029,4.273375353557135,0.10794838396673745,0.029079784459060117,0.20697091616352076,0.001229540611253239,0.0018411305561821067,0.15661140532673043,0.027738894833130308,43.39024938336351,11.224319639381186,12.996696461121417,0.6598226543907156,13.831336503182131,0.127,1,1,0.5,0.6666666666666666,0.45,0.5,0.06050568264578555
