Year,N,IncR_apx,MorR_apx,CNR_apx,CumInc,CumMor,CumACF,IncR,MorR,DetR,CNR,PrLat,PrRecent,Prev,PrevUt,PrevA,PrevS,PrevC,PrA,PrS,PrC,CNR_Acf,CNR_Pub,CNR_Pri,Key
2014.0,,0.0014523720505758547,0.0002107391499299642,0.0012708691110828163,551848393.9049709,83606405.71627948,0.0,0.0014528116798984384,0.00021075583458844035,0.0009429543617226499,0.0012718084847314476,0.17365144265052695,0.8604230182106389,0.001953592988346542,0.0015484351554302064,0.0009767841283248127,0.00039922792444743363,0.00017242310265796004,0.6308201702210964,0.2578266988109779,0.11135313096792562,0.0,0.0008803727869237702,0.000391435697807609,0
2015.0,1306042583.6379468,0.0014229746376613886,0.00020447194635687623,0.0012625398742062911,553736904.9042847,83879030.64698024,0.0,0.0014233507911132054,0.00020445747967779194,0.0009367801506551452,0.001263481025481009,0.17327886710197227,0.8574043615941903,0.0019025674927770958,0.0014985599527510551,0.0009599000734536349,0.0003754251082976806,0.0001632347709997397,0.6405483288749649,0.2505239163828417,0.10892775474219328,0.0,0.0008746083431445016,0.0003888726823364848,0
2016.0,1320537488.3049402,0.0013888252183170229,0.0001976474271163331,0.0012497141622820744,555603849.2638339,84145952.37063181,0.0,0.0013891607791343978,0.0001976646180882299,0.0009259502521454771,0.0012488742137704558,0.1727003516854926,0.8540414749735896,0.0018449924802227823,0.0014450377211107177,0.0009395227869556213,0.0003514055981067638,0.00015410933604833265,0.6501718074414444,0.2431809169913284,0.10664727556722715,0.0,0.0008644971985122633,0.0003843770152582373,0
2017.0,1334835152.4727058,0.0013507236026811717,0.00019036447446858396,0.0012306009953757017,557442192.1215434,84406298.58149064,0.0,0.0013509815445430769,0.00019040421688493232,0.0009122432966561501,0.0012303869751523714,0.17190061918977084,0.8503522639555944,0.0017824789523658907,0.0013883672766251927,0.0009161362804750311,0.00032765797266508245,0.00014457302348507906,0.6598659417427004,0.23600237356612508,0.10413168469117438,0.0,0.0008516999401355533,0.00037868703501679605,0
2018.0,1348934100.8061862,0.0013094551091063175,0.00018275826035225786,0.0012056199679166117,559245795.2500621,84659267.88277476,0.0,0.0013096338604179246,0.00018277706358457165,0.0008941969663156887,0.0012060470102749625,0.17087413821469513,0.846377981320668,0.0017167155928942113,0.001329376597635638,0.0008902586457087912,0.00030435677108462626,0.00013476118084222038,0.6696812982056103,0.22894699036069976,0.1013717114336899,0.0,0.0008348513006037474,0.0003711957096711934,0
2019.0,1362839825.6853166,0.0012657504194591987,0.0001749357330082758,0.0011773752731144614,561009473.9619658,84904219.32260385,0.0,0.0012658668183703591,0.00017493444706805046,0.0008734164495971375,0.0011780193150305966,0.16962279403644953,0.8421544601226155,0.0016485128489932836,0.0012693405716092273,0.0008624216809320496,0.0002816303606692984,0.00012528853000787937,0.6794249709033569,0.22187139288572247,0.09870363621092075,0.0,0.0008154499359567672,0.0003625693790737861,0
2014.0,,0.0019228913770306603,0.000338821968892145,0.0017255878815619,698781314.498897,125211812.1574207,0.0,0.0019230977573579514,0.0003388123871081703,0.00122138966853541,0.0017259743089553452,0.3239684750650616,0.8617733646393201,0.002962359099687827,0.0024377173169586397,0.0015936555980076293,0.000527856261199141,0.00031620545775186925,0.653749139377619,0.21653710933871054,0.12971375128367038,0.0,0.0011947559957148485,0.0005312183132404509,1
2015.0,1307487006.3670142,0.00191353083736548,0.0003359505112852096,0.0017277048762829432,701303493.0721549,125655459.76984149,0.0,0.0019137193971094173,0.0003360842276209389,0.0012217354294851866,0.0017264629118407117,0.3243914334599438,0.8607561529634934,0.0029408769536332507,0.0024169892417367925,0.0015879444927932227,0.0005174325583816571,0.0003116121905619131,0.6569927848136231,0.21408144870758383,0.12892576647879317,0.0,0.0011950942169872691,0.0005313686948534876,1
2016.0,1321997269.0970902,0.0019019945442997725,0.0003328570837577154,0.001727001492547029,703839404.1821799,126100107.34543917,0.0,0.0019021702924780076,0.00033300095529221026,0.0012212640324182323,0.0017257967696194113,0.32474992021117083,0.8595877997260196,0.002916363301852517,0.0023933954181416537,0.0015803105493657627,0.0005066496524989666,0.0003064352162769245,0.6602797587841925,0.21168656405816702,0.12803367715764052,0.0,0.0011946330992239002,0.0005311636703954887,1
2017.0,1336310641.221322,0.0018884115882912087,0.00032954579098049404,0.0017227892204322128,706385537.5418625,126545179.12572852,0.0,0.0018885731317222006,0.0003296375956725557,0.001218744347882599,0.001722236144466631,0.32502117987084816,0.8583300271047738,0.0028897850688731712,0.0023669210313429574,0.0015708583703928224,0.0004956763803122387,0.00030038628063789626,0.6636716432831473,0.20941821621780046,0.1269101404990522,0.0,0.0011921683590318032,0.0005300677854348058,1
2018.0,1350424970.7216692,0.0018729709677743438,0.00032587811771399734,0.0017164958834151051,708938514.1472846,126990099.71813634,0.0,0.0018731151873731327,0.00032593667573104054,0.0012145503967417525,0.0017163095740128163,0.32519294209404614,0.8569856956964493,0.002860238552829308,0.002338177440147177,0.001559728706122298,0.00048435428363655456,0.00029409445038832435,0.6670702913052317,0.207150353655823,0.12577935503894544,0.0,0.0011880658613602681,0.0005282437126525917,1
2019.0,1364345829.856001,0.0018558799973653643,0.00032187660972272106,0.0017085319894741752,711495163.5478919,127434248.22975604,0.0,0.0018560082407992834,0.0003219027250935247,0.0012090515177202363,0.0017085389794485,0.3252594116488091,0.8555567374456412,0.002827839323286032,0.0023075207229282376,0.001547089699204742,0.0004727285448189229,0.0002877024789045728,0.6704553869581242,0.204864268442639,0.12468034459923685,0.0,0.0011826868911184387,0.000525852088330083,1
2014.0,,0.0023414518327168113,0.0003773110327706812,0.0018916436660573865,905456333.3848318,157611402.0151959,0.0,0.002342468160100663,0.0003773646271124698,0.0016786286666127003,0.0018939179652551887,0.364332267609346,0.8210093671565719,0.003700423087323986,0.002978627103748392,0.0016885752475208954,0.0008401950350945206,0.0004498568211329764,0.5668971605730515,0.28207459538563734,0.1510282440413113,0.0,0.0013110101538825229,0.0005829078113727343,2
2015.0,1304084887.4406152,0.002268454681593017,0.0003579996454099796,0.0018724875474828869,908479785.3238983,158093490.3423974,0.0,0.0022692414193801647,0.00035801316862999497,0.0016618545000682276,0.0018749924601672836,0.3628231131527243,0.8149798672576783,0.00353806479097594,0.0028205821756946124,0.0016439079315191615,0.0007631459473164379,0.0004135282968590132,0.5828257533799112,0.2705632737427695,0.14661097287731933,0.0,0.001297909518167106,0.0005770829420001324,2
2016.0,1318558054.546814,0.0021854237376870067,0.0003377760424906328,0.0018381971532698501,911432620.3399843,158554611.97846475,0.0,0.0021859757785454544,0.0003377630118209101,0.0016315717512941077,0.001840825855556407,0.36070641426131433,0.8082136696957003,0.003362569597709841,0.00265539014173467,0.0015906893225378317,0.0006880817462963685,0.0003766190729004702,0.5990416615385534,0.2591264219452399,0.14183191651620677,0.0,0.0012742586703531021,0.0005665671852033273,2
2017.0,1332834292.8281083,0.0020949705707824645,0.0003170925235781067,0.0017911834378919187,914300482.1935039,158993213.38547587,0.0,0.002095296433141491,0.00031703677826899296,0.001590494679938701,0.0017944805232340487,0.3579703928981799,0.800789570573126,0.00317923944095956,0.002487353915190899,0.0015308173869231808,0.0006163671291317714,0.0003401693991359467,0.6154401179398284,0.24780033326478454,0.13675954879538701,0.0,0.0012421774491098746,0.0005523030741240855,2
2018.0,1346912151.1703246,0.001999607609690683,0.0002963172278059021,0.001735779365778985,917072201.2140238,159408299.55409724,0.0,0.001999752834187207,0.0002962614004150904,0.001539513255837329,0.0017369605744088378,0.3546311582828316,0.7927840936604692,0.0029921801255036063,0.002320558307025305,0.001466161108697198,0.0005486894265780691,0.000305707771750038,0.6318139493666298,0.2364471622699398,0.13173888836343053,0.0,0.0012023609214968254,0.0005345996529120561,2
2019.0,1360797078.7268603,0.0019016474377815096,0.0002758695091348199,0.0016732127920225275,919739721.0399358,159799411.3384348,0.0,0.0019016341835673986,0.0002757904702629029,0.001483552814687599,0.0016738230342578293,0.3507241451326967,0.7842426754459878,0.0028056008169699805,0.0021576764802037256,0.0013984677326694208,0.00048593285885978126,0.0002732758886745234,0.6481359673241556,0.2252111766143458,0.12665285606149862,0.0,0.001158655778112735,0.000515167256145116,2
2014.0,,0.0017138651685882993,0.0003002160547945777,0.0013979974470304,677179742.1534407,129446799.97164717,0.0,0.001714781203948673,0.00030029609321657424,0.0011246644548868932,0.0013996284171707448,0.262391048133231,0.7947389940187747,0.0027369301397128553,0.0022553708578049447,0.0011718162656692479,0.0008374839280512843,0.00024607066408441277,0.5195669978682469,0.37132869973604754,0.10910430239570566,0.0,0.0009688524530818835,0.00043077596408887264,3
2015.0,1305552391.2841196,0.0016503796080083245,0.00028188138604176804,0.0013911324059784796,679388847.0864501,129828897.1219652,0.0,0.001651063835951308,0.0002819168585275743,0.001119254690987306,0.0013928960453498344,0.2607263766081296,0.7866004665105683,0.002589497358157035,0.00210778371992101,0.001134800570273028,0.0007496715506879261,0.00022331159896005632,0.5383856794925597,0.3556681568429707,0.1059461636644698,0.0,0.000964192162626364,0.0004287038827234252,3
2016.0,1320041731.408062,0.0015781681645524474,0.00026273134809725457,0.0013692913408911323,681531792.510036,130190261.71135408,0.0,0.0015786285007306047,0.0002627431817171912,0.001100875294342771,0.001370023155820602,0.2584564338021881,0.7773611667466467,0.0024313110994537293,0.001955194351891775,0.0010906982885839018,0.0006641873382101526,0.00020030872509772064,0.5578464808516768,0.3397039980028118,0.10244952114551127,0.0,0.0009483590637427805,0.0004216640920778661,3
2017.0,1334334000.3823767,0.0014998715612567948,0.00024329538450969934,0.001334522111457596,683596401.8577876,130529575.20152012,0.0,0.001500118523671916,0.00024327583717691066,0.0010726069835916264,0.0013348436577393752,0.25558288649712524,0.7671314339466778,0.002267763919650479,0.0018021542833844084,0.0010412873644443195,0.0005830822348103972,0.0001777846841296918,0.5778014535408164,0.3235473456331279,0.09865120082605572,0.0,0.0009240070696019693,0.00041083658813740584,3
2018.0,1348427461.621113,0.0014180235895119376,0.00022405912704843588,0.0012882895995426536,685573741.4683251,130846172.65311974,0.0,0.0014180714818595,0.00022399534286971615,0.0010358635001399142,0.0012891169315487516,0.2521350054312872,0.7560280843212114,0.0021038206666693328,0.0016522054835860945,0.0009883194974405721,0.0005078284666852737,0.00015605751946024866,0.5981819496782175,0.30736398815420796,0.09445406216757463,0.0,0.0008923540606335313,0.00039676287091522025,3
2019.0,1362327804.1923494,0.0013348808026922682,0.00020543779138634116,0.001233323856113753,687458020.3898098,131140021.25596419,0.0,0.0013347588287202364,0.0002053300884793296,0.0009929638158982144,0.0012357289037762515,0.2481610837348906,0.744168943062095,0.0019432562881686408,0.001508385073449173,0.0009334278116012169,0.00043930751657546383,0.0001356497452724921,0.6188259404256627,0.29124361166669077,0.0899304479076463,0.0,0.000855397736341976,0.00038033116743423203,3
2014.0,,0.0016272356989158457,0.0003768095366515708,0.001808986875536451,624083063.7539847,157769055.45934796,0.0,0.001628570619709184,0.0003770238035297537,0.0009367272949325857,0.0018122062873556972,0.2841314413373266,0.8790056109339646,0.003257603971743227,0.0028629893443840957,0.0013139746203499915,0.0009152056096135973,0.0006338091144205065,0.4589519772148024,0.3196678364901432,0.22138018629505432,0.0,0.0012544475987020258,0.0005577586886536715,4
2015.0,1304125898.6579394,0.0015555685961734047,0.0003495685478065702,0.001851761653539908,626171300.4411836,158245462.5870356,0.0,0.0015566608373319007,0.0003497102324275309,0.000958814488977784,0.0018549364951069682,0.2823433982785498,0.8715489143599868,0.0030468948514431,0.0026391399349026973,0.001267990148736031,0.0007891350035869281,0.0005820147825797385,0.4804558227348337,0.2990121869441617,0.22053199032100465,0.0,0.0012840263541007164,0.0005709101410062518,4
