Year,N,IncR_apx,MorR_apx,CNR_apx,CumInc,CumMor,CumACF,IncR,MorR,DetR,CNR,PrLat,PrRecent,Prev,PrevUt,PrevA,PrevS,PrevC,PrA,PrS,PrC,N_NonHIV,N_HIV,N_ART,PrHIV,PrART,IncR_NonHIV,IncR_PLHIV,Key
2015.0,53310515.27053961,0.00235137682416303,0.00029832408748955226,0.0026866687883826523,37690731.2394727,4667866.661038458,0.0,0.0023511642665925885,0.00029829550678496443,0.0016672914687584338,0.0026864334391443426,0.133523577316484,0.6330188919581121,0.0026906545846875863,0.0020519896156175215,0.0010366573739599646,0.0005559912662535091,0.0004593409754040477,0.5051962086309073,0.27095228066550925,0.22385151070358345,47325083.675763845,3047168.8757436397,2938262.7190321307,0.11227487793732564,0.49090239734703806,0.0010729726864241607,0.012175082872935998,60
2016.0,53902168.24838877,0.002407461902550075,0.00030607062606939975,0.002751371035632161,37819678.8763579,4684244.018471819,0.0,0.0024072782569858173,0.0003060604390560723,0.0017074899788224564,0.002751203531034795,0.1345309403402099,0.6348254891181332,0.002755392704571819,0.0021013176811363566,0.0010615424837534856,0.0005693323058771005,0.0004704428915057702,0.5051794373040356,0.27094061549475723,0.22387994720120696,47696384.262241155,2812914.4810454254,3392869.505102178,0.11513050750668281,0.5467269748150527,0.0010936087103096586,0.012245767933460688,60
2017.0,54485775.174639,0.0024667416520890275,0.0003141025574462336,0.0028193145937779945,37953163.655941114,4701229.174857382,0.0,0.0024664731953600943,0.00031409325794940195,0.001749645675503022,0.0028191271516705444,0.13569377019203205,0.6366537525412264,0.0028233984278208334,0.0021531337444581043,0.0010876710261378748,0.0005834505099229848,0.00048201220839724475,0.505157205834242,0.2709773656303112,0.2238654285354468,48067618.641742796,2559992.3054266972,3858164.2274694927,0.11779508527362553,0.6011327719563265,0.0011161027759674577,0.012345727791434504,60
2018.0,55061266.23593229,0.0025291564074267844,0.0003223905918092357,0.0028905650427415728,38091406.12593236,4718843.162902899,0.0,0.002528863095872819,0.0003223794189768461,0.0017938779911313885,0.002890396737115865,0.13701085941055888,0.6383359377908656,0.00289474013509876,0.0022075260570026253,0.001115112034146752,0.0005983292795977996,0.0004940847432580737,0.5051410517259529,0.2710406419438645,0.22381830633018257,48440109.690019175,2317909.0129955867,4303247.532917523,0.12025071340608266,0.6499238468502441,0.0011401963210500659,0.012477125221216342,60
2019.0,55628872.49157891,0.0025942541788216995,0.00033096402180513896,0.002965153592598386,38234624.046868026,4737107.567383507,0.0,0.0025940794635461034,0.00033094188591905265,0.0018401848773920248,0.0029650089870098886,0.13848299932479774,0.6398464806405154,0.002969442054138188,0.0022644905523129893,0.0011439002439192015,0.0006137007763084075,0.0005068895320853803,0.505146838767246,0.2710105262667416,0.2238426349660124,48814860.72259177,2104182.8746235324,4709828.894363597,0.12249056045524981,0.6911976459740824,0.0011657532309850172,0.012636777169167349,60
2014.0,,0.0026314361955298276,0.00033362459963106684,0.002875737833091787,40885804.592677414,5001014.108786949,0.0,0.00263189385211452,0.00033357971759237064,0.0017329997194460325,0.002875569512177227,0.22976842601620984,0.7438218885593944,0.00363245489175013,0.002963141095612903,0.001930726292236268,0.0007256772729699509,0.0003067375304066841,0.6515809507332664,0.24490135621430817,0.10351769305242543,,,,,,0.001602883246104672,0.010790584983982898,61
2015.0,53212769.879060104,0.002634700767331105,0.00033524066731846567,0.0028855392932326746,41026715.62283893,5018908.552410349,0.0,0.0026349979759344535,0.0003352614480932059,0.0017390038680940125,0.0028855322066920395,0.2305722102210081,0.7449959975265555,0.0036429172559816706,0.002971315726480758,0.0019355321900051236,0.0007279053020053242,0.00030787823447031007,0.6514057637010451,0.24497743390853288,0.10361680239042206,47253009.0876355,3068973.939850767,2890786.8515738524,0.1119986951434727,0.48505081877335543,0.0016073723957288604,0.010552690546147603,61
2016.0,53803342.438651204,0.002635820654193122,0.0003365606069506387,0.002892421310340808,41169279.20215289,5037080.887582872,0.0,0.002635894900132585,0.00033660362390546135,0.0017432565984568796,0.00289258876973555,0.2314313919924043,0.7462338948858923,0.0036503848490516445,0.002976802144426064,0.0019385838300956478,0.0007295832173749586,0.0003086350969554576,0.6512303257122963,0.2450895900962287,0.10368008419147498,47622490.05746105,2830820.753752726,3350031.627437423,0.11487859491699447,0.5420015591429415,0.0016117380677867564,0.01032261734239395,61
2017.0,54385878.661690876,0.002636422600474651,0.0003374967416970195,0.0028969847501160327,41313405.13437663,5055509.568831144,0.0,0.0026363822458506337,0.00033753223464935727,0.0017459282268503641,0.002897021807473574,0.23232494482912958,0.7473701198460871,0.0036551860483749468,0.0029801797019902102,0.001940409602227416,0.0007305933350488807,0.00030917676471391343,0.6511048984501104,0.24515076542564837,0.10374433612424123,47991613.80522868,2574393.6147774844,3819871.241684707,0.1175721531730309,0.5973902125471479,0.001615458404596943,0.010118820038563113,61
2018.0,54960317.105734386,0.002637602628920437,0.00033815158240705403,0.002900186185792743,41459082.14761477,5074173.558368681,0.0,0.0026375984531121933,0.00033816233174406547,0.0017478775404116053,0.0029002563069274808,0.23324154028074356,0.748274691945766,0.0036588856036617163,0.002982840950664388,0.001941959616312625,0.0007313389073223106,0.00030954242702945227,0.651043635390643,0.24518199911376926,0.10377436549558763,48361715.22668803,2329334.124189155,4269267.754857197,0.12006120463882614,0.646995808068694,0.0016185490083167357,0.009948284682659693,61
2019.0,55526883.578353986,0.002639698260871435,0.00033869813987859754,0.002903427280521096,41606335.73827784,5093059.906741672,0.0,0.002639701630059093,0.00033868865857149315,0.001749732206544827,0.0029033337577362224,0.23417844020134318,0.748962580505698,0.00366276547685692,0.002985837440944308,0.0019438309988092904,0.000732093891121225,0.0003099125510137924,0.6510170219429394,0.24518879731432774,0.10379418074273285,48733794.08620578,2113187.2479518508,4679902.244196346,0.12233874934764649,0.6889210350615311,0.0016212957297471718,0.00980744177686915,61
2014.0,,0.004677806528555527,0.000717961201689176,0.003964905312994062,66629230.53446295,9991617.647722205,0.0,0.004677444425234067,0.0007178560078852114,0.0027802091693003646,0.003964423848761776,0.3206518086537541,0.7119084195014185,0.0064294616841706256,0.005362544314781944,0.003075593405048394,0.0011275826244632565,0.0011593682852702935,0.5735324921363295,0.21027008044577944,0.21619742741789102,,,,,,0.002705115663104486,0.020395708672669474,62
2015.0,53227795.31920372,0.004776252784423228,0.0007343203729688628,0.004047835195371618,66882233.927441865,10030481.01847893,0.0,0.004775989485957595,0.0007342610278962359,0.002838441848465893,0.004047460414719004,0.32257951176019184,0.7127001209950276,0.006564138263670671,0.005475122835435992,0.0031403618779657404,0.0011513578539885916,0.0011834031034816594,0.5735692097427927,0.21028895398232783,0.21614183627487937,47293414.73648149,3052980.3946833373,2881400.188038904,0.11149025705712845,0.48554354542544986,0.002745109742230838,0.020523673816664208,62
2016.0,53818529.59062573,0.0048794188280660315,0.000751577452752815,0.004136249098601834,67143468.9898252,10070682.90357526,0.0,0.004879180358790499,0.0007515808807537562,0.0029004959928803174,0.004135946177858016,0.32482240547791236,0.7136552137950776,0.0067070881658883455,0.005594414587582933,0.003208677019108666,0.0011766654983587231,0.0012090720701155434,0.573550095166432,0.2103286197219612,0.21612128511160686,47670734.91355488,2814561.1743941274,3333233.502676729,0.1142319331991132,0.5421836085561763,0.0027896783511782075,0.020682044571206655,62
2017.0,54401225.97926462,0.004986171111423415,0.0007693648950957918,0.004228475434415662,67413241.0327259,10112275.322592232,0.0,0.004986022617674594,0.000769391253613639,0.0029652165583755595,0.004228234109351616,0.32736438154226655,0.7146584094449692,0.006856139617772141,0.005718592312776391,0.003279651210136911,0.0012028333721795592,0.0012361077304599202,0.5735067357065418,0.21033731841526931,0.2161559458781888,48048155.09403935,2558460.7082325425,3794610.176992728,0.11678175943400218,0.597287555191221,0.002837668316118802,0.020872664240217473,62
2018.0,54975822.118725196,0.0050954326910688675,0.0007874017789281751,0.004323641214747478,67691800.93864428,10155292.69918894,0.0,0.005095356820476261,0.0007874473750903409,0.0030319776064756097,0.004323431655701206,0.33019278094569915,0.7156219496874872,0.007009711654828801,0.005846440576907491,0.0033525953862686766,0.0012297963831566718,0.0012640488074821426,0.5734421383689239,0.21034959082867816,0.21620827080239796,48427024.1912189,2314098.671092922,4234699.256413374,0.11912141874592766,0.6466376430133487,0.002888217805136589,0.021092350378592608,62
2019.0,55542551.64039569,0.005205847676863306,0.0008055966216003597,0.004420825951333305,67979336.31599388,10199759.187597953,0.0,0.0052059460854534416,0.000805613066887755,0.003100253379251601,0.004420789115303446,0.3332960242112728,0.7164855008045632,0.007166421580842797,0.005976740960123603,0.0034268067983913015,0.0012571702770292118,0.0012927638847030896,0.5733570889644902,0.21034377856041675,0.21629913247509297,48808359.15732207,2098817.7562917448,4635374.726781882,0.12124384429929393,0.688334160099059,0.0029406312533679763,0.02133534020698651,62
2014.0,,0.006122273901764304,0.0008835771694176496,0.005586152576214441,110803284.08997229,15300653.135639537,0.0,0.00612543744208088,0.0008838105565418475,0.004790749634785542,0.0055874554864719555,0.4097376600787934,0.6339477661169294,0.006692356275026897,0.004811096697219389,0.0030603085700227723,0.0010791824562139713,0.0006716056709826445,0.6360937562929262,0.22431111327230094,0.13959513043477265,,,,,,0.0032197429018358645,0.029482220387422032,63
2015.0,53218928.538431965,0.0057893090704430735,0.0008409791311761996,0.005318476862139715,111122083.28262123,15346805.814259779,0.0,0.005790962625718698,0.0008412985337573319,0.004561667518040537,0.005320276813479881,0.4078286892431583,0.6373182141353362,0.006368883429026247,0.004572317896267979,0.0029057471322758094,0.0010267538032815754,0.0006398169607105941,0.635508553472964,0.22455870885959903,0.13993273766743689,47330757.85169145,3019545.8418843355,2868624.8448561863,0.1106405342694637,0.4871843901054019,0.00311591996634634,0.026726148304193124,63
2016.0,53809562.924345225,0.0054376644612646585,0.0007945874086508158,0.005027035921312909,111425757.54238123,15391054.173713982,0.0,0.005437168284070601,0.0007947249923910476,0.004311562167881395,0.005028578724981929,0.4052403344825527,0.6411408018322932,0.006018220684483493,0.004314327687321387,0.00273943812173759,0.0009696997778165174,0.0006051897877672795,0.6349629236063916,0.22476266248069107,0.14027441391291728,47712930.81028497,2778860.218110578,3317771.8959496757,0.11330016046835303,0.5441974903321001,0.0030003881727038145,0.02404234519675101,63
2017.0,54392164.49953875,0.005088695189387757,0.0007460270903302325,0.004723140761048152,111713437.65151522,15433168.02495654,0.0,0.005087098855428023,0.0007459228025333086,0.004049440147594604,0.004722865583609813,0.4019293746427087,0.6446369161262231,0.005653985760340312,0.004048799653137194,0.0025693877698650426,0.000910476424944039,0.0005689354583281122,0.6346048187082224,0.2248756428929647,0.14051953839881287,48093237.81153248,2522579.446088207,3776347.2419180563,0.1158057736065951,0.5995223359415454,0.0028746941290370594,0.02160181045537387,63
2018.0,54966666.56099263,0.004757567922534164,0.0006978670262186243,0.004423830618159831,111985286.75543444,15473039.376250036,0.0,0.004755297208138017,0.0006976321122067539,0.003791634296269013,0.004422186393869574,0.3979101026226786,0.6473518782291524,0.005294919040940212,0.0037896268469634446,0.0024042046672212297,0.0008522517200944297,0.000533170459647785,0.634417256450374,0.22489066984980927,0.14069207369981673,48472953.87323235,2279468.952192724,4214243.735567563,0.11813910309723209,0.6489729278461619,0.00274310445015996,0.0194707537846619,63
2019.0,55533298.91503112,0.004449929991348741,0.0006521084344956445,0.004138763432296948,112242059.67746761,15510690.449207358,0.0,0.004447472254904466,0.0006517899700699948,0.003546988386289269,0.004136855655224009,0.3932483473096725,0.6492308906399377,0.00495404713333519,0.0035449566033806897,0.0022488227460936527,0.0007973044334335295,0.0004988294238535074,0.6343724332052574,0.22491232549170578,0.14071524130303678,48853119.311255604,2066254.5432269298,4613925.06054858,0.12029142396162235,0.6906887739875852,0.002610562313784685,0.01763506701742175,63
2014.0,,0.004109834178373836,0.0005427683781321978,0.005751458893797393,81546227.75165196,10307930.097195089,0.0,0.004111573342174385,0.0005429181377987046,0.0031594026119964123,0.005753300817370676,0.2201825941502773,0.4988843976033494,0.004360659565653527,0.003122275486028477,0.0019368303909545546,0.0008992730738923675,0.00028617202118155424,0.6203265533811675,0.288018490974427,0.09165495564440536,,,,,,0.0017829678550162918,0.022674341295446106,64
2015.0,53299080.100328036,0.0039004664021769506,0.0005186801925077953,0.005495934888328164,81760930.42408603,10336380.425757427,0.0,0.0039016496596606426,0.0005188959900949729,0.0030190893761694575,0.0054977891420603265,0.21941427140889683,0.5022877195478677,0.004164502047841081,0.002977873132897814,0.0018455764081028027,0.0008586556940304467,0.00027364103076456416,0.6197632759145935,0.28834529065208214,0.09189143343332423,47358229.40728939,3021010.015130531,2919840.6779081,0.1114625370992485,0.49148528195288776,0.0017301527168613565,0.020743063918182765,64
2016.0,53890606.87307213,0.003677837369326146,0.0004921031485884184,0.00521453911684192,81966217.86766562,10363769.331281833,0.0,0.003677209329925839,0.0004922375564441338,0.002863883419083436,0.005215157686235637,0.2183422297219419,0.5060371794605609,0.003949539636118146,0.0028201341660676156,0.001746237391124822,0.0008141047461067722,0.0002597920288360212,0.619203657803192,0.28867589205585803,0.09212045014094994,47735668.95581345,2784756.9349143067,3370180.982344377,0.11421170171186476,0.5475572666450882,0.0016712261169456043,0.018846756519508897,64
2017.0,54474086.52093138,0.003455798867833509,0.0004639970524669683,0.004917208597656498,82161457.78680512,10389946.685676655,0.0,0.0034544797085421255,0.00046395588077843673,0.0027003283181095995,0.004917322363651848,0.21693492526143185,0.5091833863032786,0.0037246516041375115,0.002656599873347061,0.0016440691633746564,0.0007675013935984425,0.0002450293163739619,0.6188621703513397,0.28890364759050613,0.09223418205815408,48111889.806057185,2531453.2661619834,3830743.448712211,0.11679308679053396,0.6021101862123042,0.0016066728247641393,0.01710982181466146,64
2018.0,55049453.211371735,0.0032441540011919653,0.00043596113387948715,0.004623320766180791,82346723.0704652,10414836.335351488,0.0,0.0032429571457271342,0.00043581654147961354,0.0025383601792816624,0.004622376913531434,0.21518897851950147,0.5113167300167754,0.0035023879589777636,0.0024966736313340584,0.0015447762110854706,0.0007214683296203298,0.00023042909062825825,0.6187337390430336,0.28897182257451265,0.09229443838245373,48488156.62198305,2290116.0908839125,4271180.498504778,0.11918913280020198,0.6509659242370447,0.0015386539330964817,0.015578281702179326,64
2019.0,55616938.53179769,0.0030477756032652355,0.0004092057310169731,0.0043448287235832396,82522473.8134148,10438444.441548998,0.0,0.003046426688529708,0.00040902079897677565,0.002384763601538348,0.004342676152089247,0.21312877980378095,0.5124070923678024,0.0032910258215746386,0.002345712110588851,0.001451286451202256,0.0006778263007534253,0.00021659935863316932,0.6186975991857481,0.2889639771622565,0.09233842365199528,48865468.43761626,2077791.8501798853,4673678.244001545,0.12139233608339363,0.6922460114322992,0.0014697667672881848,0.014246333916894744,64
2014.0,,0.0035478984163517632,0.0004383978717758465,0.004593708305783948,70590067.83659719,8178182.093488411,0.0,0.0035495005371596854,0.0004385046612665187,0.0028428353003172755,0.004595355712636377,0.24356113083833886,0.5096835222252271,0.004457998537213275,0.003339856079550519,0.002142700299895499,0.0007782246730419157,0.0004189311066131044,0.641554680459125,0.23301143956677617,0.12543387997409894,,,,,,0.0014807595562783863,0.019990321700235708,65
2015.0,53329791.1123312,0.003322222962241786,0.00041470088725149075,0.004343861564954686,70774310.42265645,8201060.0588893145,0.0,0.003323174346571411,0.0004148717273372886,0.0026885404513650665,0.004345942841098009,0.2422684079869481,0.511971205709873,0.004211291270107392,0.003150386292207084,0.0020188396538961366,0.0007349519386894105,0.0003965946996215369,0.6408228917482328,0.2332894669163003,0.12588764133546695,47369330.05345395,3020477.323126705,2939983.7357505523,0.1117660679810735,0.49324770461705564,0.0014277837748138673,0.017973161318731792,65
2016.0,53921651.77959184,0.003084979267683188,0.00038883339231117334,0.004072774946409171,70947972.48494348,8222845.612485254,0.0,0.003084701066903636,0.000388961681008593,0.002519802104514838,0.004073182500021189,0.24054104525303804,0.5146857921381909,0.003944218316009541,0.0029459012749747313,0.0018855571120132797,0.0006879704667740558,0.0003723736961873962,0.6400612023325368,0.23353480057812084,0.12640399708934247,47744543.392350085,2785891.028946763,3391217.3582949946,0.11455710616008348,0.5489975479949871,0.0013690788285542058,0.016010142115349776,65
2017.0,54505467.79371004,0.002851813603854699,0.00036155308137666975,0.00378869917665973,71110544.12736858,8243402.653495354,0.0,0.002850524402138093,0.000361530896729262,0.0023432144179475764,0.003787733943026642,0.238346219752275,0.5169493208261561,0.0036669669450046494,0.0027352704124297784,0.001749255712566158,0.000639279555052999,0.00034673514481062105,0.6395183834903804,0.23371713164005534,0.12676448486956413,48118582.4407258,2533806.959819866,3853078.393164374,0.11717880079769337,0.6032797177679168,0.0013051832323582042,0.01422461276454906,65
2018.0,55081166.84674479,0.0026327641664839153,0.00033436823278421165,0.0035077427975616737,71262265.70857008,8262659.4212179985,0.0,0.002631368119827929,0.0003342377840477732,0.002168870642453241,0.0035059125991768122,0.23568640072041142,0.518113143926329,0.0033945731403101347,0.0025301333656115492,0.0016173936928747291,0.0005915766081753593,0.00032116306456146074,0.6392523472705538,0.2338124212011138,0.12693523152833233,48492702.96792556,2293303.6871750196,4295160.191644205,0.11961373108072768,0.6519213386677893,0.0012381375072475736,0.012671687336122154,65
2019.0,55648980.127370894,0.0024314282085250763,0.00030852925386546135,0.003241834697190862,71403769.26509765,8280624.974873147,0.0,0.002429754233760813,0.00030833322365081986,0.0020043395605701723,0.0032399531723493902,0.23259983833980147,0.5182923334632342,0.003137399235550422,0.0023376971102670183,0.0014941771883821369,0.0005466771690515322,0.0002968427528333497,0.6391662896873187,0.23385286598959315,0.12698084432308834,48867896.051757455,2081518.1164213517,4699565.95919208,0.12185459751630133,0.6930405089789345,0.001170439174251368,0.011334292056111965,65
2014.0,,0.005654962457161244,0.000938835896440518,0.0045790790539623795,79504462.87512927,12946136.83785789,0.0,0.005654493865077954,0.0009387188807256253,0.0036390313816660816,0.004578488885706061,0.39720374531726765,0.7286253043443326,0.006895919854406202,0.005498817951767869,0.003831331869750716,0.0007748096330536555,0.0008926764489634983,0.6967555397099378,0.14090476168692842,0.16233969860313396,,,,,,0.003421331575661855,0.023517616597442715,66
2015.0,53196701.391918376,0.005770329909176212,0.0009594486837809892,0.004671969743791906,79810041.09541367,12996905.952776803,0.0,0.0057700834314003135,0.0009593654941889019,0.0037130971009661073,0.0046716755161745616,0.3994778455143815,0.7287942740565452,0.0070358783009367935,0.005610679225643908,0.003909375662529826,0.000790608251936724,0.0009106953111773582,0.69677404558468,0.14091132644390128,0.16231462797141863,47285316.907621235,3053232.651382167,2858151.8329149755,0.1111231397741364,0.48349956605044053,0.0034696039862578687,0.023683870616605058,66
2016.0,53787093.825521976,0.005891041319794907,0.0009811654984608778,0.0047707612982774445,80125361.83284228,13049379.10248109,0.0,0.005890907984275286,0.0009811541730750388,0.003791655930546731,0.004770515204647936,0.40210841374804773,0.7291042093653617,0.007184388543754404,0.005729092666381645,0.00399181866366265,0.0008073679329185612,0.0009299060698004329,0.6967628027884187,0.14092422307221555,0.16231297413936557,47665867.36589979,2813052.371815241,3308174.0878069475,0.11380474430313367,0.540443015730402,0.0035231910850653174,0.023882915786260464,66
2017.0,54369454.89665376,0.006015417710362294,0.0010034828991150211,0.004873598700254659,80450759.51810941,13103619.607298896,0.0,0.006015426678417677,0.001003503090606405,0.003873465291664058,0.004873444586491161,0.4050718613368439,0.7294474981913571,0.0073387275110121,0.005851972713902661,0.004077258910895337,0.0008248478596063465,0.0009498659434009772,0.69673238585151,0.14095210280914966,0.16231551133934025,48046605.297804095,2555684.386056481,3767165.21279318,0.11629415102410397,0.5958018064321116,0.003580571048629261,0.024115258685166424,66
2018.0,54943719.249160886,0.006141769868865684,0.0010260430589266161,0.00497882003325329,80786484.42364362,13159666.471224781,0.0,0.0061419418518273445,0.001026074907526632,0.003957397255965309,0.004979044545767183,0.40834840746965695,0.7297518990589363,0.007496948706801856,0.005977714364331166,0.004164627119915885,0.00084213919087704,0.0009709480535382417,0.6966922248353123,0.140879797787271,0.16242797737741674,48428888.02780278,2310474.218999563,4204357.002358536,0.11857281069405572,0.6453516383624878,0.003640552058750541,0.02437598764918914,66
2019.0,55510114.6690393,0.006268343776698918,0.0010486271426111298,0.005085626786893917,81132692.43531275,13217543.438411197,0.0,0.0062686601044142105,0.0010486477174670638,0.004042362527769537,0.005085944572677221,0.4119190076686333,0.7299722837969287,0.0076570738857033305,0.006104831287459004,0.004252819625198481,0.0008599369243844502,0.0009920747378760735,0.6966318027387485,0.14086170180509267,0.16250649545615892,48813730.90415376,2094663.785709646,4601719.979175899,0.12063357830929584,0.687194781653102,0.0037021232345981073,0.0246572537987195,66
2014.0,,0.0035941058632009085,0.0004018580574298353,0.003975812764466377,59108164.347817555,6454261.105171749,0.0,0.0035931821330284102,0.0004017630407870507,0.0027041268648418807,0.003975245106034161,0.14855797323070985,0.4236605327638245,0.0038220764779061337,0.0027925315578243935,0.0017388192327088504,0.0006308223583507101,0.0004228899667648331,0.6226677108936703,0.22589623260772437,0.15143605649860528,,,,,,0.001029403759395637,0.02398666249589739,67
2015.0,53254728.060145885,0.0037310860253817572,0.00041809793178121494,0.004129236161424873,59304270.16899116,6476214.718414216,0.0,0.003730241777295548,0.00041807274769800666,0.0028076467444230436,0.004127426166779915,0.14981271997555662,0.42561715755175417,0.003968394413595085,0.002899616552532999,0.0018053848623376357,0.000654799008554341,0.00043943268164102245,0.6226288302708568,0.2258226205745489,0.1515485491545943,47307444.82126308,3050001.0900511,2897282.1488317037,0.11167615450342631,0.48716061308288344,0.0010583350922685067,0.02440756051634105,67
2016.0,53845760.40211845,0.0038751002512571395,0.0004353016604503281,0.004291141469764706,59510143.45610747,6499316.503321159,0.0,0.003874585606102902,0.00043528691720793174,0.0029184024482468074,0.00429024436710694,0.15133630741136134,0.42772409805290057,0.004123723167423364,0.0030128972570991766,0.001875809238796967,0.0006803501271440117,0.0004567378911581974,0.6225931648937142,0.2258125880465815,0.1515942470597041,47684063.619215295,2812884.191552253,3348812.591350902,0.11443234781880313,0.5434887027616879,0.001090661595030232,0.02488617241294967,67
2017.0,54428754.63074197,0.004025002752550242,0.0004532064153922116,0.0044592572284585606,59726274.18304518,6523626.041285634,0.0,0.004024689467312658,0.0004531872715306815,0.003033271182347174,0.0044591089936177825,0.15312607249913351,0.42986359405190383,0.004286227111155465,0.0031310350175523206,0.0019492793780859679,0.0007073114686592622,0.00047444417080709034,0.6225670959150794,0.2259034040482247,0.15152950003669585,48060935.168123245,2557809.748161248,3810009.714457469,0.11699366457710758,0.598322508485602,0.0011257098509176774,0.025417146563793645,67
2018.0,55003643.49174227,0.004179788823030467,0.0004715354071442079,0.004634743200461198,59953095.78182885,6549191.228399611,0.0,0.004179734944564312,0.00047153344907198603,0.0031525541133536478,0.004634462781149828,0.1551796021377038,0.43186263194455127,0.004454408392701389,0.0032534640396195197,0.0020252766351438805,0.0007349560640227415,0.0004932313404528972,0.6224985463127262,0.22589955047073204,0.1516019032165417,48439419.102926925,2314209.4936276563,4250014.895187682,0.1193416285195876,0.6474511904908681,0.0011629481984403664,0.02599880511440366,67
2019.0,55570656.03989385,0.00433827263235127,0.0004902513631640576,0.004815106247846845,60190985.76383664,6576051.481746802,0.0,0.004338315472368896,0.0004902390357651675,0.003275285383487387,0.004814885854970713,0.1574940304190377,0.4336904795778624,0.0046273166900197855,0.003379205522809792,0.0021032891806886727,0.0007633862958378551,0.0005125300462832646,0.6224212071421447,0.22590703367550824,0.15167175918234724,48820543.92651594,2099468.7740222793,4650643.339355631,0.12146900170716077,0.6889727550063376,0.0012019606143100093,0.026622875205110304,67
2014.0,,0.003912529166071979,0.0005825000727935144,0.004004125334731507,75896056.2617051,10665230.00374514,0.0,0.003914635370306499,0.000582645627731832,0.0028664814113231185,0.004005320650624976,0.3572628848289069,0.6541102363813275,0.004701399601556753,0.0035682724964532443,0.00199875834920491,0.001117714709719944,0.00045179943752839027,0.5601473405384862,0.3132369265046094,0.12661573295690431,,,,,,0.0022660704856869883,0.01703649968678158,68
2015.0,53305323.81607133,0.003616573932839412,0.0005434225300289629,0.0037416461494533945,76097872.95776837,10695408.946798831,0.0,0.0036173217745551736,0.000543626142027544,0.002678954130614627,0.003743289685759866,0.35518905899366215,0.6549708803513549,0.004386937181715683,0.0033239365560516153,0.0018582097682072708,0.0010430309527221333,0.00042269583512221114,0.5590388796152509,0.3137938811807865,0.12716723920396253,47355782.07899524,3020118.0815021293,2929423.655573967,0.11161252406241522,0.4923780326337593,0.002164649038183216,0.014861718196275072,68
2016.0,53896915.51962801,0.003310820862578835,0.0005017635744413205,0.0034616211776300303,76285504.09865952,10723729.48491925,0.0,0.003309439345089904,0.0005018551841528474,0.002477806262620979,0.0034622267399745765,0.35242876066676954,0.6562630827062729,0.004052759577784369,0.003065047155680287,0.0017099358587577358,0.0009635268753801091,0.00039158442154244195,0.5578823985101841,0.3143595600460687,0.12775804144374733,47730564.94099849,2784311.7130391384,3382038.865590386,0.11441008301085212,0.5484668480107803,0.0020532222170330412,0.01278594815412179,68
2017.0,54480465.387375206,0.003012471259705313,0.0004589602999810269,0.0031734864163631485,76458526.53279248,10750030.80434879,0.0,0.0030104869286883156,0.0004588306442196982,0.0022704502569901026,0.0031724891934122395,0.3489490533112066,0.6569588792946868,0.003711818727897954,0.002802904020390748,0.0015614050024150197,0.0008820445359057688,0.00035945448206995925,0.557066881725528,0.31468952539545203,0.12824359287901993,48103772.81502193,2531454.2773270356,3845238.2950262465,0.11704548643284822,0.6030145332233232,0.0019335691971984021,0.01094540069274694,68
2018.0,55055901.752866775,0.0027343039598577623,0.0004172180373373062,0.002891918922805263,76617386.84605315,10774257.452718917,0.0,0.002732220708441947,0.00041694573138437147,0.00206829427780575,0.002890017618722788,0.3447692801452513,0.6565627855255726,0.003381111602546633,0.0025507340535627764,0.0014198383013406227,0.0008030773449564021,0.00032781840726575103,0.5566390974227368,0.31484166051521195,0.128519242062051,48476697.86405506,2290538.293653719,4288665.595157995,0.11950042918821384,0.6518517540474917,0.0018097321276014059,0.009385622721824275,68
2019.0,55623454.385515146,0.0024812747200397014,0.00037818861143407596,0.0026278761140061824,76763013.70709953,10796468.038625687,0.0,0.002478997520138471,0.0003778564832020988,0.0018791680298579803,0.0026257524246460482,0.33995646345768554,0.6549838878916333,0.0030721310025763598,0.002316569318434296,0.0012890417591139803,0.0007295757990511975,0.0002979517602691179,0.556444285459676,0.3149380393004157,0.12861767523990827,48850389.112281285,2078598.1766893433,4694467.09654451,0.1217663546440514,0.69310820244068,0.0016863108194319612,0.008087113733298637,68
2014.0,,0.005919237769718321,0.0008469778400458248,0.004659323934600783,83483226.76012601,11705280.6613291,0.0,0.0059175833797795565,0.0008468519221129861,0.0039480081767113194,0.004658147087839686,0.30018542181332275,0.4960113092355397,0.006600610699207441,0.005094810148712839,0.0025385548170960585,0.0013168944170118472,0.0012393609146049336,0.4982628877225981,0.25847762302674804,0.24325948925065397,,,,,,0.0019218394320642228,0.03807098226629652,69
2015.0,53203407.178283215,0.006118656283300797,0.0008772365590747938,0.004818417717410513,83805208.09741735,11751400.511925988,0.0,0.00611830137219164,0.0008771315052555895,0.0040834487706004315,0.004817949747753647,0.30248523921453213,0.49765760368007883,0.006825757115534006,0.005268457717446934,0.0026249226332754967,0.0013617127574738221,0.0012818223266976157,0.4982335958743387,0.2584651582121268,0.2433012459135346,47322570.85512896,3037648.448798693,2843187.8743555658,0.1105349569708521,0.48346658844444546,0.0019684767326245416,0.03867114037725688,69
