,Time,k_covid
0,2019.875,1.0
1,2020.125,1.0
2,2020.375,0.7084406375972154
3,2020.625,0.778000885237084
4,2020.875,0.8625012158246238
5,2021.125,1.1635782886637664
6,2021.375,0.8583307807421857
7,2021.625,1.4485373055264614
8,2021.875,1.4999961825417325
9,2022.125,1.499996386096542
10,2022.375,1.4999936460905814
11,2022.625,1.4999939823664212
