,Time,k_covid
0,2019.875,1.0
1,2020.125,1.0
2,2020.375,0.8147714192035465
3,2020.625,0.8826703123977353
4,2020.875,1.0556058465593687
5,2021.125,1.323265774785553
6,2021.375,0.8862088951693696
7,2021.625,0.9595797717638279
8,2021.875,1.3158168899782283
