prv0,r_death_a,r_death_tx,r_sym,r_aware,r_det,r_sc,p_under,ppv,r_death_s,r_death_bg,scale_dur,p_tx_die,Year0,inc0,adr,cap_report,rt_report
0.006408909391510211,0.09900957043483213,0.1978021978021978,0.5688401622313624,1.0506644989480254,1.6640752531475091,0.2656337948912008,0.191367777663652,0.6625743084885417,0.12,0.008839247794783256,1,0.09,2018,0.003139891023291929,0.1262077920411806,0.808632222336348,0
0.006170088846002203,0.11651264105544461,0.1978021978021978,0.5058645110087777,1.1696506893201475,3.16182274599982,0.24737653094766163,0.24556508798106932,0.6651351950198504,0.12,0.008839247794783256,1,0.09,2018,0.003139891023291929,0.1262077920411806,0.7544349120189306,0
0.004973384715524228,0.11990699944846067,0.1978021978021978,0.7836954397197705,2.0089273227667777,4.3349403654568315,0.17254559077999854,0.3460196561654417,0.8110271470266016,0.12,0.008839247794783256,1,0.09,2018,0.003139891023291929,0.1262077920411806,0.6539803438345583,0
0.006218309548388821,0.09983033274165437,0.1978021978021978,0.6656214863653669,1.2658715820265463,2.1686417632425066,0.20613805377613623,0.216018304288137,0.8222983446956437,0.12,0.008839247794783256,1,0.09,2018,0.003139891023291929,0.1262077920411806,0.783981695711863,0
0.005964085089923871,0.11472463203328319,0.1978021978021978,0.4511928319661414,1.164139513876838,3.215241389834203,0.2943716518345675,0.02554204301244182,0.7394068846363564,0.12,0.008839247794783256,1,0.09,2018,0.003139891023291929,0.1262077920411806,0.9744579569875582,0
0.006063913517291832,0.10608224713223803,0.1978021978021978,0.5595139428663822,1.0018026025779685,2.360590465812692,0.28048639298106726,0.36225361906359665,0.5149217918938312,0.12,0.008839247794783256,1,0.09,2018,0.003139891023291929,0.1262077920411806,0.6377463809364033,0
0.005702389658765342,0.11759327847882155,0.1978021978021978,0.5771936245640753,1.824429718619713,2.0287408749842633,0.24881019249806793,0.13275522235715678,0.8138465523341125,0.12,0.008839247794783256,1,0.09,2018,0.003139891023291929,0.1262077920411806,0.8672447776428432,0
0.006783437019862341,0.11556639999388787,0.1978021978021978,0.5957435181217168,1.2132911343015538,2.096434299897613,0.17339059536489032,0.2352077331723669,0.8199164295070006,0.12,0.008839247794783256,1,0.09,2018,0.003139891023291929,0.1262077920411806,0.7647922668276331,0
0.0058722269904920785,0.11151248318637513,0.1978021978021978,0.5730015630880627,1.308415293083809,1.652118880106751,0.28816132056717386,0.23566271962955818,0.6110604229895419,0.12,0.008839247794783256,1,0.09,2018,0.003139891023291929,0.1262077920411806,0.7643372803704418,0
0.0065470647777243,0.0996610893675354,0.1978021978021978,0.513524814334016,1.3215436434206789,2.2028267323195174,0.22850795840849591,0.13395652105321043,0.8103530201175978,0.12,0.008839247794783256,1,0.09,2018,0.003139891023291929,0.1262077920411806,0.8660434789467896,0
0.006310220673642761,0.1048484005133484,0.1978021978021978,0.5049190015865342,1.0483447087826014,2.447692023314587,0.26892326918708953,0.07417579667592589,0.7521948910037216,0.12,0.008839247794783256,1,0.09,2018,0.003139891023291929,0.1262077920411806,0.9258242033240741,0
0.006392996706878513,0.11539524002954424,0.1978021978021978,0.48460134643491576,1.0129878993500763,1.4794504890157656,0.2939311662358811,0.10184179817766122,0.6191327299313608,0.12,0.008839247794783256,1,0.09,2018,0.003139891023291929,0.1262077920411806,0.8981582018223387,0
