Year,Inc,Mor,N,MorR,IncR,Key
1923,1612909278.4364896,296824240.9177706,6558364096.820593,3.9640043869715693e-4,0.0021670607677799327,5
1924,1627173903.29948,299433537.18086964,6606646314.768528,3.964004416478056e-4,0.002167060776602361,5
1925,1641543543.370432,302062042.91574675,6655283986.432717,3.96400443083678e-4,0.0021670607779906165,5
1926,1656018971.7246954,304709899.53307015,6704279728.433076,3.9640044317736204e-4,0.0021670607728288614,5
1927,1670600967.133557,307377249.48546433,6753636176.65769,3.964004420895207e-4,0.0021670607619380267,5
1928,1685290314.1058817,310064236.27512664,6803355986.405319,3.964004399692708e-4,0.0021670607460780203,5
1929,1700087802.9300673,312771004.46150064,6853441832.528856,3.9640043695459e-4,0.0021670607259500646,5
1930,1714994229.7163167,315497699.6690073,6903896409.579756,3.964004331727482e-4,0.0021670607021991423,5
1931,1730010396.439227,318244468.59483427,6954722431.953417,3.9640042874075935e-4,0.002167060675416518,5
1932,1745137110.9807029,321011459.0167843,7005922634.035575,3.964004237658442e-4,0.0021670606461423082,5
1933,1760375187.173194,323798819.8011824,7057499770.34969,3.964004183459034e-4,0.002167060614868082,5
1934,1775725444.84326,326606700.91084385,7109456615.7053585,3.964004125699942e-4,0.0021670605820394624,5
1935,1791188709.8554692,329435253.41310155,7161795965.347745,3.964004065188083e-4,0.0021670605480587257,5
1936,1806765814.156627,332284629.4878954,7214520635.108081,3.964004002651467e-4,0.0021670605132873646,5
1937,1822457595.8203433,335154982.4359224,7267633461.555195,3.9640039387439104e-4,0.0021670604780486182,5
1938,1838264899.0919373,338046466.6868488,7321137302.1481495,3.964003874049642e-4,0.002167060442629942,5
1939,1854188574.4336843,340959237.80758524,7375035035.389924,3.964003809087842e-4,0.0021670604072854256,5
1940,1870229478.5704048,343893452.51062375,7429329560.982235,3.964003744317041e-4,0.0021670603722381285,5
1941,1886388474.5354016,346849268.662439,7484023799.981425,3.9640036801394027e-4,0.002167060337682352,5
1942,1902666431.7167447,349826845.29195297,7539120694.955514,3.96400361690486e-4,0.0021670603037858105,5
1943,1919064225.9039063,352826342.5990634,7594623210.142347,3.964003554915088e-4,0.0021670602706917353,5
1944,1935582739.3347504,355847921.9632379,7650534331.608941,3.964003494427321e-4,0.002167060238520866,5
1945,1952222860.742876,358891745.95217204,7706857067.411912,3.9640034356580204e-4,0.002167060207373372,5
1946,1968985485.4053211,361957978.3305137,7763594447.759152,3.9640033787863326e-4,0.002167060177330658,5
1947,1985871515.1906245,365046784.06865335,7820749525.17263,3.9640033239574145e-4,0.002167060148457092,5
1948,2002881858.6072507,368158329.35157984,7878325374.652415,3.9640032712855573e-4,0.002167060120801623,5
1949,2020017430.8523798,371292781.58780456,7936325093.841888,3.96400322085715e-4,0.002167060094399322,5
1950,2037279153.8610659,374450309.4183509,7994751803.194172,3.9640031727334647e-4,0.002167060069272811,5
1951,2054667815.8904357,377631738.79680574,8053608144.783972,3.9667780627287947e-4,0.0021668000078228816,5
1952,2072176193.387674,380838802.196938,8112868378.785166,3.966062252548974e-4,0.0021650108429765997,5
1953,2089794699.6736338,384064710.08445114,8172495127.171446,3.954941916309235e-4,0.002162413895975123,5
1954,2107521622.5473533,387301381.1674743,8232476235.58992,3.9353599891637267e-4,0.0021600318819632244,5
1955,2125362365.825979,390543594.90917647,8292824830.417329,3.9122185803591286e-4,0.0021585566385588996,5
1956,2143326351.5264425,393789837.4153995,8353570243.005126,3.8876291789026484e-4,0.002158266799966396,5
1957,2161425243.3543725,397038470.8549563,8414752465.558643,3.8612787829511865e-4,0.0021593968568616555,5
1958,2179672682.0322094,400288766.85356027,8476421731.394662,3.83676541841468e-4,0.0021620442561566472,5
1959,2198081851.442148,403544158.8535485,8538630324.077382,3.8173077010727173e-4,0.002165878626438133,5
1960,2216662759.7291007,406808977.85364556,8601422521.789133,3.803142522608309e-4,0.0021704830265608707,5
1961,2235422053.410473,410088016.0485938,8664832889.192888,3.794676028281106e-4,0.002175433330904369,5
1962,2254362944.92109,413386187.72581124,8728884613.318848,3.791046291317028e-4,0.0021803663726337177,5
1963,2273486609.4889946,416706766.15249515,8793594074.517035,3.7891416630544153e-4,0.00218515548068338,5
1964,2292794501.404436,420050088.72155845,8858978240.428513,3.786366578909141e-4,0.0021899710696077516,5
1965,2312289915.925801,423415254.92986315,8925060304.266056,3.782388428430559e-4,0.0021950354211682723,5
1966,2331978168.5723596,426801566.9270621,8991871622.959469,3.77732757487971e-4,0.0022005126246774135,5
1967,2351865524.4651904,430208080.0265093,9059448042.969795,3.770777739254797e-4,0.0022064082381409757,5
1968,2371957506.5375905,433633736.9445363,9127824022.137096,3.7634713537612965e-4,0.0022125246509483187,5
1969,2392257009.235236,437078611.57881796,9197025710.517908,3.756253015665613e-4,0.0022184817399066134,5
1970,2412763865.4685946,440543111.4679725,9267068473.985502,3.749419333477392e-4,0.00222399783936954,5
1971,2433475908.5544767,444027896.818712,9337959582.358854,3.742922387915981e-4,0.002228946705365319,5
1972,2454390985.1029453,447533331.1445285,9409704799.59548,3.736297217308276e-4,0.0022334782212502413,5
1973,2475509287.68953,451059414.92330927,9482317129.446064,3.729549900103333e-4,0.0022379412462590173,5
1974,2496834796.739346,454606497.33536273,9555823081.06614,3.7231331966987817e-4,0.0022427506007349552,5
1975,2518375121.6569214,458175435.2286736,9630263569.865808,3.7178488422949827e-4,0.002248173524873439,5
1976,2540139192.6055217,461767887.51725787,9705686101.840992,3.7140501465393974e-4,0.002254228121038299,5
1977,2562135561.13247,465385319.56022936,9782139605.01448,3.711085578559631e-4,0.0022607517867305783,5
1978,2584371112.8431697,469028727.15855485,9859669681.82437,3.7089629213687617e-4,0.002267486780535243,5
1979,2606849580.603755,472699520.7118619,9938311710.091227,3.707838530364765e-4,0.0022740644264512993,5
1980,2629571646.192682,476399047.0098548,10018090376.767937,3.7078613456058924e-4,0.0022802310551426983,5
1981,2652535990.428491,480129058.8878575,10099022428.903902,3.709137247867659e-4,0.0022858506849444014,5
1982,2675740878.3459992,483891025.6020732,10181121730.744356,3.710980314803533e-4,0.0022909940038262234,5
1983,2699186129.131239,487685522.96118516,10264406658.268183,3.7126345767860816e-4,0.0022959022208552996,5
1984,2722874695.333208,491512659.27369064,10348907118.336615,3.7137696091161566e-4,0.0023009211104368247,5
1985,2746812895.4430456,495372386.1230459,10434666415.989155,3.7147063550885425e-4,0.002306310792834341,5
1986,2771008813.059537,499265224.1675585,10521736611.509706,3.7155263113119037e-4,0.0023121274102340813,5
1987,2795470992.5964575,503191139.558419,10610174453.197762,3.715455369358632e-4,0.0023183701903427556,5
1988,2820208613.3901443,507149606.9346069,10700042522.57009,3.7147134656721585e-4,0.0023250851073260076,5
1989,2845231191.6619644,511140938.27211773,10791407951.314878,3.7140761793016063e-4,0.0023322346892245675,5
1990,2870547644.9408855,515166239.7796149,10884338743.20946,3.7144383741246554e-4,0.002339728823514111,5
1991,2896166360.5366526,519227607.7097114,10978905540.922132,3.7164874920248003e-4,0.0023474335248984007,5
1992,2922094090.774643,523327379.99142,11075175025.302391,3.7195399113856907e-4,0.0023551809871579874,5
1993,2948335848.7230096,527466781.0715206,11173210421.005072,3.7227310814250364e-4,0.00236279374257231,5
1994,2974894894.7123594,531646490.98693824,11273070361.075218,3.725698579909895e-4,0.0023701040777079686,5
1995,3001772956.121495,535867027.415221,11374808209.064554,3.728715173893256e-4,0.002376993922190089,5
1996,3028970591.836492,540129500.9584261,11478472226.575758,3.732136110653961e-4,0.002383363083264439,5
1997,3056487528.836011,544434992.801953,11584109844.031134,3.7353555779878284e-4,0.0023891766423623237,5
1998,3084323679.825901,548783648.1226784,11691768608.85358,3.737884067191383e-4,0.0023944991532841454,5
1999,3112479911.2887816,553175515.8722128,11801499610.05798,3.7397776575081275e-4,0.0023994206046074155,5
2000,3140957971.1293945,557610853.8604583,11913356998.86301,3.741596920361481e-4,0.0024039981020150497,5
2001,3169759886.651664,562090882.6739402,12027400690.055649,3.743727424111959e-4,0.002408194011844916,5
2002,3198887002.927861,566616481.1779528,12143686388.472036,3.7455059772929035e-4,0.0024119536093485288,5
2003,3228340200.0160584,571187693.610714,12262266856.616056,3.746429897548622e-4,0.0024152537272012463,5
2004,3258120142.3073483,575804350.7483687,12383199210.292852,3.7464264825650437e-4,0.002418071825504649,5
2005,3288227303.787649,580466305.4207441,12506536866.123957,3.74588028018559e-4,0.0024204037116185473,5
2006,3318661794.7461286,585174122.7641768,12632332844.802269,3.7451248119885146e-4,0.0024222042406648213,5
2007,3349423602.4278045,589928199.7058401,12760639261.700653,3.7435785834012106e-4,0.002423526450861921,5
2008,3380514350.95031,594728108.8021184,12891515578.630495,3.74095978963024e-4,0.0024245796758482563,5
2009,3411938927.9674735,599573656.515503,13025038743.072243,3.7377336599500404e-4,0.0024256058946051187,5
2010,3443704477.851887,604465420.0876442,13161300039.0167,3.7348546334243436e-4,0.0024267117469288103,5
2011,3475959363.1480803,609435539.4303845,13472956170.310186,3.7275926028151727e-4,0.00241550361237836,5
2012,3508764470.6531887,614503976.0516759,13785670518.560991,3.7083146907075675e-4,0.0023978686567352322,5
2013,3542054339.0690746,619655585.5414406,14100324904.491852,3.680396312583264e-4,0.002376940019172647,5
2014,3575781325.887818,624880002.8243821,14418219169.383013,3.6469745685675613e-4,0.0023534074180898536,5
2015,3609906278.244162,630170115.4668131,14740350257.036991,3.610170903580513e-4,0.0023277950435862996,5
2016,3644396249.072101,635521617.2577713,15067008655.893686,3.571457980352349e-4,0.0023005745807233987,5
2017,3679223239.149653,640930986.2330891,15398068022.350855,3.530937823467626e-4,0.0022722050497785014,5
2018,3714364529.1952667,646394116.745579,15733575853.683199,3.48842950798293e-4,0.0022431060676448137,5
2019,3749802462.588194,651906849.8683271,16073562344.406334,3.44432999646276e-4,0.0022136699093722495,5
2020,3785524310.3787317,657465862.4678656,16418016660.202047,3.399667492731181e-4,0.0021842263234361195,5
2021,3821521424.6258984,663069630.3567939,16766974286.388136,3.355348021858339e-4,0.0021549917607591516,5
2022,3857788243.251913,668717297.4972525,17120385100.91767,3.3113069603164455e-4,0.002126144640022237,5
2023,3894321951.5158696,674407482.3603055,17478007202.748096,3.267617990000317e-4,0.0020978935762367163,5
2024,3931122747.811693,680139443.508018,17839522931.50413,3.2246969649810743e-4,0.0020704026170364786,5
2025,3968193148.1500983,685913168.6101685,18204607566.59354,3.183318451991957e-4,0.002043784791165008,5
2026,4005536664.895013,691730250.4901487,18573041895.014137,3.1440478275576825e-4,0.002018054900943349,5
2027,4043157385.1729255,697592410.7120385,18944610192.357708,3.1063500291166843e-4,0.0019932217379511775,5
2028,4081060198.192043,703500085.1743215,19319020162.673756,3.0697620203597967e-4,0.0019693414538690013,5
2029,4119251178.68904,709453531.57726,19695950191.517365,3.034344371852963e-4,0.0019464645160291358,5
2030,4157737720.3470454,715453447.7351823,20075074151.763508,3.0006807769061833e-4,0.0019246152009547131,5
2031,4196527322.548068,721502143.613342,20456130084.523632,2.969232028676201e-4,0.0019037420779534928,5
2032,4235626439.931361,727601763.4639975,20838787563.95054,2.9393979656864487e-4,0.0018838007665657338,5
2033,4275041892.24502,733753025.3913039,21222490987.696617,2.910686796550158e-4,0.0018648142362586494,5
2034,4314780911.246671,739956336.5066568,21606607390.924488,2.883137358634205e-4,0.0018468086916205008,5
2035,4354850930.286425,746212476.4016006,21990621871.10483,2.8573009159879473e-4,0.0018297747466027806,5
1700,0,0,1234281163.0000002,0.0013824277307088494,0.0017083078364358787,6
1701,4144501.9621812925,1618960.3833285805,1235125497.427197,0.0011711846551685588,0.004495211123623116,6
1702,10222864.677301386,2924010.1304639378,1237380001.041365,9.80305502444163e-4,0.00514577606116889,6
1703,16648925.784442829,4107674.771263539,1241216603.6755736,9.409991292449331e-4,0.005186875262572133,6
1704,23052492.00216961,5269635.695863931,1246536611.331131,9.276063977913391e-4,0.00509964626509841,6
1705,29345316.04100287,6418481.2750233775,1253204861.540974,9.097292656215788e-4,0.004964867857610944,6
1706,35485283.39011414,7547232.600699375,1261086027.629756,8.851697928587201e-4,0.004800105428248835,6
1707,41444636.22596099,8649062.564349446,1270048188.1332443,8.555314815767977e-4,0.004615987957872872,6
1708,47206232.814839974,9719046.397641141,1279964875.5130289,8.225921423798045e-4,0.0044214629510663205,6
1709,52761863.70417185,10754094.788673101,1290716938.2575946,7.879032421558674e-4,0.004223860091047522,6
1710,58110546.33795879,11752693.861938844,1302193886.2566342,7.527330603280629e-4,0.004028850090461172,6
1711,63256818.09920915,12714605.237926655,1314294628.752884,7.180635371266228e-4,0.0038405726822940025,6
1712,68209205.36418432,13640571.90048501,1326927721.031377,6.846131986476321e-4,0.003661853156403813,6
1713,72978930.69777687,14532052.968461204,1340011292.4821804,6.528732212663716e-4,0.0034944468693984447,6
1714,77578892.52224204,15391000.678589495,1353472591.9699335,6.231495276417591e-4,0.003339280946569461,6
1715,82022842.23357864,16219673.442050425,1367247596.8501668,5.956030451379227e-4,0.0031966614768874136,6
1716,86324812.08089013,17020497.14181374,1381280291.215214,5.702863480287829e-4,0.0030664507181422307,6
1717,90498653.39372595,17795951.18082276,1395522074.537867,5.471743659725166e-4,0.002948212344734035,6
1718,94557767.9620806,18548494.648771394,1409931005.3498442,5.261895935969965e-4,0.002841318358034409,6
1719,98514896.82740697,19280508.97728075,1424471249.7357965,5.072202915492808e-4,0.0027450301461176842,6
1720,102382114.64317743,19994282.384648044,1439112155.7211308,4.901347930157039e-4,0.002658553714459622,6
1721,106170427.25822303,20691922.396740906,1453828464.6179729,4.7479433203577e-4,0.0025810976539385193,6
1722,109890369.74960642,21375462.41152353,1468598429.1360285,4.6105522252325214e-4,0.0025118696176423443,6
1723,113551323.64523411,22046724.458139855,1483404781.1139317,4.48779878620628e-4,0.00245013004670241,6
1724,117162187.51450676,22707444.39124063,1498232961.3129733,4.378342692587544e-4,0.002395169330104144,6
1725,120730918.60083406,23359180.191454213,1513071772.919698,4.280939520866966e-4,0.0023463384716204063,6
1726,124264889.40939003,24003378.86373844,1527912378.299794,4.194425981990975e-4,0.0023030355343639703,6
1727,127770747.67808713,24641347.531628322,1542748264.0113711,4.11774079285601e-4,0.0022647150790302438,6
1728,131254593.06324652,25274287.114775326,1557574805.0644648,4.049909831037646e-4,0.002230879184887215,6
1729,134722017.20244572,25903299.380529065,1572389033.448562,3.9900438702954855e-4,0.0022010748786042748,6
1730,138178078.3553194,26529381.493391935,1587189472.904904,3.9373413217788487e-4,0.002174894758767114,6
1731,141627417.3594205,27153448.598345928,1601975848.0170226,3.891073599534819e-4,0.0021519693216511294,6
1732,145074217.08763582,27776325.547610242,1616748995.8934138,3.8505888933539e-4,0.002131967965111113,6
1733,148522338.75869948,28398773.803206638,1631510638.9167101,3.815293244996626e-4,0.0021145901346763035,6
1734,151975280.80100167,29021483.047156844,1646263259.4579449,3.7846547436787053e-4,0.0020995657610750453,6
1735,155436251.43674862,29645085.81633713,1661010007.078293,3.7581909755813323e-4,0.002086650556468601,6
1736,158908150.62357143,30270153.734833438,1675754540.1535406,3.735469908434616e-4,0.002075625430443499,6
1737,162393567.627525,30897197.09668607,1690500839.7719548,3.716108793755759e-4,0.0020662959466731796,6
1738,165895034.61397493,31526715.0549645,1705253475.469861,3.699740976783147e-4,0.0020584769344315352,6
1739,169414730.88625845,32159136.968669944,1720017142.3357263,3.686053056450001e-4,0.002052007644143809,6
1740,172954645.8579975,32794855.029520124,1734796695.8711727,3.674759008542071e-4,0.002046742978621226,6
1741,176516666.12023056,33434241.189411003,1749597303.8818834,3.6655927800505054e-4,0.002042547367946623,6
1742,180102449.01347455,34077622.30699596,1764424103.1485748,3.658319971736588e-4,0.0020393013291478876,6
1743,183713533.81738073,34725302.08919395,1779282355.5583,3.65272523119119e-4,0.0020368949294371696,6
1744,187351324.12185186,35377557.62205929,1794177360.0144126,3.648612999483928e-4,0.002035228291137928,6
1745,191017060.28556994,36034633.956746966,1809114260.7829385,3.645809684131395e-4,0.002034212921598134,6
1746,194711923.6565135,36696764.59447293,1824098344.8632686,3.644152892672653e-4,0.0020337655707467896,6
1747,198436966.63183615,37364157.7990749,1839134784.5982134,3.643496378703768e-4,0.0020338118321496183,6
1748,202193156.0588825,38037005.03812303,1854228740.3016553,3.6437071138531603e-4,0.0020342834973502088,6
1749,205981342.32278067,38715474.91742796,1869385107.6120238,3.644667148689764e-4,0.0020351204321925652,6
1750,209802279.09628102,39399716.99903762,1884608531.6519942,3.6462718826863844e-4,0.0020362693076101867,6
1751,213656708.2753503,40089878.64506552,1899903932.4073787,3.648419741822101e-4,0.0020376783134428774,6
1752,217545264.09101892,40786085.98108685,1915275853.4447603,3.651023247810585e-4,0.0020393029212521464,6
1753,221468539.11654073,41488456.95722252,1930728821.3091125,3.6540012418945006e-4,0.002041101941342392,6
1754,225427056.75186297,42197095.817995414,1946267125.3468347,3.657282460910022e-4,0.002043039048656267,6
1755,229421290.61117446,42912096.99644635,1961894937.0986378,3.660802274264123e-4,0.0020450817044781874,6
1756,233451682.82970068,43633548.658239394,1977616413.0890594,3.6645014068051833e-4,0.0020471999803974017,6
1757,237518600.45944723,44361523.99661962,1993435223.3329139,3.6683308932353555e-4,0.002049369297935844,6
1758,241622380.0202723,45096090.07243054,2009354911.3020537,3.6722469870486115e-4,0.002051567615864375,6
1759,245763355.73364487,45837313.46559702,2025379217.1732342,3.6762070146094075e-4,0.0020537737704976952,6
1760,249941819.3889818,46585252.17822255,2041511612.019061,3.680175122334106e-4,0.0020559699403900136,6
1761,254158019.93158135,47339955.57644483,2057755207.270823,3.684121853495495e-4,0.002058141633022104,6
1762,258412195.65772265,48101470.76561311,2074113111.6095483,3.688020452359815e-4,0.0020602757476830204,6
1763,262704574.78036368,48869842.65726711,2090588422.4408433,3.6918470645634773e-4,0.0020623605926732816,6
1764,267035354.0950285,49645109.770253755,2107183925.5371046,3.6955824789868685e-4,0.0020643871782160504,6
1765,271404720.430574,50427308.391273886,2123902324.477293,3.699210788444245e-4,0.0020663478614499596,6
1766,275812849.75242907,51216472.46653178,2140746206.7225409,3.7027185657729963e-4,0.002068236416814172,6
1767,280259909.04434115,52012633.94692923,2157718047.0527873,3.706094884329317e-4,0.0020700478983997875,6
1768,284746057.51119477,52815823.00281807,2174820204.613546,3.7093312633381753e-4,0.002071778591431668,6
1769,289271449.25240225,53626068.577979594,2192054941.656694,3.7124211857131946e-4,0.002073425772506471,6
1770,293836233.79958266,54443398.44927974,2209424408.8303304,3.7153602296632475e-4,0.002074987780219663,6
1771,298440557.4773387,55267839.47308493,2226930642.448667,3.7181459919363323e-4,0.0020764639727789604,6
1772,303084566.865412,56099418.322141245,2244575596.5752606,3.720777422258346e-4,0.0020778543810690683,6
1773,307768410.0745299,56938161.749264814,2262361152.4388857,3.723254601908897e-4,0.002079159592057576,6
1774,312492237.17403436,57784096.6609551,2280289116.5541573,3.7255787203195926e-4,0.0020803807381805164,6
1775,317256200.8941571,58637250.250029266,2298361221.5955563,3.7277520010701434e-4,0.002081519460138189,6
1776,322060457.64742196,59497650.20102383,2316579132.031061,3.729777555622108e-4,0.002082577829120667,6
1777,326905168.5172575,60365324.893667944,2334944451.204271,3.731659223408536e-4,0.0020835582626105827,6
1778,331790500.02778393,61240303.563094385,2353458727.5002904,3.733401434593704e-4,0.002084463455032517,6
1779,336716624.72798896,62122616.42201601,2372123459.4050035,3.7350091001237543e-4,0.0020852963225535814,6
1780,341683721.67788297,63012294.76297622,2390940100.1131587,3.7364875190493797e-4,0.002086059954784537,6
1781,346691976.87645656,63909371.04967154,2409910062.092149,3.7378422921196934e-4,0.0020867575699463473,6
1782,351741583.627862,64813878.99682918,2429034721.6041193,3.73907923899951e-4,0.0020873924736350964,6
1783,356832742.8357867,65725853.63608315,2448315423.0532446,3.740204323605505e-4,0.0020879680218202734,6
1784,361965663.20914984,66645331.363529064,2467753482.742816,3.741223594621546e-4,0.0020884875906317666,6
1785,367140561.4543051,67572349.98599897,2487350193.1826005,3.742143123090532e-4,0.002088954544608346,6
1786,372357662.4117707,68506948.75660141,2507106827.2230587,3.742968945377113e-4,0.0020893722088110266,6
1787,377617199.0660813,69449168.38333946,2527024640.935139,3.7437070274563833e-4,0.002089743852185546,6
1788,382919412.5431611,70399051.03464863,2547104876.2924085,3.7443632356630826e-4,0.0020900726728562214,6
1789,388264552.11038536,71356640.34661192,2567348764.313873,3.7449433027168447e-4,0.002090361781655746,6
1790,393652875.15325207,72321981.42591059,2587757528.255584,3.7454527952617814e-4,0.0020906141868577747,6
1791,399084647.0971303,73295120.84114483,2608332386.307533,3.745897090959956e-4,0.0020908327836026545,6
1792,404560141.28821856,74276106.6052826,2629074553.836157,3.746281363747574e-4,0.0020910203472436265,6
1793,410079638.8609296,75264988.1551886,2649985245.481053,3.74661057195707e-4,0.002091179528253541,6
1794,415643428.5997105,76261816.3300374,2671065677.2247005,3.746889447554576e-4,0.0020913128478273254,6
1795,421251806.7878047,77266643.34691295,2692317068.3359118,3.747122488081812e-4,0.0020914226947883713,6
1796,426905077.0389658,78279522.77260977,2713740643.093088,3.7473139523548605e-4,0.002091511324302452,6
1797,432603550.1176077,79300509.49275061,2735337632.3070264,3.7474678591558946e-4,0.002091580858115261,6
1798,438347543.754689,80329659.67976372,2757109274.7082033,3.747587987778199e-4,0.0020916332857512984,6
1799,444137382.46203315,81367030.76027821,2779056818.2245855,3.7476778800425167e-4,0.002091670466412943,6
1800,449973397.34464157,82412681.38181809,2801181521.136813,3.7477408438840536e-4,0.002091694131608238,6
1801,455855925.9114495,83466671.3788694,2823484653.1008697,3.7477799584550417e-4,0.0020917058885142697,6
1802,461785311.88680565,84529061.73878615,2845967496.049671,3.747798080428163e-4,0.002091707223931929,6
1803,467761905.02501935,85599914.56801821,2868631344.9920473,3.7477978511814514e-4,0.002091699508647887,6
1804,473786060.92915875,86679293.05890894,2891477508.7195663,3.7477817046801485e-4,0.0020916840020954947,6
1805,479858140.8745749,87767261.45716505,2914507310.4243712,3.7477518759429447e-4,0.002091661857269272,6
1806,485978511.6377731,88863885.03013091,2937722088.2320547,3.7477104099695017e-4,0.002091634125842424,6
1807,492147545.33152795,89969230.03605434,2961123195.657287,3.747659170990768e-4,0.00209160176341131,6
1808,498365619.24702036,91083363.69451141,2984712001.990814,3.7475998519126473e-4,0.002091565634792704,6
1809,504633115.70344394,92206354.15809357,3008489892.6245074,3.7475339838449723e-4,0.002091526519324753,6
1810,510950421.9053258,93338270.48541862,3032458269.3196692,3.7474629456303306e-4,0.0020914851161355484,6
1811,517317929.80778813,94479182.61552058,3056618550.423688,3.7473879733046706e-4,0.0020914420493440755,6
1812,523736035.9899697,95629161.3436728,3080972171.040615,3.7473101694270484e-4,0.0020913978731586956,6
1813,530205141.53674054,96788278.29868421,3105520583.161071,3.7472305122167814e-4,0.002091353076844667,6
1814,536725651.9287358,97956605.92168608,3130265255.756264,3.747149864446132e-4,0.0020913080895392983,6
1815,543297976.9406537,99134217.44640933,3155207674.840388,3.747068982052848e-4,0.0020912632848976245,6
1816,549922530.5477319,100321186.8809453,3180349343.50541,3.7469885224460813e-4,0.0020912189855544637,6
1817,556599730.840281,101517588.99097711,3205691781.9321237,3.7469090524802666e-4,0.002091175467392014,6
1818,563329999.9461161,102723499.28446026,3231236527.381061,3.7468310560751075e-4,0.0020911329636052085,6
1819,570113763.9606814,103938993.99772198,3256985134.1665273,3.746754941468712e-4,0.002091091668559624,6
1820,576951452.8846395,105164150.08294186,3282939173.616725,3.746681048097648e-4,0.0020910517414391653,6
1821,583843500.5686665,106399045.19697271,3309100234.0226793,3.746609653099791e-4,0.0020910133096830636,6
1822,590790344.6651926,107643757.69145699,3335469920.5784664,3.746540977437858e-4,0.0020909764722134017,6
1823,597792426.5867997,108898366.60419065,3362049855.315024,3.746475191645878e-4,0.002090941302455634,6
1824,604850191.470987,110162951.65168306,3388841677.0295706,3.746412421204617e-4,0.0020909078511559013,6
1825,611964088.1509972,111437593.2228603,3415847041.212486,3.746352751553376e-4,0.002090876149000222,6
1826,619134569.1324034,112722372.37385762,3443067619.9732566,3.7462962327469143e-4,0.0020908462090415904,6
1827,626362090.575147,114017370.8238463,3470505101.9669714,3.746242883768221e-4,0.0020908180289415258,6
1828,633647112.2807235,115322670.95183997,3498161192.322641,3.746192696509639e-4,0.0020907915930332647,6
1829,640990097.684211,116638355.79442547,3526037612.574467,3.746145639435488e-4,0.002090766874214207,6
1830,648391513.850846,117964509.04436369,3554136100.5970335,3.746101660939769e-4,0.00209074383567567,6
1831,655851831.4768529,119301215.0500071,3582458410.545277,3.746060692413299e-4,0.0020907224324781004,6
1832,663371524.8942425,120648558.81548145,3611006312.799926,3.7460226510352635e-4,0.0020907026129800433,6
1833,670951072.079307,122006626.00158036,3639781593.91903,3.745987442304121e-4,0.002090684320129171,6
1834,678590954.66454,123375502.92732383,3668786056.5960503,3.7459549623227513e-4,0.002090667492623743,6
1835,686291657.9537306,124755276.5721322,3698021519.624927,3.7459250998527285e-4,0.0020906520659526528,6
1836,694053670.939982,126146034.57857,3727489817.872409,3.7458977381525497e-4,0.0020906379733221614,6
1837,701877486.3264244,127547865.25561537,3757192802.257898,3.745872756614261e-4,0.0020906251464771486,6
1838,709763600.5493945,128960857.58241314,3787132339.740936,3.745850032212572e-4,0.002090613516424569,6
1839,717712513.8038754,130385101.21247143,3817310313.3164477,3.7458294407800776e-4,0.002090603014066479,6
1840,725724730.0709931,131820686.47826394,3847728622.017775,3.7458108581218556e-4,0.0020905935707497447,6
1841,733800757.147385,133267704.39620201,3878389180.9274697,3.7457941609821805e-4,0.0020905851187392427,6
1842,741941106.676262,134726246.67194274,3909293921.195809,3.7457792278754415e-4,0.002090577591621052,6
1843,750146294.1800002,136196405.70600155,3940444790.066911,3.7457659397929137e-4,0.002090570924641822,6
1844,758416839.0941079,137678274.59963945,3971843750.91235,3.745754180796371e-4,0.0020905650549901547,6
1845,766753264.8024259,139171947.16099763,4003492783.272086,3.745743838509001e-4,0.002090559922025532,6
1846,775156098.6734295,140677517.91145352,4035393882.902541,3.74573480451347e-4,0.0020905554674599852,6
1847,783625872.0975068,142195082.0921748,4067549061.8316174,3.7457269746663533e-4,0.00209055163549738,6
1848,792163120.5251063,143724735.67084908,4099960348.4204364,3.7457202493376517e-4,0.002090548372934863,6
1849,800768383.5056477,145266575.34856975,4132629787.431583,3.7457145335834466e-4,0.00209054562923071,6
1850,809442204.7271034,146820698.56685907,4165559440.103592,3.7457097372592987e-4,0.002090543356542532,6
1851,818185132.0561666,148387203.5148118,4198751384.231456,3.745705775081325e-4,0.002090541509739454,6
1852,826997717.5789286,149966189.13634464,4232207714.2528863,3.745702566641476e-4,0.0020905400463916593,6
1853,835880517.6419963,151557755.13753685,4265930541.3400927,3.745700036382956e-4,0.002090538926740369,6
1854,844834092.8939894,153162001.99405056,4299921993.496818,3.745698113541296e-4,0.0020905381136510923,6
1855,853859008.327362,154779030.9586192,4334184215.660388,3.745696732056068e-4,0.002090537572552737,6
1856,862955833.3205,156408944.06859457,4368719369.808529,3.7456958304578667e-4,0.0020905372713649357,6
1857,872125141.6800538,158051844.15354344,4403529635.070703,3.7456953517346923e-4,0.002090537180415706,6
1858,881367511.6834682,159707834.84288684,4438617207.843754,3.745695243181506e-4,0.0020905372723513684,6
1859,890683526.121679,161377020.5735749,4473984301.911604,3.745695456236392e-4,0.002090537522040467,6
1860,900073772.3419497,163059506.5977918,4509633148.568805,3.74569594630634e-4,0.00209053790647321,6
1861,909538842.2908269,164755398.99068633,4545565996.747724,3.7456966725854036e-4,0.002090538404657824,6
1862,919079332.5571958,166464804.6581238,4581785113.149163,3.7456975978676426e-4,0.002090538997515029,6
1863,928695844.4154216,168187831.34445617,4618292782.376227,3.745698688357007e-4,0.0020905396677716984,6
