p_primary,r_react,r_relapse,r_clear,beta,p_im,adr,r_sym,r_sc,r_death_a,r_death_s,r_death_tx,r_csi,r_recsi,pdx0,pdx1,p_under,prv0,r_aware,r_det,ppv,r_death_bg,scale_dur,p_tx_die,Year0,prv,Country,ra,rs,rc,pr_a,pr_s,pr_c,prv_a,prv_s,prv_c
0.10804234245792031,0.0014941333448514342,0.0012148700598161668,0.0247418633941561,25.301955794449896,0.692740766648203,0.12678563008084895,1.2706308795321672,0.29550913725041483,0.02603775154806511,0.2,0.17391304347826086,2.494548026850201,3.2012832054826608,0,1,0.0503579486684903,0.00628013428657575,2.494548026850201,3.2012832054826608,0.951752468628246,0.01020523422110121,1,0.08,2018,0.0038091564968602675,ZAF,0.3317521230195811,0.5057143714715161,0.5057143714715161,0.5743503043943143,0.2516277172194208,0.17402197838626488,0.0021877901934572747,9.584893538364749e-4,6.628769495665179e-4
0.12828056851634756,7.039071375038474e-4,0.0017812242487445474,0.03692132047377527,32.9288301600609,0.7981512524024583,0.1413625355809927,1.6283681828697585,0.17017287670485326,0.00547401394655319,0.2,0.17391304347826086,2.648964497473729,5.626114044565532,0,1,0.3561757762950486,0.00668380044345452,2.648964497473729,5.626114044565532,0.9533958254963152,0.01020523422110121,1,0.08,2018,0.0040760464886552905,ZAF,0.18585212487250766,0.38037811092595447,0.38037811092595447,0.554065514962446,0.30788055721804275,0.13805392781951123,0.0022583967967476637,0.0012549354641738374,5.627142277337897e-4
0.1232057843450457,7.406507963314652e-4,0.0013657419045921416,0.029681144561618567,29.768230938818306,0.7820777134480886,0.19705773568712176,1.3150686416490522,0.25209696616166616,0.0255556032983754,0.2,0.17391304347826086,2.495991433760188,3.3148514738608985,0,1,0.2587665295898929,0.00664556768240958,2.495991433760188,3.3148514738608985,0.886003102640108,0.01020523422110121,1,0.08,2018,0.0040331017321308645,ZAF,0.2878578036811428,0.46230220038276737,0.46230220038276737,0.5642233522613184,0.25958215950197855,0.17619448823670306,0.002275570179313806,0.0010469212571177,7.106102956993583e-4
0.10290044646011666,0.001087210629833862,0.0018623430495150388,0.024595311637967826,38.36878124298528,0.7695990325929597,0.12728381291963162,1.2572111115851248,0.2797768711327913,0.0287055066203848,0.2,0.17391304347826086,3.0595667686504937,5.822255316107301,0,1,0.27628332098999614,0.00624912640931954,3.0595667686504937,5.822255316107301,0.9134951969838804,0.01020523422110121,1,0.08,2018,0.00379179902747085,ZAF,0.3186876119742773,0.4899821053538925,0.4899821053538925,0.6476939664664678,0.23605092982798032,0.11625510370555181,0.00245592535214629,8.950576861553256e-4,4.4081598916923415e-4
0.11394092023605482,0.001256763614481315,0.0017463881744537503,0.02559250241611153,30.48303852439858,0.7756567195919342,0.14822537270374597,1.1670294912427253,0.2747005984039685,0.01845813901855726,0.2,0.17391304347826086,2.3389246245427775,4.034491217461972,0,1,0.07644016569450024,0.00679591363264697,2.3389246245427775,4.034491217461972,0.9709618370000984,0.01020523422110121,1,0.08,2018,0.004148802495344021,ZAF,0.30336397164362694,0.4849058326250697,0.4849058326250697,0.6042929625785262,0.2587868033287451,0.1369202340927287,0.0025070921510646203,0.0010736553354124,5.680550088670003e-4
0.10537282270146534,0.0013301645759493112,0.00173924650545232,0.03576483316253871,32.14083479880355,0.7341428355919197,0.13841994246467948,1.4674715569075525,0.22379268669452992,0.01487987452931382,0.2,0.17391304347826086,2.7641169962477505,5.340420636725119,0,1,0.33440493856819886,0.00705816915056383,2.7641169962477505,5.340420636725119,0.9633089682844036,0.01020523422110121,1,0.08,2018,0.004276479931715344,ZAF,0.24887779544494495,0.43399792091563116,0.43399792091563116,0.5866980714205309,0.2779178377359698,0.13538409084349934,0.0025090025284059962,0.0011885100557435962,5.78967347565752e-4
0.1041557915485464,0.001037616559304297,0.0015544670202536509,0.026693593803793193,37.68710643006489,0.7323193505685776,0.14857544479891657,1.6550997340644675,0.2019310347592144,0.04631628194692233,0.2,0.17391304347826086,3.315827224289101,5.620520701990993,0,1,0.3710324757628527,0.00615456242133062,3.315827224289101,5.620520701990993,0.9401673183707816,0.01020523422110121,1,0.08,2018,0.0037394526287446005,ZAF,0.25845255092723796,0.41213626898031563,0.41213626898031563,0.5844188477255823,0.266589895516699,0.14899125675771874,0.002185406596415319,9.969002855866685e-4,5.57145746742613e-4
0.13621428766986357,7.772445033770055e-4,0.0012912199849495665,0.020326198008842767,24.94504364603199,0.7223085317993536,0.18665398857556284,1.730420743309651,0.1561514634647195,0.04228399633503069,0.2,0.17391304347826086,2.8671940451924542,4.211147028201924,0,1,0.21011821218596025,0.00581971003961531,2.8671940451924542,4.211147028201924,0.9889702314313084,0.01020523422110121,1,0.08,2018,0.0035490145617315494,ZAF,0.2086406940208514,0.3663566976858207,0.3663566976858207,0.5248119915938604,0.2897133662698378,0.18547464213630177,0.001862565400337946,0.00102819695561992,6.582522057736829e-4
0.12113002433674411,6.606604210101067e-4,0.0017516853379784152,0.022750007500872017,35.28919013333507,0.8320393274212255,0.1995513450819999,1.2488171950718543,0.19635486091966572,0.02655036642797399,0.2,0.17391304347826086,2.0180498418853023,3.5550306085882606,0,1,0.2708470489771128,0.00681428519075838,2.0180498418853023,3.5550306085882606,0.8625019529717455,0.01020523422110121,1,0.08,2018,0.004136778665802389,ZAF,0.2331104615687409,0.40656009514076696,0.40656009514076696,0.5500894214076613,0.2954939459918395,0.1544166326004992,0.002275598182762793,0.0012223930516528049,6.387874313867907e-4
0.1305439574387856,8.760434351861477e-4,0.0016594716535881162,0.023011959339492023,35.97318126424216,0.8396002463344484,0.15614774520508945,1.1832851043172108,0.17281007231955237,0.06647550958618155,0.2,0.17391304347826086,4.272657247483877,6.765505474568692,0,1,0.24906022593636556,0.00602848896446704,4.272657247483877,6.765505474568692,0.9623782195065922,0.01020523422110121,1,0.08,2018,0.0036735143273125778,ZAF,0.2494908161268351,0.3830153065406536,0.3830153065406536,0.7056760605551242,0.18325405240281806,0.11106988704205788,0.002592311118890747,6.73186387039842e-4,4.0801682138198926e-4
0.10807722387602553,0.0010436209687031805,0.0014116854858584702,0.03681620944757015,33.65791423339397,0.7890895259240642,0.11443920657038689,1.4168446343853336,0.181722409143453,0.00659751997703262,0.2,0.17391304347826086,2.5022715089423406,4.515817478092882,0,1,0.2563851854759915,0.00689687724782005,2.5022715089423406,4.515817478092882,0.9698201880800574,0.01020523422110121,1,0.08,2018,0.004188387879875956,ZAF,0.19852516334158682,0.3919276433645542,0.3919276433645542,0.5646861647998579,0.2863078485924913,0.14900598660765088,0.0023651246885813613,0.001199168322958151,6.240948683364439e-4
0.11468683555489406,0.001468464226461947,0.0019630133885657416,0.026068946411833167,38.976339464774355,0.777163459311705,0.19749440434388818,1.4760056393690324,0.29434518293874545,0.00455669053710035,0.2,0.17391304347826086,2.720073688489212,4.402267907402403,0,1,0.17157557211786523,0.00595656821411313,2.720073688489212,4.402267907402403,0.9544693155565818,0.01020523422110121,1,0.08,2018,0.003614085359378973,ZAF,0.309107107696947,0.5045504171598467,0.5045504171598467,0.5748225668467127,0.2715279100052405,0.15364952314804672,0.0020774578230813457,9.81325044212711e-4,5.553024920849162e-4
0.12209629909833894,9.288644071202726e-4,0.0018535020757932217,0.025981544372625648,32.25419870996848,0.8124176648911089,0.12904398166574538,1.2196288063528549,0.2908320865534657,0.00240557761282587,0.2,0.17391304347826086,2.2445080267874884,3.873267939229457,0,1,0.3360127705572145,0.00762926112435096,2.2445080267874884,3.8732679392294567,0.8719651985299981,0.01020523422110121,1,0.08,2018,0.004640658015594829,ZAF,0.3034428983873928,0.501037320774567,0.501037320774567,0.5872291768229835,0.27066121648586206,0.14210960669115455,0.0027251297864147313,0.001256046143795763,6.594820853843349e-4
0.1389667759044096,0.0010544449368026108,0.0015201532996725292,0.03893817600794137,29.330411135219038,0.7689567808434367,0.16573973731137814,1.473497217435075,0.2776587655684118,0.03748446651119845,0.2,0.17391304347826086,3.6592839829926502,5.7606719819201935,0,1,0.3335297449709972,0.00670284987310383,3.6592839829926502,5.7606719819201935,0.9798972187652044,0.01020523422110121,1,0.08,2018,0.004083333389950933,ZAF,0.32534846630071146,0.487863999789513,0.487863999789513,0.6326674602985476,0.23029352249690746,0.13703901720454506,0.002583392165372516,9.403652299010386e-4,5.595759946773793e-4
0.12288177642971278,5.316298438701779e-4,0.00185745624427218,0.02464587429538369,34.90144460438751,0.8198878899938427,0.10416647717356682,1.456660027238356,0.20999440677475692,0.0056678137430911,0.2,0.17391304347826086,2.951936030381445,4.124913694083932,0,1,0.2686234804485778,0.00710001808225393,2.951936030381445,4.124913694083932,0.9954195697248508,0.01020523422110121,1,0.08,2018,0.004305499133414303,ZAF,0.22586745473894923,0.42019964099585816,0.42019964099585816,0.5744436772713195,0.25572887969815034,0.16982744303053024,0.0024732667546869917,0.0011010404699293968,7.311919087979148e-4
0.11936618857784198,0.0010754426766652614,0.0013256848092423753,0.032298921849578624,30.642222699476406,0.7049522707378492,0.17972623636014762,1.5507007808162174,0.2886087263845394,0.02028880623201678,0.2,0.17391304347826086,3.078858087185654,4.188576344973179,0,1,0.3271950053277231,0.0056857063152273004,3.078858087185654,4.188576344973179,0.8655113745412686,0.01020523422110121,1,0.08,2018,0.003453771784411056,ZAF,0.31910276683765737,0.4988139606056406,0.4988139606056406,0.5730371386747568,0.2554961731476656,0.17146668817757754,0.0019791395009745205,8.824254738424092e-4,5.922068095941261e-4
0.13949865174712614,9.333055817987771e-4,0.001498561799991876,0.02173392824828625,25.414172851713374,0.7178677563229575,0.1276058714836836,1.6133851938305557,0.2634262151039259,0.01131141965834312,0.2,0.17391304347826086,3.840750629402453,5.748627127869454,0,1,0.3476914930398711,0.00556386008003564,3.840750629402453,5.748627127869454,0.9185387294105692,0.01020523422110121,1,0.08,2018,0.0033637474879643506,ZAF,0.2849428689833702,0.4736314493250271,0.4736314493250271,0.6160997103884542,0.2358967045881725,0.14800358502337327,0.002072403853154727,7.934969474775337e-4,4.9784668733209e-4
0.12944564004195855,9.061706070788205e-4,0.001180884945462458,0.022825680044479667,29.9565673682373,0.709547052741982,0.15922798635438085,1.8222156180909308,0.2664937836561461,0.02271482547192081,0.2,0.17391304347826086,3.5374938647482685,4.876877428815282,0,1,0.28368937351700935,0.00594120469669999,3.5374938647482685,4.876877428815282,0.9984398899335925,0.01020523422110121,1,0.08,2018,0.003612221861600546,ZAF,0.29941384334916815,0.47669901787724733,0.47669901787724733,0.5621491166993435,0.2616709871295228,0.17617989617113367,0.0020306073288208055,9.452136602558575e-4,6.364008725238834e-4
0.12331437864108012,0.001401439125649631,0.0012241893221158534,0.029232421847991644,38.076868396950886,0.8317327624442987,0.15000097737647594,1.3952907267027612,0.2338296958416392,0.04223189063464924,0.2,0.17391304347826086,3.4365211715835375,4.977668744054896,0,1,0.2645612053920795,0.00624946558317991,3.4365211715835375,4.977668744054896,0.9614616577650484,0.01020523422110121,1,0.08,2018,0.00379557126851875,ZAF,0.2862668206973896,0.4440349300627404,0.4440349300627404,0.6221441730823074,0.22959863219385815,0.14825719472383442,0.0023613925482275622,8.714579716462121e-4,5.627207486449755e-4
0.12780111324740576,0.0010642738721799105,0.001754064241121523,0.034738935115747153,25.337715579895303,0.7561828554747626,0.17322906446643174,1.2358224830756177,0.2584368424152391,0.04670048497098868,0.2,0.17391304347826086,2.754714425565054,4.352175981879064,0,1,0.3154093838156146,0.00643962971869312,2.754714425565054,4.352175981879064,0.8612055295048353,0.01020523422110121,1,0.08,2018,0.0039234445242561896,ZAF,0.315342561607329,0.46864207663634033,0.46864207663634033,0.6148810330194102,0.24322070113319028,0.1418982658473995,0.0024124516220689943,9.542629280467666e-4,5.567299741404286e-4
0.12651915651280435,0.0013665185051504524,0.00129168247950729,0.03880166606511921,21.4768569462467,0.735266063909512,0.13002816089428962,1.137902735759334,0.2567214067818628,0.00249782470043925,0.2,0.17391304347826086,2.483266383552925,4.388836593926213,0,1,0.112023703677726,0.00716689633705804,2.483266383552925,4.388836593926213,0.9930690163764904,0.01020523422110121,1,0.08,2018,0.004368074524542806,ZAF,0.2694244657034032,0.466926641002964,0.466926641002964,0.6221020774003218,0.2482817254656509,0.12961619713402725,0.0027173882359575025,0.0010845130799160406,5.661732086692628e-4
0.11475757178617642,0.0012023008603136986,0.0013459407706279307,0.037805261104367674,33.27707615192048,0.7214277451974339,0.17926454590633512,1.4866585393218406,0.28726847190031085,0.01111304071093569,0.2,0.17391304347826086,2.8268216936577972,4.9865604344684895,0,1,0.2281296899124527,0.00650618102885781,2.8268216936577972,4.9865604344684895,0.9853827956533784,0.01020523422110121,1,0.08,2018,0.003947972740572839,ZAF,0.30858674683234777,0.49747370612141206,0.49747370612141206,0.5871504483827331,0.270715855369421,0.142133696247846,0.0023180539648301503,0.0010687788174393335,5.61139958303356e-4
0.12674224045826124,0.0011681599374860525,0.0016595468998188154,0.030305780470371246,34.39208999299444,0.7673799876868724,0.16623656004667284,1.5357951280113005,0.2111271004384457,0.02667173412520417,0.2,0.17391304347826086,4.184796168085697,5.8664866596115655,0,1,0.3413005128328603,0.00616435439888584,4.184796168085697,5.8664866596115655,0.975801793168846,0.01020523422110121,1,0.08,2018,0.0037522892331400205,ZAF,0.24800406878475106,0.4213323346595469,0.4213323346595469,0.6364547004195537,0.21688432120708362,0.14666097837336262,0.0023881621197656485,8.138127033022217e-4,5.5031441007215e-4
0.10658429441740737,6.25321944942698e-4,0.0011035681013716386,0.03846050432883203,35.71108886250295,0.701051174364984,0.15905774030834438,1.4379357079110988,0.26777299977998953,0.08095222579233724,0.2,0.17391304347826086,3.2405892242486565,4.831624449272774,0,1,0.29754519811970453,0.00651548544295139,3.2405892242486565,4.831624449272774,0.9506258216972392,0.01020523422110121,1,0.08,2018,0.003977416576526724,ZAF,0.35893045979342797,0.47797823400109074,0.47797823400109074,0.6081721830530942,0.24158754055732604,0.15024027638957962,0.002418954122257822,9.608942884950308e-4,5.975681657738706e-4
0.11327728946693241,0.001077202229294926,0.0014788521819515154,0.02743073267862201,34.720042418688536,0.7517164847697131,0.18531421259976924,1.2984281396961763,0.29626321065853123,0.01149607409112714,0.2,0.17391304347826086,2.27491981005335,5.179813837131245,0,1,0.15797058183057588,0.00661003432393847,2.27491981005335,5.179813837131245,0.9603345008773734,0.01020523422110121,1,0.08,2018,0.004015662297216943,ZAF,0.31796451897075956,0.5064684448796325,0.5064684448796325,0.594763204885743,0.2879718574984834,0.1172649376157737,0.0023883681776315936,0.0011563977308161899,4.708963887691593e-4
0.11640646046493203,6.202035208698362e-4,0.0011139954026555643,0.025566415642388166,33.91678679967299,0.7565825062338263,0.16856292267329992,1.4773675212200648,0.16530882067855637,0.03326609027213332,0.2,0.17391304347826086,2.830620269749652,5.56555671526045,0,1,0.3417935729232812,0.00590895372931807,2.830620269749652,5.56555671526045,0.8932658400139122,0.01020523422110121,1,0.08,2018,0.00358258950900138,ZAF,0.2087801451717909,0.3755140548996576,0.3755140548996576,0.5861175928922179,0.27878139025456283,0.13510101685321926,0.0020998187393368017,9.987592840308163e-4,4.8401148563376195e-4
0.10731729642488062,7.102093868888914e-4,0.0011881144909653813,0.028517006034962836,38.913035817211494,0.7860126720997505,0.18392854142002762,1.3094141387169955,0.23064184564281337,0.00843653144031752,0.2,0.17391304347826086,2.5717767146509423,5.178740507127902,0,1,0.2460730976417523,0.0073182307525809,2.5717767146509423,5.178740507127902,0.9911025801039892,0.01020523422110121,1,0.08,2018,0.004464959454100096,ZAF,0.2492836113042321,0.4408470798639146,0.4408470798639146,0.6028735202656748,0.2709213199051922,0.12620515982913308,0.0026918058239368305,0.0012096527086279645,5.635009215353014e-4
0.10389842071803287,0.0011934405262582005,0.0016180585592985154,0.0310478586377576,33.6418968886137,0.7119726273720153,0.1757575291208923,1.4524885349890186,0.28059902356505906,6.17603268722333e-4,0.2,0.17391304347826086,2.5942409756913545,4.176600065679732,0,1,0.39650678353422736,0.00715060541030939,2.5942409756913545,4.176600065679732,0.8785151968745866,0.01020523422110121,1,0.08,2018,0.004333340290351837,ZAF,0.2914218610548826,0.49080425778616027,0.49080425778616027,0.5672084754908819,0.27601296677017917,0.1567785577389389,0.002457907339873681,0.00119605810956476,6.793748409133957e-4
0.11355665453942493,0.0012112331178504975,0.0011642314864555375,0.031474698297679425,36.74399373936467,0.7752957869740202,0.15349209476262332,1.5523539292531114,0.2686069195503557,0.03186207049555659,0.2,0.17391304347826086,3.4888130182118973,4.639922777102072,0,1,0.391895522245141,0.00618541666144292,3.4888130182118973,4.639922777102072,0.8892920710342566,0.01020523422110121,1,0.08,2018,0.003756481387014809,ZAF,0.3106742242670135,0.4788121537714569,0.4788121537714569,0.5951218534561631,0.23884894797448247,0.16602919856935433,0.0022355641655138316,8.972316273742119e-4,6.236855941267653e-4
0.12183189161354677,6.142793924082071e-4,0.0018822617268888279,0.024408805426210167,38.75379475345835,0.8175572263542563,0.19068476958200337,1.0615008095918257,0.28831789464025387,0.00364460220078245,0.2,0.17391304347826086,2.6835027394873743,4.4128285235520455,0,1,0.1020885017874051,0.00704636464573308,2.6835027394873743,4.4128285235520455,0.976163148997414,0.01020523422110121,1,0.08,2018,0.004276569470278822,ZAF,0.3021677310621375,0.4985231288613551,0.4985231288613551,0.6508359437505769,0.22414939054523583,0.1250146657041873,0.0027833451272038217,9.5859044038736e-4,5.346339026876402e-4
0.10170160172041506,5.035149389877915e-4,0.0014492486622184515,0.0334525662381202,38.492420783499256,0.7769296491099521,0.11233968613669276,1.2337106273970393,0.2872503250807291,0.03263383088300604,0.2,0.17391304347826086,2.9605237016658896,3.34461261399956,0,1,0.27980127975164554,0.00661176590051586,2.9605237016658896,3.34461261399956,0.8725991149874938,0.01020523422110121,1,0.08,2018,0.0040163449908788085,ZAF,0.33008939018483635,0.49745555930183033,0.49745555930183033,0.603144283585465,0.2215731633788717,0.17528255303566329,0.00242243552215567,8.899142648499032e-4,7.039952038732354e-4
0.13504070645198227,0.0012900508407037705,0.0012594575926894323,0.02756791723892093,29.476039497181773,0.788258525438141,0.1525127280969173,1.6102421558872422,0.2890309406337346,0.04227814105281966,0.2,0.17391304347826086,2.4034264071446363,3.6325429203804087,0,1,0.21191374833521184,0.00641663089650963,2.4034264071446363,3.632542920380409,0.9458661528583386,0.01020523422110121,1,0.08,2018,0.003889652035007428,ZAF,0.34151431590765546,0.4992361748548358,0.4992361748548358,0.521625931213382,0.29970730175182875,0.1786667670347893,0.002028943364856776,0.001165757116165586,6.949515539850662e-4
0.10999764133943245,8.320804652757943e-4,0.001230178087996319,0.031587907713837925,37.26547923195176,0.750563995449338,0.18071451517753304,1.4880098247276818,0.2112570174776239,0.0520900648216005,0.2,0.17391304347826086,3.0641195278626623,3.981307554036739,0,1,0.19573723611463015,0.00591598352753889,3.0641195278626623,3.981307554036739,0.9601984936819484,0.01020523422110121,1,0.08,2018,0.0035960774843632843,ZAF,0.27355231652032563,0.4214622516987251,0.4214622516987251,0.5706542599523684,0.25077802437240626,0.17856771567522536,0.0020521169355707048,9.018172070187171e-4,6.421433417738627e-4
0.1151142977969721,9.553552609868348e-4,0.001405416126968339,0.020784513014368712,30.44594437489286,0.7173190214741043,0.11122377165593207,1.508401968844191,0.1865276296565912,0.03345546176819976,0.2,0.17391304347826086,2.971690797006841,6.299104667118644,0,1,0.2387896015162678,0.00609888739634411,2.971690797006841,6.299104667118644,0.9978503853469808,0.01020523422110121,1,0.08,2018,0.003689764368486413,ZAF,0.23018832564589214,0.3967328638776924,0.3967328638776924,0.5989618296722831,0.2764683990865065,0.12456977124121046,0.002210028017208218,0.0010201032479618733,4.596331033163219e-4
0.13343308852985503,0.001267245579743758,0.0013705126276006923,0.024093772959895433,25.185018793214113,0.730191246420145,0.17731085531413557,1.4364226510030864,0.15119663888961504,0.03092034349492935,0.2,0.17391304347826086,3.4374549947041304,3.8355336157739877,0,1,0.3560308314262501,0.00600124009483817,3.4374549947041304,3.835533615773987,0.8765557396066044,0.01020523422110121,1,0.08,2018,0.003649176498180596,ZAF,0.19232221660564558,0.36140187311071625,0.36140187311071625,0.5834185673850238,0.22653506312501226,0.1900463694899638,0.0021289973247036213,8.266664283696525e-4,6.935127451073217e-4
0.11790491620544345,5.980168671812862e-4,0.0011356529783457519,0.03348925679456442,37.279472284251824,0.7430129850981757,0.14957507303915918,1.532591543660598,0.26241447392227873,0.0280145610373931,0.2,0.17391304347826086,4.51418344403001,4.949979862817603,0,1,0.2501319705953935,0.00580740240240871,4.51418344403001,4.949979862817603,0.995640080546639,0.01020523422110121,1,0.08,2018,0.003519670899999981,ZAF,0.300634269180773,0.47261970814337995,0.47261970814337995,0.6330599773228859,0.19854550110391517,0.16839452157319892,0.0022281627801380094,6.988148225613644e-4,5.926932973006073e-4
0.10919394604628906,0.0010604200400412083,0.001987055367603898,0.024752443805336952,29.792829311452806,0.7152437004516832,0.15642190277576448,1.059235768697915,0.2573979538372686,0.05483218273081396,0.2,0.17391304347826086,2.667050222153562,4.665076424102247,0,1,0.02822316588690323,0.00650983653030442,2.667050222153562,4.665076424102247,0.984763351151837,0.01020523422110121,1,0.08,2018,0.003959923930294753,ZAF,0.3224353707891838,0.4676031880583698,0.4676031880583698,0.6519334363165239,0.22751157647863,0.12055498720484607,0.0025816068154290934,9.009285361168118e-4,4.7738857874884776e-4
