prv0,r_death_a,r_death_tx,r_sym,r_aware,r_det,r_sc,rt_report,report0,ppv,r_death_s,r_death_bg,scale_dur,p_tx_die,cap_report,Year0,inc0,adr
0.0029196042632048456,0.04110461645908145,0.10526315789473685,1.0602592074419148,2.7552747911042106,3.1022987957747854,0.10944876909920698,0.7224833290829946,0.30048344164987595,0.5022775629879529,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.002810846169086157,0.044517197009492325,0.10526315789473685,1.0750733803350419,3.2984533646446637,3.0768366624666132,0.10664916479623673,0.725371597189237,0.29985325679034186,0.5076807350493265,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0029863979067362803,0.041877013279121335,0.10526315789473685,1.0063056850333976,2.805297286690722,3.178896524532409,0.10558804943674302,0.7179819121136262,0.30030701689998374,0.5037869614173697,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.002885977060826375,0.04252290021208273,0.10526315789473685,1.0469804219954886,3.094645949812843,3.1320330214350722,0.10363778906696068,0.724916842670483,0.2998532565034322,0.5080933195019405,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.003078814786362618,0.0413064466353759,0.10526315789473685,0.9328760007727925,3.4719777767492457,2.8406489495379064,0.10036222762494973,0.7306402248393774,0.3002694678608278,0.5050946942876952,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0029053112153536224,0.048257375862885706,0.10526315789473685,1.0753741577663218,2.869229325960764,2.9734996193974337,0.10129283440106981,0.7249149386439403,0.2988500539803262,0.5038015460963189,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.003071549054738953,0.036345289253043235,0.10526315789473685,1.0285554034176105,2.6350121575541117,2.770952087925098,0.10634918743006493,0.7192787704607883,0.29997296683004515,0.5000435752419794,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0030161805619380692,0.0361835093493536,0.10526315789473685,1.0179814061037873,2.856398011555782,3.0244050914573473,0.10019954648098718,0.7297851811730753,0.29922157379419373,0.5070101890424985,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0029675650418905003,0.03962459433819266,0.10526315789473685,1.0325777179748037,3.2383362124566832,2.653547927899304,0.1080088686190571,0.723159665364654,0.29949404831008697,0.5011219364426253,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0029287436876308274,0.04300270958133808,0.10526315789473685,1.0475681370421164,3.0695737683645197,2.910311269533233,0.10272517476981521,0.7275953745160614,0.29902090776569495,0.5045420480077801,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0029769582117202976,0.047121829237175415,0.10526315789473685,0.9544714743744012,2.8166896646649873,3.7718216555658866,0.10534069839685103,0.7245702463549055,0.2992186203350167,0.5011563924313586,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.002946614932867097,0.03874339977388663,0.10526315789473685,1.0865412572293764,2.693181623125658,2.946713725832419,0.10357144677695101,0.7190339724578809,0.29970814268952184,0.5059846733400287,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0028482699800947537,0.042073916580490076,0.10526315789473685,1.080513819498794,3.1863132755086716,2.9593982402893797,0.10588437795633938,0.7275478258740988,0.299305794828223,0.5063356476867915,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.002700892658863276,0.05457057194080871,0.10526315789473685,1.0902189388860868,3.296619704079157,3.4677768450458224,0.11032790369653135,0.7243662154797652,0.29982420245236063,0.5050158553063303,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.003027150645147695,0.03468853689527415,0.10526315789473685,1.035102926654239,2.591490341385961,3.1519868945290472,0.10071299082421523,0.723784998481538,0.2995052094474296,0.5071830609937369,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0029190681926368855,0.04260954435101273,0.10526315789473685,1.0398152089856891,3.0806499035963246,3.001084869554944,0.10399500530309831,0.7247990411204428,0.29900603616917576,0.505154052233174,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.003015214513130981,0.03756479270066131,0.10526315789473685,1.0119984256322379,2.775736798131887,3.082007679921952,0.10408672271279484,0.7221353640112959,0.29950058551255043,0.5042779508697801,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.002891111246499695,0.045045004532414286,0.10526315789473685,1.043435899840999,3.2511816006907077,3.0079365527024478,0.10026040358003235,0.7211601541537944,0.29916191363244127,0.5092231966503353,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0029679901327032084,0.037967682340055174,0.10526315789473685,1.1105821125386741,2.6735824590902695,2.696576955118206,0.10409221262936982,0.7237820490263105,0.299378442432141,0.5027528363821945,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.002904926059335515,0.043712955224152625,0.10526315789473685,1.0619484995474844,3.1360568990432474,2.828250980648154,0.10485034979301062,0.7285472973433648,0.29887422893743215,0.5028241154432026,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0030035526611181464,0.04270015787297705,0.10526315789473685,0.9871904444442403,3.1388019042931123,2.910370916761684,0.10462925301076101,0.7264488453856381,0.30003662257186536,0.5026510232670685,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.002771387980915515,0.053075475538307326,0.10526315789473685,1.10160243024109,2.9601852398532875,3.297045037351011,0.10845496575127876,0.7278876820430008,0.2993698110906944,0.501901852262456,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.002998829664641812,0.0400709041923366,0.10526315789473685,1.0014927740171091,3.125512338415244,2.918459261172725,0.10150134808490173,0.7254260944488763,0.2989259818013358,0.5053063649594964,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0030421041570034535,0.037848571318594676,0.10526315789473685,1.0208297593078661,2.7301398492454236,2.88654274239649,0.10472963717018964,0.7296594564994141,0.2991329201578044,0.5002229332647532,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0030243438376829058,0.03458013244384586,0.10526315789473685,1.0277259069077385,3.172043012626598,2.6001029404076754,0.10350126054219225,0.7300325077638914,0.3001644043793511,0.5050428703155484,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0030100855673400326,0.03793746113133088,0.10526315789473685,1.0447003909708943,2.710621611666467,2.9155954506078374,0.10325482086561781,0.7234101336116927,0.2992131278533119,0.5036242322773125,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0028423757532461138,0.04713121555258777,0.10526315789473685,1.1015650940483668,2.7230582620253827,3.1887547116293993,0.10978067190096881,0.7247165647224244,0.2994971149114316,0.500317162460548,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.003098710811206578,0.03284811635044015,0.10526315789473685,1.0353262680563187,2.5746526691828344,2.7504908168141844,0.10335565337452364,0.7263247999099608,0.29980879364014157,0.5019313843767301,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.002940445681364505,0.03871265057487431,0.10526315789473685,1.0767772644243987,3.085074115218631,2.601982900378195,0.10874962513420819,0.7285538656376415,0.2994345692690793,0.5003984691914174,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0030360291658698187,0.03929619610000456,0.10526315789473685,0.9802910182633654,2.9895111808379506,3.05739261401282,0.10071258699590659,0.7262679917559571,0.2992013424566416,0.5058909392311076,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0029361619991615027,0.043032620934479446,0.10526315789473685,1.0653335368121588,2.739415654046872,3.0414166713967927,0.10446476040184012,0.7260205358015402,0.2991097963779925,0.5023404654725646,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.002903082991717346,0.045572952441479644,0.10526315789473685,1.058302614018693,3.1885657795728917,2.8640957712074333,0.10061622197508989,0.7242543651056186,0.2989097297862859,0.5065707921075914,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.003022708404162809,0.032472105109368016,0.10526315789473685,1.0552467410871806,2.636993843458059,2.942895692750987,0.10242712476849485,0.7247473746589527,0.29893590140564985,0.5055504713443593,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.00296611940450585,0.03508079675081681,0.10526315789473685,1.0547072201184502,3.102529393728433,2.6833198466082626,0.10663087554458077,0.7201880680201566,0.29900289124743035,0.504154357111813,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0031160815839511224,0.03138738187038789,0.10526315789473685,1.0132848362164584,2.7706966869600542,2.655162830427136,0.10279072636193,0.7231985158952159,0.29986261175680234,0.5036321714505009,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.002889783912954552,0.04963146343135019,0.10526315789473685,1.0226602767512547,3.271111766187728,3.0513842513385097,0.10354748601536004,0.7200372857680234,0.2996911804211456,0.50508817881677,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0029480831946666047,0.043364873446499926,0.10526315789473685,1.055719288214873,2.643937701624686,3.117750209727858,0.10717967504835314,0.7229615620498587,0.2997125706589417,0.5005183628141231,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
0.0029690249315338685,0.04136130078424989,0.10526315789473685,1.0559172998960156,2.813373864818768,2.8944285175540663,0.10302682438434013,0.729320975452872,0.29890881783484113,0.5020304719640314,0.12,0.007993553015848316,1,0.05,0.8,2020,0.002071985271441796,0.04123560343118253
