Time,N,N_NonHIV,N_HIV,N_ART,PrHIV,PrART,IncR_apx,MorR_apx,CNR_apx,CumInc,CumMor,CumACF,IncR,IncR_NonHIV,IncR_PLHIV,MorR,DetR,CNR,PrLat,PrRecent,Prev,PrevA,PrevS,PrevC,Key,Scenario
2020.0,58079353.678941816,50796844.70762101,1991711.839859758,5290797.131461043,0.12538894650202115,0.7265074649817385,0.00842863663010901,0.0011688184861479152,0.004266984892987149,132385659.23570055,16809261.84184313,0.0,0.008425827668541974,0.008241655193499179,0.009688855450131918,0.0011716374541055304,0.005523937389628845,0.003996628336521879,0.6897737536873747,0.9099336844762148,0.009298327215030891,0.0045282031215658144,0.0016745557498963905,0.0009006787101959333,1,Baseline
2021.0,58810336.63141576,51326061.24806149,1833954.353700289,5650321.029653969,0.12726122331624692,0.7549589960600357,0.008512930860231704,0.0011830900554091466,0.00422677483682548,132886518.94254303,16878684.577580214,0.0,0.008504076482478974,0.008363276077730141,0.009455318602957303,0.001175013312422047,0.006002811534132931,0.004343098949882861,0.6979452756451752,0.9117479480428478,0.009475147246043212,0.004657065090805823,0.0016451245178755272,0.0008972269821981975,1,Baseline
2015.0,,,,,,,0.01284415871512325,0.0016373582852406852,0.006631447851223214,203554705.32290152,25530713.525235556,0.0,0.012842922317461473,0.012735468133200733,0.013663001272978854,0.0016370708339626815,0.00916144957928707,0.0066307668365034895,0.7343350643748842,0.9421614312417782,0.014756905388551225,0.007083272758504618,0.002479844679315988,0.0016549838282315663,2,Baseline
2016.0,55025824.88049202,48651114.50921692,2871166.422748656,3503543.948526436,0.11584942861138425,0.5496004907632603,0.012842692506829257,0.0016417537127810682,0.0066402703074495825,204266478.07311642,25621575.76556354,0.0,0.012840721673101256,0.012819906033916445,0.012995470566955323,0.0016415723061861715,0.009173384594991361,0.006639405022593405,0.7384480960035835,0.9435773733860405,0.014885928169998439,0.007204815567805169,0.002480739150168648,0.0016584165806821241,2,Baseline
2017.0,55826543.42061438,49207523.253596924,2623354.494205635,3995665.6728118137,0.1185640335484809,0.6036642240073841,0.012868180408821,0.0016492479775711594,0.006662421686180725,204989064.97022545,25714072.39574219,0.0,0.012865970082916964,0.01292406688489981,0.0124442329294423,0.0016490506428370182,0.009203718549050435,0.006661359777116445,0.7431731333965939,0.9449865957551131,0.015046378663287003,0.007342636637760587,0.002486786954897519,0.0016650892915797341,2,Baseline
2018.0,56608299.52882168,49754342.798801064,2383095.972440427,4470860.757580188,0.12107688778976616,0.6523036158074405,0.012923680894458103,0.001659799263007937,0.0066994763713369414,205723899.59733334,25808355.261253662,0.0,0.0129217309953248,0.013046832935527957,0.01203288889307941,0.001659614289432473,0.009254956344323372,0.006698444069371958,0.7483765328864522,0.9463202276124287,0.015237696669015328,0.007494238434695868,0.002498744192389578,0.0016753092049419391,2,Baseline
2019.0,57372233.356460616,50293560.95814687,2168742.94709358,4909929.451220179,0.12338150328457866,0.69362292460233,0.013006659732452939,0.001673558799821441,0.006751059625465863,206472504.9240592,25904588.46543886,0.0,0.01300520735682137,0.013186520722048053,0.011741536682596716,0.0016732743059398854,0.009326507768210292,0.00675023072218368,0.7539244324510849,0.9475600219067535,0.015456841724033473,0.007656674169823267,0.002516274807334752,0.0016890830910764273,2,Baseline
2020.0,58119956.62046084,50827194.46260156,1984438.6982080704,5308323.459651217,0.12547776326611895,0.7278892886874867,0.013161729279670353,0.0017100720286584896,0.007125561699883397,207237314.49822807,26003593.557384096,0.0,0.013147629341772963,0.013374131178851731,0.01159584057443037,0.0017120997443691949,0.009249248585836792,0.006694312974684313,0.7599233902077978,0.948905763061666,0.015812380637408634,0.00783780578773914,0.0025347908325572903,0.0017579845861070264,2,Baseline
2021.0,58851450.76768603,51355509.62032567,1827329.201549769,5668611.945810587,0.1273705414153733,0.7562241797758443,0.013292109328963762,0.0017260010058893081,0.0071073943738995385,208019552.00727814,26104976.104757182,0.0,0.013274817331943781,0.013550467187905542,0.011414739813777022,0.00171250053246979,0.009822321421860875,0.007109084930052093,0.7659816642778305,0.9499255862099717,0.016068502863336324,0.0080218929062214,0.0025108865715254627,0.0017622095174899314,2,Baseline
2015.0,,,,,,,0.009535561003492978,0.0012881611739929757,0.005065326877395543,152803721.39073408,20400984.413440846,0.0,0.009534966321352444,0.009464150090496335,0.010076126113586447,0.0012879575350911855,0.006788140865902182,0.005064925931956347,0.7700916089611798,0.9203913956606103,0.011676407625570456,0.005528820053051322,0.0023518544410874383,0.0011721067529296136,3,Baseline
2016.0,55007971.79761888,48642596.222810075,2872358.972757553,3493016.602051257,0.1157173290850972,0.5487526322680768,0.00951359805540106,0.001288073126913461,0.005059554124907306,153331408.37832844,20472347.342262834,0.0,0.009512448344223136,0.009507075049887102,0.009552449819533059,0.0012879402742366854,0.0067802237681505425,0.005059018642389818,0.7734881722303422,0.9219809462500956,0.011748594302494437,0.00560968228714977,0.0023475497733761426,0.001171381979177283,3,Baseline
2017.0,55808430.96140428,49199579.20658793,2624044.5995919197,3984807.1552244266,0.11842031107068506,0.6029499984351155,0.009507606503761945,0.0012898411585332008,0.005061708270044404,153865824.77630824,20544778.49198562,0.0,0.009506248641846158,0.009560246934140072,0.00911369250662442,0.001289705941449213,0.0067829230516324324,0.00506103269471731,0.7773542074439981,0.9235584737100264,0.011840146301975798,0.005700554390760639,0.002346979089051012,0.0011724713533626896,3,Baseline
2018.0,56589933.58316121,49746960.84286901,2383411.1272291946,4459561.613062991,0.12092208467140465,0.6516994561157018,0.009520166048145116,0.0012935046375573665,0.005073201833050361,154407776.95845315,20618360.87728554,0.0,0.009518952550295992,0.009623086442240794,0.008777954664034951,0.0012933864915596594,0.006798335272787092,0.005072532420508639,0.7815755314529365,0.9250428590630009,0.011950996170692556,0.005799564800034368,0.002350931152809105,0.0011756517277050635,3,Baseline
2019.0,57353619.75365485,50286726.996688165,2168792.266546478,4898100.4904202055,0.12321615945637585,0.6931052527423117,0.009549915945632266,0.0012993067348245515,0.00509413577104092,154958154.2708097,20693190.601993974,0.0,0.009549014368802625,0.009694811081401808,0.008531252670249281,0.0012990985068543294,0.006826541416907645,0.005093578246401328,0.786043568741603,0.9264124528197437,0.012079373881670798,0.00590447621275897,0.0023595819293533975,0.0011808979039693393,3,Baseline
2020.0,58101100.09918253,50820890.26042476,1984307.52087717,5295902.3178806,0.12530244395252338,0.7274381419182068,0.009629014248459553,0.0013240639406161755,0.005384268681800775,155518486.4334674,20769899.725264348,0.0,0.009618110083261659,0.009797829789275368,0.008384779545422778,0.001324767495181082,0.0066892511866713895,0.004991140058823424,0.7908854862214494,0.9279206648061569,0.012314087337919402,0.0060213817058677194,0.002396514160891324,0.0012242645957418249,3,Baseline
2021.0,58832356.95230591,51349725.7142857,1827077.5023177797,5655553.73570244,0.12718564452697728,0.7558241955003526,0.009659531749915622,0.0013151061636872945,0.005222127151631402,156088897.0188756,20847676.473255783,0.0,0.009655824290699475,0.009870194099067456,0.00820675914909041,0.0013034357740919888,0.007434060342590621,0.005546874431856365,0.7955379683828504,0.9288358971753513,0.012385421547483195,0.006132103405992642,0.0023052494469669657,0.00119275715643497,3,Baseline
2015.0,,,,,,,0.013275915049844263,0.0019142149871096497,0.006526627982538628,212027550.48730707,29885704.956703305,0.0,0.013275220216142676,0.013188598836375529,0.01393637031486876,0.001913915758674457,0.00857173174271724,0.006526124628033994,0.8075867879389307,0.9434729705610678,0.01571281830299877,0.007668504430892582,0.003158572520533266,0.0015724242844475196,4,Baseline
2016.0,55012521.815332085,48639905.74053845,2873756.793075457,3498859.281718175,0.11583937373722746,0.549045986868349,0.013240003515749887,0.0019173893486364908,0.0065212183078168715,212762143.66194707,29991852.778958924,0.0,0.013238535459123828,0.01324636770976147,0.013180305587470027,0.0019172275481119285,0.008564480686177142,0.006520604005120611,0.8109467641724286,0.9446974651504749,0.01580709140144003,0.007772073144991341,0.00315281608615366,0.001572332159434009,4,Baseline
2017.0,55813047.433950454,49195915.540489115,2625583.527971419,3991548.3654899173,0.11855887104699123,0.6032142671108207,0.01322464271047662,0.0019230970591300536,0.006525015775957155,213505757.2808842,30099770.078843433,0.0,0.013222887612909962,0.013316928489210556,0.012540219139631983,0.0019229442264936908,0.008569275394214104,0.006524254476594232,0.8146809626784989,0.9459113693227367,0.01592458016890418,0.007887676505070995,0.0031517287098443026,0.0015743759629750012,4,Baseline
2018.0,56594614.75022234,49742364.07511385,2385001.036563093,4467249.6385453995,0.12107601942959727,0.6519390270956001,0.013233386867679726,0.001931240825572827,0.006539564342448935,214259407.44335762,30209566.992771856,0.0,0.013231829710994581,0.013399368895405654,0.012041503561879073,0.0019311140338907529,0.008588406933458078,0.00653882035583356,0.8186617245038348,0.9470515262539849,0.016064809849158312,0.008012828534479146,0.003156270079428955,0.0015788456668874725,4,Baseline
2019.0,57358363.218511865,50281245.071738094,2170373.404546442,4906744.742227324,0.12338424162859819,0.6933252547810231,0.013264368933481655,0.001942005488409421,0.00656491021566563,215024221.51958394,30321364.195535343,0.0,0.013263231338764371,0.013492531739251658,0.011665194371197748,0.0019417796813294037,0.008621904190294462,0.006564323635610299,0.8227739771699958,0.9481013287838794,0.016225280310171952,0.008144742102721985,0.0031663345501523445,0.0015858018053804559,4,Baseline
2020.0,58105904.825132206,50814581.67920117,1985843.5572624928,5305479.588668537,0.12548334231906422,0.7276429095903252,0.01336522323269112,0.001976632319104172,0.0068942817384957545,215802420.2696051,30436084.099337295,0.0,0.013354223905504503,0.013633965671718951,0.01143781547762409,0.001981924663493959,0.00849597910101023,0.006468450030237801,0.8271502749331214,0.9492997712177973,0.016526935653665954,0.008293603313398863,0.0031730315468867236,0.0016428868191190927,4,Baseline
2021.0,58837222.42177595,51342640.0550159,1828551.4665701555,5666030.900189904,0.12737824897706723,0.756016896327654,0.01342711182271258,0.0019850014148589156,0.00683962972617054,216594525.46353957,30552978.730158217,0.0,0.013408453665296865,0.013740158543973893,0.011170294462557963,0.0019677015511348054,0.009069047792074939,0.006904758329489888,0.8313819423875246,0.9500672851359642,0.016691521132056433,0.008438459241954369,0.0031270024483975294,0.001637276324419846,4,Baseline
2015.0,,,,,,,0.011421090830723544,0.0015390778002766323,0.005581567926741944,185103137.38108122,24164972.421675548,0.0,0.011420710161630728,0.010839175620172727,0.01586411955031668,0.0015388436918575131,0.007517032727819063,0.00558110758001557,0.7826169979203812,0.9157772796760224,0.013768963376545564,0.006305483299903888,0.0028471379430843116,0.0017142543317653245,5,Baseline
2016.0,54984967.721336156,48621581.69446823,2877424.695603281,3485961.3312646532,0.1157295582879593,0.547815473797438,0.011377247046603877,0.0015434360771077252,0.0055945084623456685,185734424.8774265,24250327.108606853,0.0,0.011375935769704575,0.01090545056390246,0.01487759182497606,0.0015433532770486294,0.007534578171243172,0.005594134396690275,0.7873157580328021,0.9182654287205946,0.013900628258407762,0.006423639659239838,0.00284802197257586,0.0017209910862042584,5,Baseline
2017.0,55785091.08574827,49177556.67669961,2628435.705836976,3979098.7032116805,0.11844624218488943,0.6022062779972093,0.011351017816212061,0.001549904598609978,0.005615611147176512,186372724.6727534,24337209.13289208,0.0,0.011349378695417835,0.010981610059212669,0.014022003696378096,0.001549827329548835,0.007562898922271392,0.005615161464678716,0.7925435501771151,0.9206681199422813,0.014053358777883312,0.006551865688580041,0.0028533588695529542,0.001730094834906715,5,Baseline
2018.0,56566266.29388548,49723961.943617016,2387167.374440518,4455136.9758279435,0.12096086234010604,0.6511164583979875,0.011346519319753074,0.001558239813426608,0.005645278816488126,187018926.99103385,24425707.340178795,0.0,0.01134513922277377,0.011065838552255715,0.013331657715087219,0.001558155280229274,0.007602772499047445,0.005644766061285221,0.7981016090797908,0.9228599684537063,0.014224529145543965,0.0066868919902221095,0.0028637152395842936,0.0017415148090576577,5,Baseline
2019.0,57329632.20937117,50262781.959661275,2171986.763944151,4894863.485765738,0.12326697341963296,0.6926513669886643,0.011361378685841462,0.001568466531661186,0.0056827579690492906,187674023.85131532,24515911.772499297,0.0,0.011360492745079866,0.011156226633488276,0.012785604039488996,0.0015682750424191134,0.007653391892151794,0.005682349013066935,0.8038037897573483,0.924815688215122,0.014409870272729056,0.006825246416952186,0.002878532183954675,0.0017551039240827735,5,Baseline
2020.0,58076799.6918927,50796029.74677842,1987020.348987219,5293749.596127053,0.12536451704880425,0.7270865081624232,0.011437255362184803,0.0016022273753345125,0.006014955295115667,188339987.3289839,24608632.79849463,0.0,0.011429546058185898,0.011283092009671583,0.0124339306895418,0.0016045785728411018,0.007464359951865809,0.005542000070472512,0.8097693955622567,0.9268486608006311,0.014722532765502226,0.006974157765890637,0.0029314805960113663,0.0018211758913393656,5,Baseline
2021.0,58807750.575415775,51323962.18149069,1829394.1038452727,5654394.290079816,0.12725853855484215,0.7555524010633077,0.011471960614466457,0.001606773403402499,0.005967655664563175,189017108.66191286,24703193.089804858,0.0,0.011459760866644807,0.011383189074883024,0.011976975738044307,0.0015920242960887467,0.008209775429225267,0.00609544238229827,0.8154642704698929,0.9282388110751422,0.014889358344284686,0.0071165092245943275,0.0028877442400779014,0.001816123768693842,5,Baseline
2015.0,,,,,,,0.014459526208526897,0.001952273891615642,0.00712024102158887,230315493.88489157,30546330.187516518,0.0,0.014458258666043389,0.014370097210095583,0.01513158038080564,0.0019519176318148169,0.009070950697392078,0.007119449581308348,0.7775288762133085,0.9453475128236973,0.018273431879819804,0.009039068829767037,0.003237801008496975,0.0024919629853317783,6,Baseline
2016.0,54979229.35921216,48613955.51782921,2878568.9666531696,3486704.87472978,0.11577597422828195,0.5477698150331647,0.014446037513713855,0.001956263884590271,0.007127774530032377,231115782.12544098,30654541.46646394,0.0,0.014443942511495557,0.014453016758256878,0.014376446276958344,0.001956060589065736,0.009080435203327956,0.007126893614912283,0.780988936074545,0.9467365825870608,0.01842311269644748,0.009181827515726597,0.0032372216052976195,0.0024971709975532136,6,Baseline
2017.0,55779269.48424438,49168956.38590671,2629391.138605642,3980921.9597320263,0.11850842005388476,0.6022289565577658,0.014461236732605881,0.0019636709025356047,0.007148587238800319,231927517.85148808,30764622.44187013,0.0,0.01445886901576943,0.014556363462064775,0.013750887090150926,0.0019634654519151747,0.009106773695193034,0.007147565711050428,0.7849347806974292,0.9481202930536711,0.018609703969327776,0.009344439630936625,0.0032429465002053225,0.0025068558381604335,6,Baseline
2018.0,56560363.7074676,49714326.33850613,2387941.5305215404,4458095.838439923,0.12103948631535388,0.6511936172963385,0.01450862369594121,0.0019744025473373726,0.007184206817215394,232752200.7407447,30876733.67056605,0.0,0.014506523931808929,0.014679031857209857,0.013280649695925495,0.001974196321973787,0.009152099630260481,0.007183140340458552,0.7892511331844726,0.9494267407922391,0.018832140188563162,0.00952379798558721,0.0032560557460914446,0.0025213047445487202,6,Baseline
2019.0,57323649.145149484,50252060.230341926,2172594.558276579,4898994.356530977,0.1233625043112931,0.6927713722545051,0.014585620861247322,0.001988665395943846,0.007234276641252376,233591437.1466214,30991049.991994135,0.0,0.014584039428980686,0.01481938781527693,0.012943760913062815,0.001988342335018871,0.009216235242611519,0.007233477981323174,0.7938269548260175,0.9506362732340314,0.019086913304649865,0.009716555622697179,0.0032759391945739957,0.002540680520906508,6,Baseline
2020.0,58070737.37662167,50784184.64246243,1987478.8781909794,5299073.855968248,0.12547718633055752,0.7272401709420541,0.01474904024153718,0.0020362967158161914,0.007691094792364475,234448058.0791583,31108702.190389752,0.0,0.01473320071861435,0.015019422803401902,0.012772579282139982,0.002038037540801397,0.008908188575213475,0.006991703685508706,0.7987328744031907,0.951977855691337,0.019528290205632938,0.009933855668987659,0.003359285544656307,0.0026431380626909164,6,Baseline
2021.0,58801611.27572525,51310960.67681022,1829717.74938044,5660932.849534592,0.1273885262053585,0.7557331335617948,0.014889337494939123,0.0020553426101191045,0.007701390050685453,235323999.24999577,31229326.640661664,0.0,0.014879427695007377,0.01521995947529987,0.012582274376465728,0.002039979582227796,0.009863639863169363,0.007741601628835271,0.8037619057313778,0.9530470514477277,0.019843631355945864,0.010160562427039017,0.003342528824212796,0.0026605052560892007,6,Baseline
2015.0,,,,,,,0.008916868679705585,0.0012014764693407726,0.004330941703487881,141667368.98757958,18770165.028992567,0.0,0.008916061618955824,0.008842232355633622,0.009479865263207278,0.001201260871272884,0.00594138343883652,0.0043304609824707215,0.6672579064876105,0.9239575512959624,0.009951473205631962,0.00463306310375049,0.0019336444519360892,0.0010906422852761995,7,Baseline
2016.0,55011514.76754556,48641925.68065618,2874817.7552918857,3494771.331597483,0.11578646968374617,0.5486651154296325,0.00892031874695695,0.0012061900909919395,0.004339054215148902,142161507.26616544,18836862.828103006,0.0,0.008919054627529073,0.008900654267944749,0.009055943607309887,0.0012060558240573921,0.005952408740649368,0.0043384969289483235,0.671098900205553,0.9254258798523605,0.010042250748388269,0.004715889940779312,0.001935387851992707,0.001093509843484415,7,Baseline
2017.0,55812025.21349566,49198813.14592925,2626673.415122358,3986538.652444049,0.11849080986165855,0.6028142771945091,0.008941326788685788,0.0012131277676828635,0.0043555081659951075,142663373.93392947,18904843.223641478,0.0,0.008939933624910345,0.008971664100515487,0.008709410106958363,0.0012130064055634418,0.005974914926871483,0.004354900879695442,0.6756018235484457,0.9268831843416552,0.010153346302342523,0.004808883507692782,0.001941011108911457,0.0010984096728530346,7,Baseline
2018.0,56593578.3198784,49746242.52947257,2386099.2385244006,4461236.551881432,0.12099139149150986,0.6515288118529704,0.008981536953547524,0.0012221810204766518,0.004381077042548684,143173889.7305001,18974214.33410667,0.0,0.008980350339294832,0.009054108928801046,0.008455816837608255,0.0012220560038584875,0.006009963829999219,0.004380446766277914,0.6806609320756087,0.928257191724688,0.010283850667099342,0.004910094756080731,0.0019510221100548395,0.001105465206699454,7,Baseline
2019.0,57357312.343543425,50286193.53960882,2171470.4468474844,4899648.357087111,0.12328190626474803,0.6929099189170448,0.009038837086171253,0.0012333703050427251,0.004415375197426044,143694010.44774628,19045088.149124265,0.0,0.009038019518625923,0.009146493211436311,0.00828121306816966,0.0012331809625317947,0.006057194186179616,0.004414871276450376,0.6861639260766448,0.9295242842162996,0.01043125781956078,0.005017323813072313,0.0019650904965626383,0.001114648761702734,7,Baseline
2020.0,58104839.67695397,50820670.98435876,1986935.6134412764,5297233.079153929,0.1253625125392836,0.7272254807249157,0.009147814299194198,0.0012614866603787153,0.004676255205014002,144225422.69928718,19118087.593733005,0.0,0.009138461475148548,0.00927465344207608,0.008204283329854487,0.0012635958622846308,0.005958677971305065,0.004343066345991834,0.6922904273628634,0.9309564810141335,0.010675324619312029,0.005137379518435854,0.001995739704987137,0.0011600134645435019,7,Baseline
2021.0,58836143.197301,51349938.213651456,1829636.4098937798,5656568.573755755,0.127238200480703,0.7555989431374307,0.00922464183063085,0.0012682882882826935,0.0046079168687372975,144768698.0968492,19192762.46165847,0.0,0.009217147154214657,0.009383307057667425,0.008094401281929885,0.001259528496853539,0.006537604777964475,0.004765025301132454,0.6984887141452674,0.9319111847082987,0.010819067974586594,0.0052552262923200215,0.0019442288972196936,0.0011520219564396185,7,Baseline
2015.0,,,,,,,0.010905511573981279,0.0014277356171294552,0.005145139577466835,173551684.00337264,22343773.296583742,0.0,0.010904481379887074,0.010843088565778947,0.011373417489916498,0.0014274532150054346,0.006772535396145104,0.005144452663128121,0.7375776832505394,0.9318959125545588,0.012764810133176055,0.005965594195723917,0.002329051819716807,0.001854735782387229,8,Baseline
2016.0,54986985.192312256,48621490.86108866,2878579.5163570084,3486914.814866595,0.11576365405306063,0.5477838221868819,0.010901516418659597,0.0014315613610570732,0.005154381575620054,174155522.64878875,22422945.909575272,0.0,0.01089987326233218,0.0109093458350524,0.010829397034797865,0.0014314030069442227,0.006784731686424795,0.005153717027851342,0.7411952777675167,0.9334510851621091,0.012874789110241928,0.0060654395337918915,0.0023301556698698375,0.0018601452489850154,8,Baseline
2017.0,55787138.07323581,49177311.276412815,2629689.982542879,3980136.8142801058,0.11848298774792475,0.602154479477913,0.010920026254141246,0.0014380496904252771,0.005173807723716863,174768370.77822787,22503541.829645112,0.0,0.01091818301143879,0.010991830509337478,0.010383171285078902,0.0014378706938504157,0.006810055855882559,0.00517295339700818,0.7453827202512655,0.9350059740675785,0.013011429114639223,0.006178662821214042,0.002336265634330194,0.0018689587141921629,8,Baseline
2018.0,56568343.24581857,49723598.64265964,2388465.301410975,4456279.301747944,0.12099955930148035,0.6510512166796298,0.01096362629992937,0.0014470608335321832,0.0052040916254133575,175391417.40796387,22585687.625342805,0.0,0.010961986377790006,0.011089705693928033,0.010053921986199381,0.0014469058634921613,0.0068500419482200176,0.005203327038071592,0.7500323310481901,0.9364822462540786,0.013174025937208192,0.0063035363012734335,0.0023475537724886733,0.001881508641608005,8,Baseline
2019.0,57331738.39128967,50262337.3515573,2173290.942791683,4896110.096940685,0.12330693675261752,0.6925777826753539,0.011030338189815116,0.0014587722154186383,0.005245141384459342,176025931.31987935,22669519.340649195,0.0,0.011029095294472567,0.011201735817325939,0.00982507366225334,0.001458528894071346,0.006904280567238212,0.005244526971587573,0.7550356888130753,0.9378574138536989,0.013360116002377652,0.0064375411511933545,0.0023639489277180424,0.0018977818468272518,8,Baseline
2020.0,58078933.173387505,50795535.89768143,1988307.3423734382,5295089.933332636,0.12540514912631726,0.7270082535514739,0.011155596052749812,0.0014912303880835849,0.005557850262569708,176673845.8207993,22755705.125408664,0.0,0.011142185097317908,0.011351345721683729,0.009708281660075936,0.0014905951385576046,0.00673383437009945,0.005115055165018642,0.7604824504417353,0.9393307394934273,0.013660858461456999,0.006586445995813872,0.002417000529147764,0.001967666162608857,8,Baseline
2021.0,58809910.94170703,51323460.48679727,1830644.723650169,5655805.731259583,0.12729912926292977,0.7554722715823761,0.011257113872610996,0.001501337903007579,0.005526639779321636,177336318.66354334,22843906.947669312,0.0,0.011250648208798003,0.011497436389365215,0.009584278827346852,0.001490878382873954,0.007451323979160952,0.0056600639562909005,0.7660280472024674,0.9405008070889347,0.013862535941504665,0.006737971653885963,0.0023785970047620385,0.001972793891271847,8,Baseline
2015.0,,,,,,,0.014982248567857865,0.001971746335084917,0.006898927118206997,240285464.43449122,30603637.21671073,0.0,0.014981609131817678,0.014572008601243094,0.018106781045678703,0.0019714555330814375,0.0093381729022738,0.0068983845044188865,0.8255561537036296,0.9359587774199444,0.016612735604562903,0.007863978019686357,0.003077176258650868,0.0020653761196911197,9,Baseline
