,beta,rr_sus_slat,rr_sus_rec,p_primary,r_clear,r_sc,adr,rr_inf_asym,rr_inf_cs,r_lat,r_stab,r_react,r_relapse,r_relapse_td,r_relapse_tc,p_cs_pub,p_dx_pub,p_dx_pri,dur_succ,r_act,cas
12,8.390951078117835,0.4456170488749347,0.2272129448042735,0.12439109604556087,0.028637955596102896,0.15730650875228072,0.04919105924405368,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.07103119639589306,Cascade(1.071 -> 2.730(0%) -> 3.207(100%))
13,9.627105189080527,0.24362201990363214,0.24150623428990783,0.12110793219625801,0.03195536874335345,0.195726108387354,0.04730543981071196,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06889806873493232,Cascade(1.144 -> 3.168(0%) -> 3.108(100%))
14,10.064417760422211,0.4073715653651019,0.2785424226320332,0.09528325885900615,0.023232232246576813,0.16760914887933448,0.03047825462636851,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.0526591664142517,Cascade(0.993 -> 3.213(0%) -> 2.793(100%))
15,12.959957768962777,0.2022623016801738,0.16717686139241847,0.1015851885045702,0.021553540483835742,0.1563461609603492,0.02569835158877159,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.0565357934913604,Cascade(1.002 -> 3.038(0%) -> 3.386(100%))
16,7.476343200711659,0.7750276099676089,0.19458011251900104,0.11875105490942456,0.03133519213098236,0.20075979332065313,0.03040208985706148,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06737656570880732,Cascade(1.033 -> 2.844(0%) -> 2.918(100%))
17,7.952293340688743,0.3348163054930701,0.23148711244273082,0.13093881299746096,0.02517361452747336,0.19747243337498274,0.02388176798283613,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.07533348339320002,Cascade(0.983 -> 2.703(0%) -> 2.725(100%))
18,7.7530681792044,0.37567609087550613,0.1949739048213318,0.1280906779453673,0.028448770574639928,0.15344010099855868,0.008378830433972716,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.0734541280299222,Cascade(1.093 -> 3.098(0%) -> 3.142(100%))
19,10.592435908874505,0.413760634227302,0.1570432798297704,0.09271575245827018,0.029215518899627972,0.16848795498802635,0.011901065935305913,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.0510952067720132,Cascade(1.091 -> 2.937(0%) -> 3.139(100%))
20,7.201712965563898,0.6208526412612944,0.20375918239454888,0.11990184578315434,0.03419339802842789,0.17074742135469148,0.04652033874705943,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.0681184508845203,Cascade(0.982 -> 2.815(0%) -> 2.848(100%))
21,8.288354152461576,0.4684157281469255,0.30100396610165336,0.11046273203242268,0.02624175354009732,0.15861890531826836,0.013700184406341881,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.062089996681538105,Cascade(1.077 -> 3.085(0%) -> 2.602(100%))
22,9.859442332746907,0.39184417644984815,0.22143082427862998,0.10500298152804795,0.03645033246193412,0.21615309698781213,0.0240889230982873,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.058661078953828154,Cascade(1.103 -> 2.760(0%) -> 3.293(100%))
23,7.545355043970877,0.5677189275385259,0.1925297537807242,0.12177621737693099,0.03399675642040806,0.22035457101620706,0.030316860653087016,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06933097223421299,Cascade(0.960 -> 2.935(0%) -> 2.723(100%))
24,6.703379796254267,0.5082595167317215,0.17001729825781717,0.1395390842968719,0.02796155026335618,0.21266248052533562,0.031421585683589624,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08108391778774003,Cascade(1.025 -> 2.535(0%) -> 3.084(100%))
25,11.243661594822164,0.4102296789182552,0.17852630955751728,0.10268225327894381,0.02527894118525574,0.23988267997587212,0.03364293350334879,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05721621669367475,Cascade(1.058 -> 2.632(0%) -> 2.958(100%))
26,8.595803016292084,0.40934924919084364,0.14001926740795828,0.11881166830124633,0.030357530704188534,0.23940495290764677,0.0060742886594493785,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06741559325473667,Cascade(1.044 -> 2.752(0%) -> 3.063(100%))
27,8.278839927560249,0.2258481820398361,0.22141939190900442,0.13470303066448155,0.02985457586315234,0.17983699371921213,0.04495064177108698,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.0778363009683965,Cascade(1.069 -> 3.361(0%) -> 2.825(100%))
28,10.2565816097226,0.569914583014976,0.20587753593072528,0.0960484794622925,0.033665030137910466,0.20392470202017055,0.026816632606723567,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.053127008075144845,Cascade(0.992 -> 2.979(0%) -> 3.283(100%))
29,8.329908030567209,0.7223014408943662,0.22539715267580188,0.11190777380720278,0.033462951502747335,0.20183555751808796,0.019524123204531098,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06300459034921704,Cascade(1.101 -> 3.324(0%) -> 2.876(100%))
30,9.577125124232003,0.339524808110538,0.29810503366992086,0.1010804722945725,0.036155488604754274,0.1518222359934056,0.02158069228102902,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05622331542434585,Cascade(1.102 -> 2.752(0%) -> 2.948(100%))
31,9.57639067489144,0.4621951637137347,0.22031828011009813,0.10108844113174952,0.036125880474942876,0.1916978230837787,0.0014711119533878086,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05622824633550274,Cascade(1.055 -> 2.915(0%) -> 3.387(100%))
32,10.461017052176343,0.4900684484585008,0.3066277655018181,0.09220909563768294,0.022305672354133027,0.17227785437016158,0.01842665252058614,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05078762917461469,Cascade(1.014 -> 2.833(0%) -> 3.169(100%))
33,9.971230002428593,0.5964483462852197,0.15434099546636776,0.09823382998969293,0.027368795045411728,0.2303467358931677,0.03111765612436004,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.054467462440163476,Cascade(0.984 -> 3.194(0%) -> 3.007(100%))
34,9.211584718403309,0.5029103654950278,0.294348455960024,0.10503536639306564,0.038239134180533346,0.22039172139427415,0.009380145963384903,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05868129446062382,Cascade(1.022 -> 2.725(0%) -> 3.236(100%))
35,9.89109254789524,0.33118093142793037,0.22223672369903258,0.10811688067194838,0.03743961230009285,0.22803402681891632,0.04167871615096516,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.0606115747282021,Cascade(1.010 -> 3.009(0%) -> 3.115(100%))
36,8.193684342083895,0.577820237313148,0.24861533004657682,0.11924144698741035,0.03580078775629915,0.2416937894443369,0.029155328650186194,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06769247177875881,Cascade(1.030 -> 2.798(0%) -> 3.067(100%))
37,11.784961443750708,0.41768649367572963,0.3037163274258189,0.09255597697720255,0.027349430808214545,0.16221748680833706,0.04321054835265621,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05099817433856044,Cascade(1.086 -> 2.911(0%) -> 2.710(100%))
38,7.759246392662266,0.3783764682439107,0.2790304999525303,0.12980829491921586,0.024230867040570047,0.2280701468381256,0.007667417826605694,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.07458603326215636,Cascade(1.007 -> 2.830(0%) -> 3.138(100%))
39,9.042715500574491,0.22008613000641938,0.1863350312983774,0.11601788565869758,0.03710413560626459,0.16134020183780926,0.031237879133429316,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.0656223037641141,Cascade(1.046 -> 2.883(0%) -> 3.406(100%))
40,10.213156297902888,0.5439129319815966,0.2579351849657231,0.09373159647531346,0.030297717785470486,0.21413066937495465,0.03528832308445551,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.051712934110231416,Cascade(1.060 -> 3.083(0%) -> 2.520(100%))
41,7.0608359691806575,0.4239007580028609,0.18541680185704035,0.12893635830594932,0.02315048924313329,0.17853458705211558,0.019270485532153256,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.07401087138431871,Cascade(0.997 -> 2.804(0%) -> 2.846(100%))
42,8.278300782556334,0.4091184240864919,0.24787223234477043,0.1196770133142882,0.02919172809244508,0.17695604256311598,0.02351136490166285,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06797335473702372,Cascade(1.006 -> 2.724(0%) -> 3.127(100%))
43,9.665919739027084,0.44140856377177207,0.22717874255993523,0.10820498777472648,0.03210411376144371,0.22742694590257212,0.022375355298221697,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06066696174086313,Cascade(1.089 -> 2.727(0%) -> 3.313(100%))
44,8.71903983974452,0.49048710686065766,0.17677541835795316,0.11539973381552848,0.029303616913167768,0.20654495311618715,0.04365430246336236,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06522705126083662,Cascade(1.075 -> 2.800(0%) -> 2.866(100%))
45,8.598552087246807,0.2869525698178287,0.14430887237550047,0.11927575942172315,0.02290755613376772,0.16922578308412706,0.025803329302887968,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06771458870225236,Cascade(1.040 -> 3.231(0%) -> 3.128(100%))
46,7.711252444734927,0.23184049667832174,0.2411391997728273,0.13711044959495822,0.031442622342263,0.23348780641217895,0.01792488893073743,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.0794484355098508,Cascade(1.042 -> 3.121(0%) -> 2.822(100%))
47,13.512460991975228,0.2751111135533625,0.2369395586622521,0.09199076283212645,0.02393714518576642,0.2417637585091199,0.018157317439913376,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05065519108541796,Cascade(1.001 -> 2.935(0%) -> 3.486(100%))
48,9.892757392909731,0.4742737759717607,0.30367075953428363,0.09284041873432443,0.03963754632037144,0.1945876472445787,0.004919621702067355,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.051170940952193225,Cascade(0.936 -> 2.898(0%) -> 3.563(100%))
49,8.505087231276724,0.22212496307554258,0.17090694980397256,0.13752153845331963,0.032486843637621825,0.2121365119344296,0.03086659209874095,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.07972462188023954,Cascade(1.042 -> 2.895(0%) -> 3.536(100%))
50,10.439261145876623,0.3054425869638384,0.1872651702611556,0.10176947879746934,0.031131762862753515,0.21442903880567035,0.03687800491978806,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05664997814882902,Cascade(0.999 -> 2.721(0%) -> 2.818(100%))
51,9.577125124232003,0.339524808110538,0.29810503366992086,0.1010804722945725,0.036155488604754274,0.1518222359934056,0.02158069228102902,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05622331542434585,Cascade(1.102 -> 2.752(0%) -> 2.948(100%))
52,10.850639056785129,0.35432828860933613,0.27980643856848625,0.10697415166978128,0.028578039781700416,0.23565950978929975,0.02923592515997061,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05989420791671469,Cascade(1.025 -> 3.014(0%) -> 3.052(100%))
53,11.71739678872088,0.438711314058216,0.26206511629370616,0.09490425143672623,0.027777840006249402,0.22534515473244351,0.015905397266056037,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.052427741256864176,Cascade(1.146 -> 2.835(0%) -> 3.057(100%))
54,9.89109254789524,0.33118093142793037,0.22223672369903258,0.10811688067194838,0.03743961230009285,0.22803402681891632,0.04167871615096516,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.0606115747282021,Cascade(1.010 -> 3.009(0%) -> 3.115(100%))
55,12.072908028856695,0.3365411556828631,0.2782832596735725,0.0995265278728421,0.02620526133853498,0.244863233383671,0.027337110787683312,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05526344248528164,Cascade(1.028 -> 2.726(0%) -> 3.038(100%))
56,11.011966887199886,0.7480173404945292,0.16603252478312858,0.09128964216042686,0.03997146908473129,0.2354438805647541,0.02505473430548611,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.050230329924633395,Cascade(1.148 -> 2.833(0%) -> 3.079(100%))
57,9.546261373440204,0.2528912250644722,0.2369722255498842,0.10011808324052232,0.0339080837167054,0.15332795369637783,0.016349835903655227,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.055628456009568915,Cascade(1.003 -> 2.904(0%) -> 2.810(100%))
58,7.950244228787514,0.35876217394946536,0.1978247780190553,0.11505456814996827,0.03807696050389116,0.17590886248336923,0.008142273710318393,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06500658911218953,Cascade(1.006 -> 3.103(0%) -> 2.826(100%))
59,11.820331217381401,0.2744250178783295,0.15797694958426173,0.10920872224450268,0.024155119352468137,0.21535499403650774,0.03167528296090121,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06129871551934867,Cascade(1.084 -> 2.751(0%) -> 3.042(100%))
60,7.8243174348782345,0.5266323921510676,0.2872974503151817,0.12057398903060894,0.03336104788918201,0.18573597545652404,0.010835391998544745,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06855266249044661,Cascade(1.054 -> 2.824(0%) -> 3.036(100%))
61,10.2565816097226,0.569914583014976,0.20587753593072528,0.0960484794622925,0.033665030137910466,0.20392470202017055,0.026816632606723567,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.053127008075144845,Cascade(0.992 -> 2.979(0%) -> 3.283(100%))
62,9.13717745327465,0.21002277497777985,0.2729523075052627,0.1322175066716304,0.021726538419575968,0.1820591836014303,0.039459335231171136,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.07618124800173814,Cascade(1.102 -> 2.867(0%) -> 2.843(100%))
63,7.52819531305695,0.7468955765368608,0.21124856471482767,0.11591452672605122,0.031259101871936736,0.18625119192806333,0.0067363770109286295,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06555617654071166,Cascade(1.112 -> 3.133(0%) -> 2.667(100%))
64,13.29084070340725,0.30693855764435674,0.22720078173976888,0.09330090634054578,0.035267108761352306,0.19297453023002628,0.04588708258191852,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05145086555892628,Cascade(1.043 -> 2.900(0%) -> 2.620(100%))
65,7.439436515772792,0.37383384922557117,0.15570967417896017,0.1364261000527299,0.021540617431329866,0.16964801247338412,0.03485904248311433,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.07898924461534797,Cascade(1.085 -> 2.945(0%) -> 3.432(100%))
66,11.506253035752009,0.33392909307227014,0.25830898876327724,0.09664498291991375,0.03556353047942124,0.19245106523726893,0.011213747558569048,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05349224894565774,Cascade(1.126 -> 3.018(0%) -> 3.136(100%))
67,7.604098075985942,0.5161720888454737,0.25697468839726906,0.12535680914575484,0.032992501407184606,0.18148816349948135,0.03512805904142769,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.0716616847055778,Cascade(1.015 -> 2.874(0%) -> 2.679(100%))
68,10.607085688070647,0.5348024395899493,0.20383166238482237,0.0904998274626419,0.03483365566472453,0.2121927342197308,0.031088545983010345,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.049752507033705144,Cascade(0.997 -> 2.675(0%) -> 3.007(100%))
69,9.901017140850833,0.29049510580674787,0.2609182973615242,0.10965274870792593,0.023166089971969533,0.16561706673456816,0.03801944277671734,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06157864167536745,Cascade(1.069 -> 2.730(0%) -> 3.372(100%))
70,7.831848442008545,0.2822782271172214,0.24778468355688,0.12559118756703536,0.03384991734079105,0.21618220144825084,4.380562722988007e-06,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.0718149141347221,Cascade(1.060 -> 2.842(0%) -> 2.793(100%))
71,10.264428427537055,0.5696218255217327,0.23918017807121908,0.096215231644939,0.02627984111544862,0.21816140960732644,0.048771234024456725,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05322906239062654,Cascade(1.042 -> 2.953(0%) -> 3.175(100%))
72,7.9730695773486095,0.6957169572286527,0.16436833577555496,0.11787111280233208,0.025088874105481593,0.2255342320333677,0.034253680418216616,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06681059565840941,Cascade(1.011 -> 3.314(0%) -> 3.234(100%))
73,10.942335786254956,0.2812397757055132,0.17238655580437762,0.10852132509400128,0.031097170759302628,0.21031008780564117,0.02039675210121855,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06086591196667953,Cascade(1.028 -> 3.172(0%) -> 2.600(100%))
74,10.008389692509759,0.3377181236043941,0.23741622345292676,0.09859923563836774,0.027172621746800026,0.1945650079983397,0.0009630397703117084,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.0546922298807874,Cascade(1.075 -> 2.593(0%) -> 2.895(100%))
75,8.247465570704216,0.3178676089792349,0.17850147114109044,0.1210786890673093,0.033715106733607184,0.19628103689920293,0.024055451676125703,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06887914057904879,Cascade(1.028 -> 2.840(0%) -> 3.168(100%))
76,10.293263471157712,0.41297981199647327,0.24110127254634067,0.10230359377075905,0.020099577012489836,0.1926269886692028,0.03290138560706163,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05698117596375573,Cascade(1.000 -> 3.111(0%) -> 3.217(100%))
77,10.343104599308809,0.20791549962745087,0.29774724202743535,0.12742177639224914,0.030160136094305935,0.23717132837782806,0.0397632259577656,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.0730145292105805,Cascade(1.071 -> 2.769(0%) -> 2.767(100%))
78,11.053218331715403,0.3434140351781357,0.276084970745087,0.09744368856971657,0.03768607549593204,0.18432510267890811,0.014085104725242738,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.053982054823425524,Cascade(1.098 -> 2.899(0%) -> 2.955(100%))
79,11.27790545024204,0.3370552980284919,0.1690952234051668,0.10386762906462105,0.025703806383477495,0.2061618277801108,0.03352902113153754,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.05795328482342652,Cascade(1.007 -> 2.580(0%) -> 2.907(100%))
80,7.421812712927315,0.43144556356452674,0.2760657102185649,0.1254953250934416,0.03153585373893965,0.1580713397692326,0.03511269804260443,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.07175223226042268,Cascade(1.013 -> 3.097(0%) -> 2.892(100%))
81,7.835484995960603,0.438052871557527,0.14328349619352826,0.13175444798205385,0.025000625575163464,0.21566545502496326,0.0439664725719866,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.07587395505559155,Cascade(1.095 -> 2.816(0%) -> 2.685(100%))
82,9.64286742068168,0.2339715407432225,0.20338170076824397,0.11720793206090903,0.033554060362608926,0.19678290943421722,0.014020016973031556,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06638478998488005,Cascade(1.047 -> 2.942(0%) -> 3.203(100%))
83,8.058782844351267,0.39706257014564056,0.26132262640293535,0.13009494588389567,0.027174917353049867,0.17024509244522096,0.03271087197975095,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.07477537075358352,Cascade(1.059 -> 2.859(0%) -> 3.296(100%))
84,6.900073663790634,0.561082460753656,0.16512432893662,0.12260928603743143,0.0312657883490143,0.17124914444627165,0.0004488628141272326,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06987154302311331,Cascade(0.979 -> 2.521(0%) -> 3.186(100%))
85,7.967395024573656,0.46158151510066997,0.17700044094055628,0.1309742038850061,0.03075627255219964,0.22864039861220883,0.03657974425482661,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.07535691372484583,Cascade(1.045 -> 2.831(0%) -> 2.829(100%))
86,8.588617590643135,0.46830075737581467,0.26029952948630225,0.11947148800801814,0.03267369126310078,0.22938688847106847,0.029909822495648018,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06784078333689782,Cascade(1.074 -> 2.839(0%) -> 3.115(100%))
87,8.194824703612998,0.5868430930933082,0.15210800480283035,0.1097968297758275,0.02520214632833169,0.21796661804582113,0.013788345413796197,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.06166953424136777,Cascade(1.050 -> 2.693(0%) -> 2.788(100%))
88,10.890378260051023,0.5071701265229911,0.2588915368494802,0.10076057638122143,0.03098965148644543,0.24830051074031767,0.02814527760331778,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.056025444244722986,Cascade(1.013 -> 2.974(0%) -> 2.991(100%))
89,8.142890208851474,0.2304486331856026,0.2609102146434377,0.13316905522953257,0.03203421938962399,0.19512726051294696,0.028468923269877766,1,1,0.5,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.07681374092199436,Cascade(1.063 -> 2.674(0%) -> 3.029(100%))
